id,trigger,conditions,script,text,options,notes
gaRequestMeeting4a,DialogOptionSelected,"$theQuestionWasRhetorical
$option != gaRequestMeetingSayNothing","$option = gaRequestMeetingSayNothing 0
unset $theQuestionWasRhetorical
FireBest DialogOptionSelected","Provost Baird cuts you off as you begin to speak, ""The question was rhetorical, captain.""",,
gaRequestMeeting5,DialogOptionSelected,$option == gaRequestMeetingSayNothing score:100,"unset $theQuestionWasRhetorical
FireAll GARequestMeeting5extras","She brings her hands apart. ""My point is that the Galatia Academy could make use of someone like you. Someone capable, discrete,"" and here she pauses, a tactic for emphasis she appears to employ often,  ""And very well paid. I do not wish to make the same mistake as my predecessor. If one wants work done properly, one must provide appropriate incentive."" 

She leans back and looks to you, done speaking. For real, this time. Probably.",,
gaRequestMeeting5a,GARequestMeeting5extras,,,,"0:gaMeetingAccept:""I'm interested. What do you need done?"" (accept)
1:gaMeetingDecline:""Thanks, but I have other priorities right now."" (decline)",
#gaRequestMeeting5b,GARequestMeeting5extras,"!$askedScholarship
$global.playerReceivingGAStipend",,,"2:gaMeetingScholarship:""Actually, I really did want to create a scholarship.""","# Yeah, uh, this is a bit silly. Maybe do it later. -dgb"
gaRequestMeeting5c,GARequestMeeting5extras,"!$askedStipend
$global.playerReceivingGAStipend",,,3:gaMeetingStipend:Ask about the stipend you're receiving,
#gaMeetingScholarship,DialogOptionSelected,$option == gaMeetingScholarship,"$askedScholarship = true 0
FireAll GARequestMeeting5extras","You manage to surprise Provost Baird, because she is silent for several seconds while processing your statement. ""I see,"" she says finally, ""Um. Talk to Sebestyen about that, he'll make the arrangements."" The provost shakes her head once as if to clear the idea from her mind. 

""Now, where were we.""",,
gaMeetingStipend,DialogOptionSelected,$option == gaMeetingStipend,"$askedStipend = true 0
FireAll GARequestMeeting5extras","""The Hegemony saddled us with that as a disciplinary measure,"" the provost explains levelly. ""Had they seized our assets directly, it would be a clear violation of their principle of non-intervention in matters pertaining to the politics of the Galatia Academy. They'd look little better than pirates.""

""Instead, as his last act in the office of provost, they had my predecessor Tomas Kallichore sign a range of burdensome contracts before he was removed to a Hegemony oubliette."" Baird smiles wryly, as if admiring the move. ""Much to your benefit.""",,
gaMeetingAccept,DialogOptionSelected,$option == gaMeetingAccept,"$entity.acceptedProvost = true
$entity.metProvost = true
SetPersonHidden baird false
SetPersonHidden sebestyen false
BeginMission gaTTS","""I shall put you in contact with Academician Alviss Sebestyen. He will be your liaison with the academy. You will receive a few mundane tasks from various departments in the Academy so that we may build a working rapport as well as provide you with the funds you require to bring your fleet up to my standards."" 

She looks over her spectacles at you, ""Most of all I require evidence of trust. I intend to remain provost here for a long time, and productive relationships are built on trust.""

""We will speak again before long, I'm sure."" She looks out the dimmed windows at the great halls of the Galatia Academy. ""You cannot imagine what we shall accomplish."" 

She smiles now. Not for you, but for herself.",gaMeetingEnd:Leave,
gaMeetingDecline,DialogOptionSelected,$option == gaMeetingDecline,"$entity.declinedProvost = true
$entity.metProvost = true
SetPersonHidden baird false
SetPersonHidden sebestyen false
BeginMission gaTTS","""I see."" 

The provost's tone seems to suggest that you've answered her question incorrectly. ""There are other visionary space captains out there, I’m sure, who would be interested in extremely profitable work. Nonetheless, consider my offer carefully. Perhaps after some thought you will see just how reasonable it is.""

She turns away, to her desk console, and activates some display which casts cool light over her face. ""After you have time to properly consider my offer, contact my assistant, Academician Sebestyen. Someone will give you his comm ID.""

She taps at her console. ""Good day, captain.""",gaMeetingEnd:Leave,
gaMeetingEnd,DialogOptionSelected,$option == gaMeetingEnd,"EndConversation DO_NOT_FIRE
FireAll PopulateOptions
ShowDefaultVisual",,,
,,,,,,
"# Provost Anahita Baird conversation; note special code to show options/end it, otherwise shows market menu when you leave
??? special code doesn't seem needed any more; I removed it, let's see if it breaks... -Alex
It broke -Alex",,,,,,
bairdGreetingGoAway,PickGreeting,"$id == baird score:100
!$global.bairdWillTalk score:100",ShowPersonVisual,"After a short wait, your connection request is accepted by an automated responder.

""You've reached the offices of Provost Anahita Baird. To secure a number in the appointment queue, please inquire with your administrative contact. This call will be terminated in three seconds.""

The machine is true to its word.",100:cutCommLink:Cut the comm link,
bairdDefaultGreeting,PickGreeting,"$id == baird score:100
$global.bairdWillTalk score:100","ShowPersonVisual
FireAll PopulateOptions","Your connection is accepted immediately. An assistant appears, and they seem to recognize you without the need for introduction. ""Just a moment $PlayerSirOrMadam, the Provost will be with you shortly.""

After a short wait, the comms open to Provost Baird in her office. She takes just a moment to finish with some work on another holoscreen then turns to you. 

""Ah, $playerName. What brings you to me at this hour?""",,
# bairdOptionMissionInquiry,PopulateOptions,$isPerson,,,0:cutCommLink:Inquire about special missions.,
bairdConvEnd,DialogOptionSelected,"$option == cutCommLink
$global.bairdWillTalk
$id == baird score:1000","ShowDefaultVisual
EndConversation DO_NOT_FIRE
FireAll PopulateOptions",You cut the comm link.,,
# Baird introduction conversation,,,,,,
bairdIntroGreeting,PickGreeting,"$id == baird score:100
$global.bairdWantsToTalk score:2000",,"Your connection is accepted immediately. A junior assistant appears, and they seem to recognize you without the need for introduction. ""Just a moment $PlayerSirOrMadam $playerName,"" and the display flicks to a holding pattern displaying the crest of the Galatia Academy. 

A mere moment later, the junior assistant re-appears. ""I'm very sorry, but the Provost requests your physical presence for a meeting as soon as possible."" Two taps on a datapad, and they continue, ""A landing slot has been set aside from your arrival, $PlayerSirOrMadam. I'm sure we will be delighted to see you shortly. Please have a wonderful day.""

With that, and you having not spoken a word, the line goes dark.",0:cutCommLink:Shut off comms,
gaBairdShuttleOption,PopulateOptions,"$id == station_galatia_academy
$global.bairdWantsToTalk",,,1:gaBairdShuttle:Take a shuttle to meet with Provost Baird,
gaBairdShuttleOptionSel,DialogOptionSelected,$option == gaBairdShuttle,"unset $global.bairdWantsToTalk
unset $global.asebSayBairdWantsToTalk
$market.gaTTB_completed = true 0
Call $global.gaTTB_ref updateStage","You find a junior academy agent pacing in the landing bay reception lounge. As soon as you enter, they look relieved and walk quickly to meet you.

""Captain $playerLastName! Thank you for coming. The provost will want to see you immediately; if you would just follow me this way, thank you.""",bairdIntroC1:Continue,
bairdIntro1,DialogOptionSelected,$option == bairdIntroC1,,"The academy agent leads you through a series of back hallways and secure lifts toward the administrative suites occupied by Provost Baird at the core of the station. 

You are led past diamond-matrix windows through which you can see vistas of the curving internal canyons of Galatia Academy Station. The light dims, and you approach the front waiting room of the office of the provost. It is filled with representatives of the most well-connected of the Persean Sector, whose eyes focus on an interloper like the beam array of a Paladin PD system. The self-assured march of the junior agent seems to project the impression that you're performing some adjutant role - your presence is immediately ignored. 

You enter the inner office.",bairdIntroC2:Continue,
bairdIntro2,DialogOptionSelected,$option == bairdIntroC2,BeginConversation baird false true,"""Ah, Captain $playerName."" Provost Anahita Baird taps something away on her desk interface and turns to address you. ""I am pleased that you've come to meet with me. And for all the work you've done for my project.""

She lowers her head just a degree, ""You didn't think I'd be wasting your time with make-work, did you?"" She considers a moment, ""Well, there was some. Noise had to be introduced to the system to ensure that an outside observer would not immediately identify you as my agent.""",bairdIntroC3:Continue,
bairdIntro3,DialogOptionSelected,$option == bairdIntroC3,,"""Which brings us to the subject I wish to discuss. Please, make yourself comfortable."" Baird motions to a set of seats around a table carved from the root structure of some great tree. Hand-carved by the looks of it. The work of Luddic artisans. 

""They do fine work,"" she says, ""Whatever their misplaced devotion.""

She clasps her hands together, turning to business. ""You've proven you can be trusted. And now I ask that you take a more active role in my great work.""","bairdIntroC4:""And what is this 'great work'?""",
bairdIntro4,DialogOptionSelected,$option == bairdIntroC4,FireAll BairdIntroHub,"""Saving the Persean Sector."" She is content to let the words hang in the air for a moment.

""I don't ask that you like me and I won't make a sanctimonious appeal to your emotions. What I ask is that you recognize, rationally, that I am pursuing a course of action unburdened by factional demands. Indeed, this will be the foremost effort to ensure the survival of our civilization from collapse.""

""We will not be saved by a retreat to homesteads on fragile balls of rock, nor by an arms race which throws precious resources into the fires of interfactional squabbling. We have to reach beyond the known, develop theories that shatter all that has come before, apply radical technologies to ensure our survival. We must reach further and higher than the Domain ever dared!"" As she speaks, she raises her eyes up toward some abstraction. 

This, you think, is something she believes in.",,
bairdIntroHubA1,BairdIntroHub,!$bairdIntro_whyShould,,,"0:bairdIntro_tellMeMore:""Tell me more.""",
bairdIntroHubA2,BairdIntroHub,$bairdIntro_whyShould,,,0:bairdIntro_tellMeMore:Let her continue her speech,
bairdIntroHubB1,BairdIntroHub,"!$bairdIntro_whyMe
!$bairdIntro_whyShould",,,"1:bairdIntro_whyMe:""What do you need me for?""",
bairdIntroHubB2,BairdIntroHub,"!$bairdIntro_whyMe
$bairdIntro_whyShould",,,"1:bairdIntro_whyMe:""Point made. What do you need me for?""",
bairdIntroHubC,BairdIntroHub,!$bairdIntro_whyShould,,,"3:bairdIntro_whyShould:""And why should I help you?""",
bairdIntroHubD,BairdIntroHub,"!$bairdIntro_willSee
$bairdIntro_whyShould",,,"2:bairdIntro_willSee:""I guess we'll just have to see.""",
bairdIntroHubWhyMe,DialogOptionSelected,$option == bairdIntro_whyMe,"$bairdIntro_whyMe = true 0
FireAll BairdIntroHub","""You have proven yourself to be... capable,"" she says. ""These people,"" she waves a hand to indicate the Galatia Academy, ""are very good at very specific things over which they have obsessed all their lives. But they've kept themselves too long in the ivory tower. They're soft. The world is out there,"" her voice rises, ""And we must change it.""

She lowers her voice again, speaking directly to you, ""And that is why I need you.""",,
bairdIntroHubWhyShould,DialogOptionSelected,$option == bairdIntro_whyShould,"$bairdIntro_whyShould = true 0
FireAll BairdIntroHub","""I imagine your self-interest would provide sufficient motivation. As you well know, we pay in cash. The prospect of the continuity of technological civilization is an added benefit, is it not?""

""Unless,"" she pauses, then looks at you over her AR-spex, speaking evenly ""I've gravely misjudged you, and your heart is set on liquidating your fleet, donating the proceeds to charity, and taking up with a flagellant order on Hesperus... no, I've got it- you've been doing a lot of reading- well, watching dark-channel holovids mostly- and have half a mind to enlist as a political enforcer smashing teeth in for the 1000-year reign of the 'Lion of Sindria'. Did I get it right?""

Your shields hold firm under the broadside of sarcasm deployed by the Provost.",,
bairdIntroHubWillSee,DialogOptionSelected,$option == bairdIntro_willSee,"$bairdIntro_willSee = true 0
FireAll BairdIntroHub","""Indeed."" She leans back, interpreting your response as a stand-down.",,
bairdIntroHubTellMeMore,DialogOptionSelected,$option == bairdIntro_tellMeMore,,"""Your tasks will not be so simple from here on out. I expect you to be clever, to adapt to circumstances in pursuing the objectives I lay out. And."" 

She pauses for a moment, considering, before continuing in a tone colder than before, ""No matter what you have to do, as long as you pursue the mission goal, I will see that you are rewarded. Securing the future is worth... anything.""","bairdIntro_what:""What do you need done?""
bairdIntro_morality:""I'm not willing to sacrifice all sense of morality for your 'future'.""
bairdIntro_safeguard:""I'm willing to do whatever it takes to safeguard the future.""
bairdIntro_whatIf:""And what if I don't want to help you?""",
bairdIntro_moralitySel,DialogOptionSelected,$option == bairdIntro_morality,,"""Of course not."" She puts on a smile that isn't entirely friendly. ""And I would never ask it of you. This is exactly why I want to give you so much leeway- so you can do this your way. The right way. You've shown that it works; I cannot deny the evidence in front of my eyes.""",bairdIntro_continueToWhat:Continue,
bairdIntro_safeguardSel,DialogOptionSelected,$option == bairdIntro_safeguard,,"""Of course you are."" She smiles, and you almost believe it. ""That's why I asked you to help: the ability to set your feelings aside and view the situation objectively. You know what it takes to lead and to prevail. I've seen it.""",bairdIntro_continueToWhat:Continue,
bairdIntro_whatIfSel,DialogOptionSelected,$option == bairdIntro_whatIf,,"""Ah, the skeptic; of course. As an intellectual, I respect that you don't simply accept my demands due to my authority. I wouldn't have called you here if I wanted an obsequious minion to leap at my every request. I already have those."" 

""To your question: you'll miss out on the opportunity of your life."" She speaks almost casually, like it doesn't matter what you think. But there's an edge to her voice that suggests she does care, very much. ""Whatever your feelings, first hear what I have to say and then consider - rationally - what is best. I am confident that you will discover that our interests align.""

""So. Hear me out.""",bairdIntro_continueToWhat:Continue,
bairdIntro_continueToWhat,DialogOptionSelected,$option == bairdIntro_continueToWhat,"$option = bairdIntro_what 0
FireBest DialogOptionSelected",,,
bairdIntro_whatSel,DialogOptionSelected,$option == bairdIntro_what,,"""My predecessor, Provost Tomas Kallichore, led a series of misguided hyperspace manipulation experiments. Ah, how to put it in layman's terms?""

Baird looks troubled to have to do this, sighs, then speaks: ""Captain. Your ships fly through hyperspace with special engines. The Gate network of the Domain was similar, but also very different. Kallichore thought there might be a way to use starship hyperdrives to re-open the Gates.""

""Obviously it went terribly wrong, and the Galatia system was cut off from hyperspace when the jump-points were disrupted beyond usability. Though we hear some yahoo found a way to cross unstable jump-points, which is beyond irresponsible considering the chance of a resonance cascade- ah, I apologize. This is irrelevant.""",bairdIntroC5:Continue,
bairdIntro6,DialogOptionSelected,$option == bairdIntroC5,,"""What matters is that once this mess was finally cleared up, the Hegemony descended on the Galatia Academy with a technological inspection fleet. They tore the place apart, arrested the heads of the hyperphysics department and several labs, and of course took Provost Kallichore in for questioning."" 

She turns away. ""And, with little delay, sentencing."" 

""He was a fool, and too trusting,"" Baird says with contempt. ""Nonetheless, we lost good people and good research. Scientific breakthroughs are built on the development of theory and, yes, even negative results.""",bairdIntroC6:Continue,
bairdIntro7,DialogOptionSelected,$option == bairdIntroC6,,"""I need you to recover Kallichore's secret archive. We need his data from that experiment, and all the others that led up to it. The Hegemony will have kept it. They keep everything. Evidence, you see.""

""We shall also need Academician Scylla Coureuse. She was a hyperspace physics researcher, the keystone of the theory team behind the jump-point experiments. The Hegemony, small-minded as they are, only arrested team leaders in the first sweep. They didn't understand that the underlying theory being tested was largely written by one particular academician who was... not suitable for leadership.""

""I need you to find her.""","bairdIntro_archive:How can I get the Kallichore Archive from the Hegemony?
bairdIntro_scylla:Do you have any leads on this Scylla Coureuse?",
bairdIntroArchive1,DialogOptionSelected,$option == bairdIntro_archive,,"""Follow the aftermath of the Galatia Experiment. The Hegemony technological inspectors seized everything they thought looked suspicious, and they do like to keep records. The most direct approach would be to get access to the data vaults of the Ministry of Technology Standards. They're who you might call the 'AI Inspectors', among other roles. Not trivial,"" she looks amused, ""but it's been done before.""

""I have an old... acquaintance who has been rising quickly in the Tri-Tachyon executive ladder. His name is Rayan Arroyo, based out of Eochu Bres. He may be compelled to assist us with a human asset on this front. I'll forward you the contact information."" She taps for a moment on her desk-interface.",bairdIntro_archive1:Continue,
bairdIntroArchive2,DialogOptionSelected,$option == bairdIntro_archive1,"$bairdIntro_archive = true 0
BeginMission gaKA","""Let us say that his future career opportunities are on the line. Mention me. If you are firm but discreet, I believe you will find him more than willing to assist.""","bairdIntro_archive2b:""Rayan Arroyo. Got it.""
bairdIntro_archive2a:""You want me to blackmail a Tri-Tachyon executive?""
",
bairdIntro_archive2aSel,DialogOptionSelected,$option == bairdIntro_archive2a,FireBest BairdIntroCheckOutro,"""Not at all. I,"" she says this with emphasis, ""I was simply attentive when a Tri-Tachyon executive compromised corporate security to advance his career over a rival.""

""He understands the value of the deal he made and has come out ahead compared to the alternative. You will find him quite cooperative.""",,
bairdIntro_archive2bSel,DialogOptionSelected,$option == bairdIntro_archive2b,FireBest BairdIntroCheckOutro,"""He compromised corporate security to advance his career over a rival. He understands the value of the deal he made with me."" She almost smiles, ""You will find him quite cooperative once you get past his inflated sense of self-importance.""",,
bairdIntroScyllaSel,DialogOptionSelected,$option == bairdIntro_scylla,,"""As for the prodigy of Galatia..."" Baird trails off. Is that regret? The look quickly disappears.",bairdIntro_scylla1:Continue,
bairdIntroScylla1,DialogOptionSelected,$option == bairdIntro_scylla1,"BeginMission gaFC
Call $global.gaFC_ref updateData","""Coureuse was always an odd fit. Brilliant, yes, but she had a way of being distracted with involvement in, hmm, antagonistic subcultures."" Baird waves a hand, dismissing the matter as sociological fluff. ""Perhaps the Hegemony crackdown cured her of that childish affectation.""

""Her family and, presumably, friends,"" you wonder for a moment if Baird has any of those, ""-are from Fikenhild, in the Westerness system. You could start there."" ",bairdIntro_scylla2:Continue,
bairdIntroScylla2,DialogOptionSelected,$option == bairdIntro_scylla2,$bairdIntro_scylla = true 0,"Baird thinks for a moment, then says ""If you were seen looking for Coureuse, then you may be contacted by others who are looking for her. That could be useful. You could cut a deal, get some leads.""

""Alternatively, her department was operating experimental packages in the $gaFC_starName system. We have detected some ongoing telemetry that suggests these instruments are still in use by someone, though it isn't clear who."" She taps her desk interface, ""I've sent you the coordinates.""

The provost looks at you over her spectacles. ""How do you want to handle this, captain? Are you a diplomat or an explorer? Do you want to find the probes in the $gaFC_starName system or talk your way through this on Fikenhild?"" ","bairdIntro_scylla2choiceB:Take the diplomatic path
bairdIntro_scylla2choiceA:Take the exploration path",
bairdIntroScylla2choiceA,DialogOptionSelected,$option == bairdIntro_scylla2choiceA,"$global.gaFC_pickedBranchProbes = true
Call $global.gaFC_ref updateStage
Call $global.gaFC_ref updateData","Baird nods, ""Of course. You are, at heart, a... an adventurer, shall we say, aren't you.""

""If you want to change your approach, you must let me know so that I can ensure you have all the information you require.""",bairdIntro_scylla3:Continue,
bairdIntroScylla2choiceB,DialogOptionSelected,$option == bairdIntro_scylla2choiceB,"$global.gaFC_pickedBranchFikenhild = true
Call $global.gaFC_ref updateStage
Call $global.gaFC_ref updateData","Baird nods, ""I thought so. There's no problem you don't believe you can talk your way through, is there.""

""If you want to change your approach, you must let me know so that I can ensure you have all the information you require.""",bairdIntro_scylla3:Continue,
bairdIntroScylla3,DialogOptionSelected,$option == bairdIntro_scylla3,,"""When you do find Scylla Coureuse, I expect her to be unwilling to cooperate. I have provided you with an encrypted message. It is an, ah, a personal appeal from myself to her. It should prove persuasive.""","bairdIntro_scylla4b:""I'm sure it will.""
bairdIntro_scylla4a:""Will I be blackmailing Coureuse for you?""",
bairdIntroScylla4a,DialogOptionSelected,$option == bairdIntro_scylla4a,FireBest BairdIntroCheckOutro,"""You need not be so conspiratorial, captain,"" Baird admonishes, ""Not everything is cloak and dagger, blackmail and bribes.""

""Our ex-academician has avoided all contact with the Galatia Academy since the Hegemony arrested most of her colleagues. I quite appreciate her rational response to that campaign of scientific suppression, but now she is needed for the role she is meant to play.""",,
bairdIntroScylla4b,DialogOptionSelected,$option == bairdIntro_scylla4b,FireBest BairdIntroCheckOutro,"""Indeed,"" says Baird, looking at you closely. ""Her trepidation is a rational response to previous events; the investigations, arrests, the show-trial of Kallichore. But conditions have changed, and she is needed if we are to escape from stagnant local maxima.""

Baird turns to the window. ""I will call, Scylla will answer,"" she says. A proclamation?",,
bairdIntro_archiveCheckOutro1,BairdIntroCheckOutro,!$bairdIntro_scylla,,,bairdIntro_scylla:Do you have any leads on this Scylla Coureuse?,
bairdIntro_archiveCheckOutro2,BairdIntroCheckOutro,!$bairdIntro_archive,,,bairdIntro_archive:How can I get the Kallichore Archive from the Hegemony?,
bairdIntro_archiveCheckOutro3,BairdIntroCheckOutro,"$bairdIntro_scylla
$bairdIntro_archive",,,bairdIntro_outro1:Continue,
bairdIntro_outro1,DialogOptionSelected,$option == bairdIntro_outro1,AddStoryPoints 1,"""Find the Kallichore Archive. Find Scylla Coureuse. Once you have accomplished both of these missions, the project can proceed to the next phase."" Baird smiles, ""And that's when things get exciting.""","bairdIntro_outro2:""So that's all?""
bairdIntro_project:""So what is 'the project'?""",
bairdIntro_outroProject,DialogOptionSelected,$option == bairdIntro_project,,"Baird's smile does not reach her eyes. ""You'll see.""",bairdIntro_outro2:Continue,
bairdIntro_outro2,DialogOptionSelected,$option == bairdIntro_outro2,"EndConversation DO_NOT_FIRE
FireAll PopulateOptions
ShowDefaultVisual","She turns to her desk display and starts inputting a command sequence, done with you for now.

""Good day, captain,"" she says without looking back up, ""You may check in with me via comms for additional analysis as the operation develops, though I expect you to use your initiative.""

""Oh, and I've re-authorized Academician Sebestyen with mission assignment access for your file. Carrying out his little jobs might be a good cover for your real work, and will allow us to funnel you additional credits.""

You feel the subtle movement of air as the doors open silently behind you. Mirror-masked guards flank a junior agent who waits to escort you back to your shuttle.",,
,,,,,,
# The Kallichore Archive story mission,,,,,,
# Arroyo conversation,,,,,,
gaKAArroyoGreeting,PickGreeting,"$id == arroyo
$gaKA_contact score:1000",ShowPersonVisual,"Your comms officer connects your personal terminal to the local network. You activate the audio suppression field around your command station and enter the comms ID provided to you by Provost Baird. The animated logo of some Tri-Tachyon sub-department makes a half rotation before the call is answered.

""Arroyo here. Who's talking to me?"" Rayan Arroyo looks you over as if examining a starship hull for scratches. He seems to find something he doesn't quite approve of in you. 

""Who gave you my comms ID?"" he demands.","gaKA_arroyoProblem:""I'm told you can help me solve a problem.""
gaKA_arroyoProvost:""Provost Anahita Baird.""",
gaKAArroyoGreetingIgnoreCall,PickGreeting,"$id == arroyo
$market.gaKA_visitChalet score:1000",,"Your call connects to an automated receiver. The animated logo of a Tri-Tachyon subsidiary spins endlessly on your display. After half a minute and the second time a voice tells you that your patience is appreciated, you conclude that your call is being ignored.

Arroyo wants to discuss business in-person.",cutCommLink:Close comms,
gaKAArroyoProblemSel,DialogOptionSelected,$option == gaKA_arroyoProblem,,"""Solve a problem."" He says this as if it's a matter far beneath the worth of his attention.

""I don't solve problems, buddy. I pay people to solve problems for me. You got problems? Go talk to the shipyard and get your oxygen leak fixed. I don't care about your problem unless your problem is seven or eight figs of cash in an account that you need put to work.""

He's starting to shout. You get the impression that he enjoys this sort of upbraiding. 

""Done wasting my time? Now tell me who gave you my number because I'm going to fire them right after I cut this link.""","gaKA_arroyoProvost:""Provost Anahita Baird.""",
gaKAArroyoProvostSel,DialogOptionSelected,$option == gaKA_arroyoProvost,,"For just a moment, you think you see a wave of panic cross Arroyo's face. It's replaced by a cocky grin, ""Oh, of course, of course- the Galatia Academy endowment fund. How could I forget?""

""Here,"" he taps at something and your comms displays an incoming set of coordinates with the code of a landing beacon. 

""Take a shuttle down. We can touch base about the fund. I'm sure the Provost has exciting plans and I want to hear all about them-"" He lifts his eyes upward for a moment and lowers them again to look directly at you. ""In person.""",gaKA_arroyoProvost2:Continue,
gaKAArroyoProvostSel2,DialogOptionSelected,$option == gaKA_arroyoProvost2,"$toldToVisitChalet = true
$global.gaKA_visitArroyo = true
Call $global.gaKA_ref updateStage","He carries on as if this was all perfectly expected. ""Ever been planetside? Doesn't count if it's just the arcology. I'll give you a tour of my chalet. Spectacular views, you'll love it. See you soon.""

He closes the connection before you can respond.",cutCommLinkNoText:Continue,
gaKAArroyoVisitOption,PopulateOptions,"$hasMarket
$market.id == eochu_bres
$menuState == main
$market.gaKA_visitChalet",#SetOptionColor gaKA_visitChalet highlight,,3:gaKA_visitChalet:Take a shuttle to Rayan Arroyo's chalet on the surface,
gaKAArroyoVisitStart,DialogOptionSelected,$option == gaKA_visitChalet,,"Your shuttle descends into the young atmosphere of Eochu Bres, through towering battlements of clouds that cast a spray of rain over the viewport which is wiped clean in half a blink by the heat and speed of your descent.

The flight path soon deviates from the general approach corridor which has been ticking off minor use-fees from the Tri-Tachyon owned flight control: general volume access fee, priority flight lane fee, service fee, customer satisfaction insurance charge, advertisement bypass fee - you swipe the notifications off and focus on the landscape.",gaKA_arroyoVisit1:Continue,
gaKAArroyoVisit1,DialogOptionSelected,$option == gaKA_arroyoVisit1,,"Leaving behind the Tri-Tach arcology, a diamond growing atop detritus piles of tiered slums. Over pipelines, a steel-blue bay, jagged fjords interrupted by ice-jams and landslides. Up and over a great crumbling escarpment like a black wave that fills the horizon; you cross a landscape of oddly-hued tundra spotted with thousands of milky-green lakes.

A new range of mountains rises on the horizon, torn in half by catastrophic workings of the terraformers, and beyond is a chaos of steep valleys populated by dwarf pine and thin white waterfalls. The nav system sounds a tone indicating imminent arrival, and you see Arroyo's private chalet: a small compound of radical geometric architecture surrounded by low outbuildings.

Your shuttle approaches an ellipsoid landing pad that appears to hang in the thin air over a gorge.",gaKA_arroyoVisit2:Continue,
gaKAArroyoVisit2,DialogOptionSelected,$option == gaKA_arroyoVisit2,,"A human and a robotic servant greet you placidly as you arrive and lead you inside to a grand parlor done in dark geometric style. Gold inlay gleams in onyx tabletops, and the polished granite floor is set with tastefully patterned jewel-tone carpets placed slightly askew.

The view from the flawless sweep of diamond-matrix bay window is, as Arroyo promised, spectacular.",gaKA_arroyoVisit3:Continue,
gaKAArroyoVisit3,DialogOptionSelected,$option == gaKA_arroyoVisit3,BeginConversation arroyo false true,"Rayan Arroyo is sitting at one of the bars. He acknowledges your entrance with a nod as the servants disappear. He taps his datapad with two fingers. You hear the soft signal loss ping from your datapad and your sidearm hand twitches instinctively.

Arroyo acknowledges this with the rise of one perfectly groomed eyebrow. ""Calm down. Just making sure no one's listening."" He flips through a series of null readouts on a datpad and, satisfied, sets it aside.

""So Baird is calling in another installment. What will that be, Captain $playerName?""","gaKA_arroyoBreakIn:""I need to break into the datavault of the Ministry of Technology Standards.""
gaKA_arroyoTour:""No small-talk? What about the tour?""",
gaKAArroyoVisitTour,DialogOptionSelected,$option == gaKA_arroyoTour,,"""No,"" he says. He makes a show of looking around, ""But it's nice isn't it?"" 

""Now I could be doing anything other than talking to you right now, so let's make it quick. You know you're getting something thanks to our mutual 'friend'. What is it?""","gaKA_arroyoBreakIn:""I need to break into the datavault of the Ministry of Technology Standards.""",
gaKAArroyoVisitBreakIn,DialogOptionSelected,$option == gaKA_arroyoBreakIn,,"As soon as you say it, a smile grows on Arroyo's face. He starts laughing, and takes his time as it builds and falls. He laughs like he's strapped to a madman's rocket, with no escape. So why not enjoy the ride?

Finally, he slaps the onyx bar-top one last time and puts his head in his hands.","gaKA_arroyoAMoment:Give him a moment
gaKA_arroyoSerious:""I'm serious, Arroyo.""",
gaKAArroyoVisitSerious,DialogOptionSelected,$option == gaKA_arroyoSerious,,"""Of course."" He looks out on the vista of saw-tooth mountains for a moment, then speaks with unusual passivity: ""I'd just hate to start a third AI war.""",gaKA_arroyoAMoment:Continue,
gaKAArroyoVisitAMoment,DialogOptionSelected,$option == gaKA_arroyoAMoment,,"He sighs and pours something from a crystal decanter into a glass, empties it. ""To a deal that gets worse all the time!"" 

Then pours another. He considers a moment, notices you, and tilts the decanter to offer you a drink.","gaKA_arroyoDrinkDecline:Decline
gaKA_arroyoDrinkAccept:Have a drink",
gaKAArroyoVisitDrinkNo,DialogOptionSelected,$option == gaKA_arroyoDrinkDecline,,"He shrugs, and sips his second drink. ""Stick to Baird. You'll find your vice to cope,"" he says.",gaKA_arroyoVisit4:Continue,
gaKAArroyoVisitDrinkYes,DialogOptionSelected,$option == gaKA_arroyoDrinkAccept,,"Arroyo pours another, passes you the tumbler, and clinks his glass into yours, hard. ""And Anahita Baird!"" he shouts.",gaKA_arroyoVisit4:Continue,
gaKAArroyoVisit4,DialogOptionSelected,$option == gaKA_arroyoVisit4,FireAll GAKAArroyoHub1,"He slams down an empty glass. ""I know someone who can do it. They're a pain in the ass but, this is key, they're crazy enough to do a job as stupid as the one you're proposing. A hacker called Gargoyle - the real one, not one of the wannabes. We've done business before. Here's the comms ID."" Rayan pulls a datakey from a pocket, waves it over his datapad, and after a couple taps pushes it toward you.

""If you get any pushback, if Gargoyle throws a little tantrum, just give it back. It's all about the drama, but in the end you're already in with a job as stupid as this."" He holds a hand up, ""The details of which, by the way, you really did not need to tell me. The last thing I want is Hegemony counterint crawling all over my operation. Or, worse, some vampire from the Company board smelling blood.""",,
gaKAArroyoVisitGargoyleOpt,GAKAArroyoHub1,!$gaKA_askedGargoyle,,,"gaKA_arroyoGargoyle:""Can you tell me more about this 'Gargoyle'?""",
gaKAArroyoVisitBairdWhatOpt,GAKAArroyoHub1,!$gaKA_askedBaird,,,"gaKA_arroyoBairdWhat:""What's Baird got on your anyway?""",
gaKAArroyoVisitLeaveOpt,GAKAArroyoHub1,,,,gaKA_arroyoLeave:Leave,
