id,trigger,conditions,script,text,options,notes
gaATGEpiphanyAskCredits,DialogOptionSelected,"$option == gaATG_epiphanyAskCredits
!$awkwardAskForCotton ","$entity.offeredBribeForCotton = true
AdjustRepActivePerson INHOSPITABLE -1
$awkwardAskForCotton = true 0","""啊哈哈，""{$heOrShe}紧张地笑着。""但愿我能帮到你，朋友，但愿我能帮到你。呃，我都没有注意到这样一件事。另外，当我对于造物主的奉献滋润着我的灵魂，维持着我与左径的联系的时候，又需要信用点做什么呢?""

""我当然会为你祈祷，舰长，让那铁锤到来的时候可以轻轻地落下，""{$heOrShe}说。""你可以看一下时间吗? 我必须停下去进行祷告了。祝福你，直到我们的道路再此相交。""

$HeOrShe}突然切断了与你的通讯链接，仅留你在静态等待模式中。",cutCommLink:切断通讯链接,
gaATGEpiphanyAskCotton,DialogOptionSelected,"$option == gaATG_epiphanyAskCotton
!$awkwardAskForCotton",,"$Post}{$personLastName}在回应之前仔细地看着你。

""我记得可能曾经听说过一个叫这个名字的人。我不知道他最近在哪，也不知道他最近干了什么。就算我知道，我也不会告诉你。但如果要我去给我的朋友留条信息，他可能有一个朋友就是那个人...""

$HeOrShe}仰望群星叹气道。""去判断你有什么打算不是我的做法，希望上帝原谅。"" ","gaATG_epiphanyAskCotton2:""你在安排一场会面吗?""",
gaATGEpiphanyAskCotton2,DialogOptionSelected,$option == gaATG_epiphanyAskCotton2,,"""可能是，""{$heOrShe}紧张地说。""从左舷下来。有一个外来人员聚集的茶馆，那里有尽职的守卫警惕地观察着 Moloch 和 Mammon 的影响。""

换句话说，航行者茶馆。在这里，像这样一个地下茶馆就能算得上是一个不错的馆子。","gaATG_epiphanyAskCottonAccept:""告诉 Cotton 我会在那里见他。""
gaATG_epiphanyAskCottonDecline:""也许我们的道路现在还不应该交叉。""
",
gaATGEpiphanyAskCottonAccept,DialogOptionSelected,$option == gaATG_epiphanyAskCottonAccept,$entity.setUpCottonMeeting = true,"$HeOrShe}点了点头，没有直视你的眼睛。""就是这样了。祝福你，舰长。""",cutCommLink:切断通讯链接,
gaATGEpiphanyAskCottonDecline,DialogOptionSelected,$option == gaATG_epiphanyAskCottonDecline,FireAll PopulateOptions,"$HeOrShe}点了点头，没有直视你的眼睛。""也许你的道路可以带你远离这里。舰长。""",,
,,,,,,
# Epiphany ask around bar,,,,,,
gaATGAskEpiphanyBarPrompt,AddBarEvents,"$market.id == epiphany
$market.gaATG_findingLoke
!$setUpCottonMeeting
!$askedBarCotton","AddBarEvent gaATGEpiphany_barEvent ""到处打听一下 Cotton 修士"" ""你可以试着问一下是否有人知道一些关于 Cotton 修士的事。""",,,
gaATGAskEpiphanyBarStart,DialogOptionSelected,$option == gaATGEpiphany_barEvent,"$askedBarCotton = true
#FireAll GAFCAskLaicailleBar1Options","你用由来已久的惯常方式开启话题，向陌生人们请一轮，来庆祝一次大丰收。

在这里这很难奏效; 外地人默默饮下自己的陋习以简单地掩饰自己对卢德教的否认。你作为代替选择关注那些经常与远行者做生意的 Epiphany 不信教的本地人。你随便地问起一些关于进出口贸易的机会，所有人都了解这是关于走私工作的委婉表达。然后，你顺便问了起来，你们听说过{'Cotton 修士'}吗? 

提起这个名字就像扔了一枚 EMP 炸弹一样破坏了这场对话。整张桌子上都在嘟哝着找借口离开，留下他们还没有碰触的饮品在原地。他们担心你是一个告密者，或是一个超级大傻瓜，或者两者都是。",gaATG_epiphanyBar1:继续,
gaATGAskEpiphanyBar1,DialogOptionSelected,$option == gaATG_epiphanyBar1,,"""说出了那个名字，那就照顾好你自己，""一个老矿石商人告诉你，并拿起你赠送的饮品长饮了一口。""我知道一些人辱骂他，他们最后都死了。他到处都有耳目。他足够聪明地将科技禁令为己所用，你知道的。大多数真正的信徒们? 这些胆小鬼们被哄骗或是放空大脑{-}但并不包括他; 他已经将左径变为自己的东西并且知道如何利用它。""

""好了，""他一大口喝完了饮品，""接下来就是你了，""然后他快步离开，这时三个穿着采矿协会制服的魁梧暴徒靠近过来。","gaATG_epiphanyBarA1:""晚上，朋友。我再请一轮?""
gaATG_epiphanyBarB1:""你们中有谁恰好认识 Cotton 修士吗?""
gaATG_epiphanyBarC1:""看来我正好需要离开了...""",
gaATGAskEpiphanyBarA1,DialogOptionSelected,$option == gaATG_epiphanyBarA1,,"""我们拒绝异教徒的金钱贿赂，""其中一个打手说着，并向你的脚上吐了一口。其他人看起来一样对你提供的金钱不感兴趣。

""我们兄弟的好名声在这个异教徒口中变成了什么样?""第一个人对其他人说，""看来我们需要亲自消除影响了。""","gaATG_epiphanyBarTalk1:""我是来谈谈的。Cotton 会认识我。""
gaATG_epiphanyBarPeace1:""我以为卢德教是一个和平的宗教。""
gaATG_epiphanyBarC1:简单地向你的护卫点点头",
gaATGAskEpiphanyBarB1,DialogOptionSelected,$option == gaATG_epiphanyBarB1,,"""Cotton 修士的好名声在这个异教徒口中变成了什么样?""个头最大的人对其他人说，""看来我们需要亲自消除影响了。""","gaATG_epiphanyBarTalk1:""就告诉 Cotton 我在这里。我会等着。""
gaATG_epiphanyBarC1:简单地向你的护卫点点头",
gaATGepiphanyBarPeace1,DialogOptionSelected,$option == gaATG_epiphanyBarPeace1,"$option = gaATG_epiphanyBarC1 1
FireBest DialogOptionSelected","""不要说先知的名字，无信仰的人，""右边的暴徒愤怒地低吼。",,
gaATGAskEpiphanyBarC1,DialogOptionSelected,$option == gaATG_epiphanyBarC1,FireAll GAATGAskEpiphanyBarCOptions,"其中一个暴徒举起手臂阻挡你，这使得你躲在暗处的守卫走上前来，准备拔出武器。

这一刻似乎凝固了{-}店主停止了擦杯子，两个桌子上的谈话安静下来，恐惧的眼神都盯着这场对峙。",,
gaATGAskEpiphanyBarCOpt1,GAATGAskEpiphanyBarCOptions,,,,"gaATG_epiphanyBarTalk1a:""我没有恶意。我就是想见一下你们老板。""","# this is all such a fakeout, I almost feel bad. Almost. -dgb"
gaATGAskEpiphanyBarCOpt3,GAATGAskEpiphanyBarCOptions,,,,"gaATG_epiphanyBarTalk1b:""小心地- 我一句话就能从轨道上把这里夷为平地。""",
gaATGAskEpiphanyBarCOpt2,GAATGAskEpiphanyBarCOptions,,,,gaATG_epiphanyBarTalk1:盯着他看,
gaATGepiphanyBarTalk1a,DialogOptionSelected,$option == gaATG_epiphanyBarTalk1a,"$option = gaATG_epiphanyBarTalk1 0
FireBest DialogOptionSelected",,,
gaATGepiphanyBarTalk1b,DialogOptionSelected,$option == gaATG_epiphanyBarTalk1b,"$option = gaATG_epiphanyBarTalk1 0
FireBest DialogOptionSelected",,,
gaATGepiphanyBarTalk1,DialogOptionSelected,$option == gaATG_epiphanyBarTalk1,,"带头的打手决心有些动摇，他转向左边。后边的人拿出一个厚重的装置，是一个手制的通讯器，然后嘟哝着询问着。它发出一种带杂音的扭曲回应声。

不管说了什么，那一定是好消息。打手们明显放松了，他们中的领导者现在更像是怀疑态度，而不是敌意，说到:""Cotton 修士会好好利用你的。在这里见面，在下次轮班之后。""","gaATG_epiphanyBarEndWait:""我会在这里等着。""
gaATG_epiphanyBarEndLeave:""我很快就回来。""",
gaATGepiphanyBarEndWait,DialogOptionSelected,$option == gaATG_epiphanyBarEndWait,,它们中的领导者谨慎地点了点头，一行人退回到他们自己的桌子上。你可以感觉到他们在背后盯着你。,"gaATG_epiphanyBarEndWait2a:""服务员，请给我一壶茶!""
gaATG_epiphanyBarEndWait2b:""服务员，请那里的大绅士们喝一轮!""",
gaATGepiphanyBarEndWait2a,DialogOptionSelected,$option == gaATG_epiphanyBarEndWait2a,,"你坐到一个舒适坚固的角落处; 背向墙壁，可以很好地看到出口处。你的护卫也悄悄地跟着做。

茶很快端了上来，服务员没有说什么话，不想表现出他们与你有任何关联的印象。",gaATG_epiphanyBarEndWait3:等待,
gaATGepiphanyBarEndWait2b,DialogOptionSelected,$option == gaATG_epiphanyBarEndWait2b,,"你为这些打手们请了一轮，他们盯着你点了其他东西，没有碰你送的礼物。

你坐到一个舒适坚固的角落处; 背向墙壁，可以很好地看到出口处。你的护卫也悄悄地跟着做。",gaATG_epiphanyBarEndWait3:等待,
gaATGepiphanyBarEndWait3,DialogOptionSelected,$option == gaATG_epiphanyBarEndWait3,,"计时器和别有风味的过时数据平板通知在这里工作的常客{-}他们大多数是矿工和航行船员{-}使得他们喝完饮品，蹒跚地去完成自己的工作，你意识到到了换班的时候了。

老板放下手里的一个瓶子靠近你。""我求你听我说，""她说。""我和他以及他的人没有任何关系。你...你不能在这里拒绝他们，舰长。""

她瞥了一眼打手那一桌。他们正密切注视着你们两个。""我被告知-}后面的房间。他现在在那里等着。我-}我今天什么也没看见。""","gaATG_meetCottonStart2:去后面的房间
gaATG_meetCottonAvoid:现在先不去后面的房间。",
gaATGepiphanyBarEndLeave,DialogOptionSelected,$option == gaATG_epiphanyBarEndLeave,"$setUpCottonMeeting = true
BarCMD showOptions",它们中的领导者谨慎地点了点头，一行人退回到他们自己的桌子上。你可以感觉到他们在背后盯着你。,,
,,,,,,
# Epiphany bar meeting with Cotton,,,,,,
gaATGmeetCottonStart,DialogOptionSelected,"$option == marketVisitBar
$market.id == epiphany
$market.gaATG_findingLoke score:1000
$setUpCottonMeeting","FireBest BarShuttleDownPrintDesc
FireBest BarPrintDesc
BarCMD playAmbience
AddText ""当你走进茶馆时，店主吸引了你的目光，她放下一个玻璃杯，紧张地靠近你。""
AddText ""\""求你听我说，\"" 她说。\""我和他以及他的人没有任何关系。你...你不能在这里拒绝他们，舰长。\""""
AddText ""她无意中朝着一个桌子瞥了一眼，那里坐着几个穿着某个采矿协会制服的打手。他们都密切关注着你。\""后面的房间。他在等着。我- 我今天什么都没看见。\""""",,"gaATG_meetCottonStart2:去后面的房间
gaATG_meetCottonAvoid:不去后面的房间",
gaATGmeetCottonAvoid,DialogOptionSelected,$option == gaATG_meetCottonAvoid,"AddBarEvent gaATG_meetCottonStart2 ""去后面的房间见一见 Cotton 修士。"" ""左径打手们明显在公然盯着你看，他们满满的几杯茶就要凉了。""
BarCMD showOptions",,,
gaATGmeetCottonStart2,DialogOptionSelected,$option == gaATG_meetCottonStart2,"unset $setUpCottonMeeting
FireBest GAATGmeetCottonMetCheck
BeginConversation cotton",这个私人房间很简陋，昏暗，但有一个纸灯笼照在坐在你对面的人身上。当你进来时，他抬起脸，伸出手欢迎你坐下。稀疏的装饰品和家具是真正的卢德手制工艺品，你知道在很多核心世界星球这些可以卖个好价钱。,,
gaATGmeetCottonMetYes,GAATGmeetCottonMetCheck,$player.metBrotherCotton,"$option = gaATG_meetCottonTea 0
FireBest DialogOptionSelected","你进来的时候，Livewell Cotton 修士站起来微笑着。""$playerName}舰长，""他说，""听说我们的道路再次相交，这是我的荣幸。""

他给你一个会意的眼神，""我祈祷你思考过我们之前的讨论。""",,
gaATGmeetCottonMetNo,GAATGmeetCottonMetCheck,!$player.metBrotherCotton,$player.metBrotherCotton = true,"""舰长{$playerName}。我是 Livewell Cotton 修士，很高兴见到你。自然是带着卢德和平的祝愿。""他眨了眨眼，伸出一只手。","gaATG_meetCottonShake:和他握手
gaATG_meetCottonNoShake:不和他握手",
gaATGmeetCottonShake,DialogOptionSelected,$option == gaATG_meetCottonShake,"AdjustRepActivePerson COOPERATIVE 1
$option = gaATG_meetCottonTea 0
FireBest DialogOptionSelected","你与他握着手，他的笑容微微扩大，""我的荣幸。如果你愿意，可以叫我 Livewell，我会感谢你的态度。""",,
gaATGmeetCottonNoShake,DialogOptionSelected,$option == gaATG_meetCottonNoShake,"AdjustRepActivePerson INHOSPITABLE -1
$option = gaATG_meetCottonTea 0
FireBest DialogOptionSelected","他保持微笑。""就像你要做的那样。不管我们之间有过何种冲突，都一点也不会伤害到彼此。""他用他未拿出的手指着，""你知道，卢德所说的最后一句话是，祝福你。""

然后他两手合十，不经意地回到祈祷动作。",,
gaATGmeetCottonTea,DialogOptionSelected,$option == gaATG_meetCottonTea,,"""你不和我喝一杯茶吗? 我的客人，我会尽可能给你提供我有幸可以给予的安全与款待。""

他注意到你的犹豫，首先坐了下来。""随你的方便来吧。我向你保证，我不是蝎子。""","gaATG_meetCottonTeaSit:坐下
gaATG_meetCottonTeaStand:仍然站着
gaATG_meetCottonTeaNever:""我知道从来不要把后背对着左径人。""",
gaATGmeetCottonTeaStand,DialogOptionSelected,$option == gaATG_meetCottonTeaStand,"$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected
$player.didNotSitWithCottonCount++","""欢迎欢迎。""他拍了拍一条腿，""如果我站起来的话，这一条是会抱怨的。所以希望你能原谅我待在舒适的地方。"" ",,
gaATGmeetCottonTeaNever,DialogOptionSelected,$option == gaATG_meetCottonTeaNever,"$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected
$player.didNotSitWithCottonCount++","他露齿笑道，""这样我就能满足于你脸上的笑容了。""",,
gaATGmeetCottonTeaSit,DialogOptionSelected,$option == gaATG_meetCottonTeaSit,"$player.satWithCottonCount++
AdjustRepActivePerson COOPERATIVE 1
$option = gaATG_meetCottonTeaHubStart 0
FireBest DialogOptionSelected",你和 Cotton 修士，这个臭名昭著的左径恐怖分子坐了下来。,,
gaATGmeetCottonTeaHubStart,DialogOptionSelected,$option == gaATG_meetCottonTeaHubStart,FireAll GAATGmeetCottonTeaHub,"Cotton 排出两个塑料杯，试了试茶壶的温度。

""现在我知道你为什么到这里来了。Jorien Kanta 领主送来鱼龙混杂的一群饭桶想要过早地结束我的性命，窃听到其原因并不是什么很困难的事。如果方便说的话，他们声称要回收她那邪恶的造物。""

他暂停了一下，补充道，""尽管如此，我必须表示我的歉意; 我肯定把你排除在了那群饭桶之外。""",,
gaATGmeetCottonTeaHubZ,GAATGmeetCottonTeaHub,"$player.gaPZ_metRogueKnight
!$askedKnight",,,"gaATG_meetCottonKnight:""你没有派一伙流氓卢德骑士来杀我吗?""",
gaATGmeetCottonTeaHubA,GAATGmeetCottonTeaHub,!$askedTea,,,"gaATG_meetCottonTeaTea:""尽管你派了杀手，但你还是请我喝茶，为什么?""",
gaATGmeetCottonTeaHubB,GAATGmeetCottonTeaHub,!$askedUngodly,,,"gaATG_meetCottonUngodly:""如果 Loke 克隆人是那么亵渎神灵的存在，你还要他做什么?""",
gaATGmeetCottonTeaHubB2,GAATGmeetCottonTeaHub,"$askedUngodly
!$cloneQuestion",,,"gaATG_meetCottonUngodly2:""所以你想用这个克隆人做什么?""",
gaATGmeetCottonTeaHubC,GAATGmeetCottonTeaHub,!$askedCydonia,,,"gaATG_meetCottonCydonia:""Kanta 并没有明确让我杀你。Cydonia 也没有。""",
gaATGmeetCottonTeaHubD,GAATGmeetCottonTeaHub,"$cloneQuestion
!$askedClone",,,"gaATG_meetCottonClone:""为什么这个克隆人对 Kanta 这么重要?""",
gaATGmeetCottonTeaHubE,GAATGmeetCottonTeaHub,$askedClone,,,"gaATG_meetCottonClone2:""你这就要给我 Loke?""",
gaATGmeetCottonTeaHubF,GAATGmeetCottonTeaHub,,,,"gaATG_meetCottonWish:""我希望把 Loke 带回给 Kanta，就像我答应的那样。""",
gaATGmeetCottonTeaHubG,GAATGmeetCottonTeaHub,,,,"gaATG_meetCottonTaking:""我会带走 Loke 克隆人。""",
gaATGmeetCottonTeaKnightA,DialogOptionSelected,"$option == gaATG_meetCottonKnight
$player.gaPZ_metRogueKnightTithed",,"""我这么做了。你告诉了那个骑士你会忏悔，且为了证明这一点你给了他们很多信用点。""他看着你，用谦逊的口吻问道，""这就是你来这里的真正原因吗? 来忏悔?""","gaATG_meetCottonKnightExplanation:""我想要一个解释。""
gaATG_meetCottonKnightRepent:""是的。我在追寻着先知卢德的教导。""
gaATG_meetCottonKnightRepentB:""这项服务开放吗?""
gaATG_meetCottonKnight2:""不管有没有给信用点，你都派骑士来杀我。""",
gaATGmeetCottonTeaKnightB,DialogOptionSelected,$option == gaATG_meetCottonKnight,,"""我确实这样做了，""他点点头，这仅仅是一个哲学观点。""现在你来到了这里，你的道路与我的汇合在了一起。上天保佑的方式在我们这些凡人眼里是那么的多样，不是吗?""","gaATG_meetCottonKnightExplanation:""我想要一个解释。""
gaATG_meetCottonKnightFunny:""是的，这些东西的结果真有趣。""
gaATG_meetCottonKnight2:""不管是否多样，你都派人来杀我了。""",
gaATGmeetCottonKnightExplanation,DialogOptionSelected,$option == gaATG_meetCottonKnightExplanation,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""你可能无法从这一询问中获得满意，舰长，""Cotton 说。""但我会回答的。""",,
gaATGmeetCottonKnightRepent,DialogOptionSelected,$option == gaATG_meetCottonKnightRepent,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""当然，""Cotton 说，拉长着语调，仔细控制着自己的声调。""我会为你话语中的意思祈祷的，舰长，我保证。""",,
gaATGmeetCottonKnightRepentB,DialogOptionSelected,$option == gaATG_meetCottonKnightRepentB,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""当然，""Cotton 说，拉长着语调，仔细控制着自己的声调。""请你注意，并不是以我的身份给予的; 这一赦免是为了所有做这样选择的人类。""",,
gaATGmeetCottonKnightFunny,DialogOptionSelected,$option == gaATG_meetCottonKnightFunny,"$option = gaATG_meetCottonKnight2 0
FireBest DialogOptionSelected","""原谅我反驳我的客人，""Cotton 说到，""但我从始至终都没有松动我的决定。""",,
gaATGmeetCottonTeaKnight2,DialogOptionSelected,$option == gaATG_meetCottonKnight2,,"他向后仰着，看着你的眼睛，似乎他相信面向他要判处死刑的对象时这是很重要的。""你确实一开始就是我们正义事业的敌人。在战争中，我们与敌人战斗。仅此而已。当时我没有完全理解你的意义，只有最近这才显露出来。""","gaATG_meetCottonKnight3:""那个意义是什么?""",
gaATGmeetCottonTeaKnight3,DialogOptionSelected,$option == gaATG_meetCottonKnight3,"$askedKnight = true 0
FireAll GAATGmeetCottonTeaHub","他暂停了一下，一时看起来有些害羞，然后说道""那...在我们结束之前，我们会谈到那一点。""",,
gaATGmeetCottonTeaTea,DialogOptionSelected,$option == gaATG_meetCottonTeaTea,,"""说实话，如果我用铁锤和焰剑招待你的话，你还会获胜吗?""Cotton 慷慨地点了点头，""也许你会赢。然后我的兄弟姐妹们是为什么而死的? 那个克隆人吗?""

他停了一下抿了一口茶，发现它是热的，吹了吹杯子。

""Kanta 不会忘记左径一直在她周围，短暂但不屈。这会有利于我们的圣战。杀戮并不是胜利。""","gaATG_meetCottonTeaPeace:""这似乎是难以言说的非暴力。""
gaATG_meetCottonTeaFutile:""你发现你不能在战斗中打败我了吗?""
gaATG_meetCottonTeaDie:""我想你有更好的东西让他们为之而死?""",
gaATGmeetCottonTeaPeace,DialogOptionSelected,$option == gaATG_meetCottonTeaPeace,,"Cotton 放下他的茶，笑容消失了。

""我承认我不总是通过杀戮寻求胜利。在战斗中，我选择通过击败敌人来摧毁他们。最终，卢德精神向我展示了真正的道路。当年轻人的愤怒为我们的圣战服务时，我谦卑地顺从及远离他们。""",gaATG_meetCottonTeaWar:继续,
gaATGmeetCottonTeaFutile,DialogOptionSelected,$option == gaATG_meetCottonTeaFutile,,"Cotton 对这一挑衅挑起了眉毛，伤感地笑着放下茶杯。

""我曾经被教导，一个年轻人只有杀掉他面前的所有异教徒，才能滋养自己的灵魂。""

""但他获得的不是力量，而是而是荣耀。并且他-}他会在你说那些话之前就杀掉你。也许在着陆台上; 或是在货物集装箱中的一个炸弹。或是在大街上，用他的手，如果到了这一步的话。那样的人和他的敌人一样盲目。""",gaATG_meetCottonTeaWar:继续,
gaATGmeetCottonTeaDie,DialogOptionSelected,$option == gaATG_meetCottonTeaDie,,"""是的。""Cotton 把他的茶放下，瞪着眼睛。

""是的。我并没有轻易地穿上沾血的领导者披风。这是我的道路。并且我会直视着我的行为的真相走下去。卢德的启示是痛苦的!""他一只手锤在桌子上，震得餐具作响。""卢德选择了这条道路并不是因为这很简单，或是友善，也不是没有痛苦!""

他几乎像是耳语般说，""他这样选择因为这是好的。""",gaATG_meetCottonTeaWar:继续,
gaATGmeetCottonTeaWar,DialogOptionSelected,$option == gaATG_meetCottonTeaWar,"$askedTea = true 0
FireAll GAATGmeetCottonTeaHub","""霸主的战术家们和会思考的机器一样都犯了同样的错误: 他们认为我们这些走在这条道路上的人可以被打败，只要我们可以被测量，被追踪，以及被计数。我们美丽的圣战不是数学计算，而是人类的灵魂。我们奋斗的目标不能被数据库和日志里的东西衡量。""

他仔细地看着你。""我很确定现在不是我们战斗的时候，""他说。""我们走在一条道路上，你和我，现在他们交叉了，但还没有结束。虽然我必须保持信仰，但我知道这一点。""

他抿着茶。""现在挺好了。你也喝一点。""",,
gaATGmeetCottonUngodly,DialogOptionSelected,$option == gaATG_meetCottonUngodly,"$askedUngodly = true 0
FireAll GAATGmeetCottonTeaHub","""你了解关于伟大而恐怖的领主 Onesimos Loke 的历史，不是吗? 他曾经是人之领的高级军官...""Cotton 看起来有些恍惚，""卢德骑士当时与霸主站在一起。与荣耀一起对抗愤怒。那是正确的道路吗?""

""这个令人厌恶的东西是所谓的{'医生'}Cydonia 制作的 Onesimos Loke 悲惨的复制体。Cydonia 是一个病态的人，因为我不知道的原因讨好 Kanta，他用生命的奇迹开了个恶心的玩笑。""",,
gaATGmeetCottonUngodly2,DialogOptionSelected,$option == gaATG_meetCottonUngodly2,"$cloneQuestion = true 0
FireAll GAATGmeetCottonTeaHub","""我原以为它的死会是一场示范，就像一个治疗师切除一个肿瘤一样。但是当我拿枪指着它的头时，我的手停了下来。我感到这并不是正确的道路。我可怜这个东西了吗? 很稀奇，我在处决这个异教徒和坏家伙时并没有得到心灵的纯净。""

Cotton 摇着头，他心烦意乱地没有想要处决那个人。

""我把它交给一些虔诚的姐妹们照顾。她们用典籍教给它祈祷。它似乎在思考，也在感受。我想知道这是否是一个关于谦逊的教训。想象一下，看着造物主的作品，还有这毫无生气的东西...""",,
gaATGmeetCottonCydonia,DialogOptionSelected,$option == gaATG_meetCottonCydonia,,"""是的，是的。Cydonia 。上天怜悯。我知道你见过他了。他难道不奇怪吗? 除了他的作品，Loke 这样的东西，我想象不出更可悲的造物了。Cydonia 是整个宇宙的大骗子，即使是圣物到了他的手里也会变成罪恶。""

""如果你有机会结束他的性命，我相信那会是一件大善事。""

Cotton 抿着茶。","gaATG_meetCottonCydonia2:""然后 Kanta 呢?""",
gaATGmeetCottonCydonia2,DialogOptionSelected,$option == gaATG_meetCottonCydonia2,"$askedCydonia = true 0
$cloneQuestion = true 0
FireAll GAATGmeetCottonTeaHub","""如果说 Loke 这样的东西一开始就贱于人类，那么 Kanta 也通过她对于愤怒和永恒的邪恶追求变成了同样的家伙。""""

Cotton 修士又抿了一口茶，""她是霸主体系的故障部分; 是应当被扫除的废弃危害品，就如同她堡垒周围的隐形空雷一样。""",,
gaATGmeetCottonClone,DialogOptionSelected,$option == gaATG_meetCottonClone,"$askedClone = true 0
FireAll GAATGmeetCottonTeaHub","""坐在 Kanta 鲜血与黄金的王座之中的东西，是神圣卢德教诲中最卑贱的东西，""他用手指轻敲着茶杯。""虽然一个战士不能不了解他的敌人，但我承认我并不想深入凝视那丑恶的深渊。我需要和一个 AI 核心争论吗，我需要思考它的想法吗? 不，因为它没有心，没有灵魂。两者是一样的。""

""Kanta 想要这个丑恶的东西; 我只要知道这一点就够了。""Cotton 看着你的眼睛，""你将是把这个丑恶的东西还给她的人。""",,
gaATGmeetCottonClone2,DialogOptionSelected,$option == gaATG_meetCottonClone2,,"""是的，""他目不转睛地说，""它在这里无路可走。它的存在引发了不该被问起的问题。所以你会把它从我的人民中带走。""","gaATG_meetCottonExpected:""这是我没有预料到的。""",
gaATGmeetCottonWish,DialogOptionSelected,$option == gaATG_meetCottonWish,,"Livewell Cotton 修士点了点头，出乎你的意料地简单说道，""可以。""","gaATG_meetCottonExpected:""这是我没有预料到的。""",
gaATGmeetCottonTaking,DialogOptionSelected,$option == gaATG_meetCottonTaking,,"Cotton 赞同地点点头，出乎你的意料地说""你确实该这么做。""","gaATG_meetCottonExpected:""这是我没有预料到的。""",
gaATGmeetCottonExpected,DialogOptionSelected,$option == gaATG_meetCottonExpected,,"""只有我们两个，我告诉你事实。""

""我已经在这件事上祈祷很久了，""他说，双手合十似乎在向你证明。""起先，很久以前，我被囚禁在一个牢房里。我听到了音乐，像是... 像是远处的圣灵。是天使们的颂唱。""

""我的心剧烈地跳动，我被深深地感染了。我渴望地靠近去听，但不到一眨眼的工夫它就消失了。仅一刹那我就被这光辉所感动。你能理解吗? 我的生活从那时起发生了变化; 我找到了正道。""",gaATG_meetCottonEnd1:继续,
gaATGmeetCottonEnd1,DialogOptionSelected,$option == gaATG_meetCottonEnd1,,"""音乐并没有再出现。所以那便是我的神启一刻，我觉得。它验证了正义对我的召唤，那便足够了。这些年来我没有再{'听'}到什么。我也并没有再期待。""

""然后，不久前的一天，""他犹豫地说道，看起来有些不安。""它，它又找上了我。"" 

他的声音现在变得柔和了，""那一天我被告知你要来这里。这我该怎么理解呢?""",gaATG_meetCottonEnd2:继续,
gaATGmeetCottonEnd2,DialogOptionSelected,$option == gaATG_meetCottonEnd2,,"Cotton 修士站起来，""我不知道那是天使的吟唱还是恶魔的主持，""他说。""我并不害怕痛苦，死亡，或是审判。但我害怕偏离我的正道。""

他调整了一下外套; 他的一个仆人打开了门，茶馆的叮当声和谈话声又回来了。

""我的人已经把那个丑恶的东西送到你的穿梭机去了，""就在这时急促的嗡嗡声从你的通讯器中传来。

""现在就去，带着卢德的和平，""他说。",gaATG_meetCottonEnd3:离开,
gaATGmeetCottonEnd3,DialogOptionSelected,$option == gaATG_meetCottonEnd3,"EndConversation DO_NOT_FIRE
ShowDefaultVisual","一出茶馆，你就躲进一个黑暗的角落，在这里当地稽查队难以发现你在公然使用科技产品。你通过通讯器验证了克隆人 Loke 确实已经被交给了你正在等待的穿梭机船员。

你回到穿梭机，从你紧张地护卫那里听取了完整但简短的过程报告: 一队左径靠近过来，将一个陌生人推到他们的手中，然后离开了。",gaATG_meetCottonEnd4:进入穿梭机,
gaATGmeetCottonEnd4,DialogOptionSelected,$option == gaATG_meetCottonEnd4,"AddTextSmall ""获得克隆人 Loke"" highlight
BeginConversation clone_loke
unset $global.gaATG_findingLoke
$global.gaATG_foundLoke = true
Call $global.gaATG_ref updateStage","在里边，两个看起来很疑惑的陆战队员正看着克隆人 Loke 吃便饭，是箔纸包的太空配给餐。

你靠近后，Loke 丢下了箔纸包装，好奇地看着你。他面带灿烂的笑容对你说""卢德保佑你。我们会一起走上正道。""

你告诉陆战队员让他吃完午饭，然后押他去禁闭室安全看管。",gaATG_meetCottonEnd5:回到轨道,
gaATGmeetCottonEnd5,DialogOptionSelected,$option == gaATG_meetCottonEnd5,"EndConversation DO_NOT_FIRE
$option = defaultLeave 0
FireBest DialogOptionSelected",,,
# Return to Kanta with Loke,,,,,,
gaATGreturnLokeStart,OpenInteractionDialog,"$id == kantas_den
$global.gaATG_foundLoke score:1000
!$global.gaATG_returnedLoke","BeginConversation kanta
$global.gaATG_returnedLoke = true","你的导航官提醒你关注舰桥上展示的本地信号; Kanta's Den 附近的交通控制系统似乎没有运行。突然通讯请求闪了起来。

领主 Kanta 出现了，戴着面具坐在挂着掠夺与征服得来的战利品的王座上。",gaATG_returnLokeStart2:继续,
gaATGreturnLokeStart2,DialogOptionSelected,$option == gaATG_returnLokeStart2,ShowSecondPerson cydonia,"在她旁边，当然，是{'医生'}Cydonia，他开始说。""阿，所以舰长，你-""

""你带回我们亲爱的 Loke 了吗?""Kanta 大声盖过他。","gaATG_returnLokeFirst:""是的。一艘穿梭机会把他带到空间站边上。""
gaATG_returnLokeNowZal1:""我会把 Loke 交给你。但首先，我要 Zal。""
",
