id,trigger,conditions,script,text,options,notes
smugOfferOptionBar,smug_optionBar,,,,smug_startBar:看看那个带着没商标数据板的可疑{$smug_manOrWoman}在为了什么而问东问西,
smugOfferTextBar,DialogOptionSelected,$option == smug_startBar,"$missionId = smug
SetTextHighlights $smug_quantity $smug_dist $smug_reward
ShowRemainingCapacity $smug_commodityId","当你走近时，那个{$smug_manOrWoman}暂时停止了{$hisOrHer}和他人的攀谈，把{$hisOrHer的}注意力转移到了你身上。

""你，舰长。果然，诚实的人你一眼就能看出来!""{$HeOrShe}歪嘴笑了笑，""快看，""{$heOrShe}把闪烁的数据板递到了你的手中: 那是一个货物清单，大部分是低档建筑材料，存储在另一个星系的仓库里。

{$HeOrShe}靠了过来，轻声解释着数据板上的内容，""你帮我把{$smug_quantity}个单位的{$smug_commodityName}移动到{$smug_marketName}，仅在{$smug_dist}光年外，很近。然后我会付你{$smug_reward}星币。不涉及当局，没有检查，没有关税。很容易到手的一笔钱，对吧?""","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
smugOfferTextContact,DialogOptionSelected,$option == smug_start,"$missionId = smug
SetTextHighlights $smug_quantity $smug_dist $smug_reward
ShowRemainingCapacity $smug_commodityId","""我需要将{$smug_quantity}单位的{$smug_commodityName}移动到{$smug_marketName}，那位于{$smug_dist}光年外。必须要谨慎; 不能让当局知道货物的事。送货完成后你能收到{$smug_reward}星币。""","contact_accept:接受
contact_decline:拒绝",
smugPostAccept,ContactPostAccept,$missionId == smug,AddCommodity $smug_commodityId $smug_quantity,,,
# arrived at destination,,,,,,
smug_checkCompletion,MarketPostDock,"$market.smug_target score:1000
$tradeMode == SNEAK
Call $market.smug_ref updateData
$smug_playerHasEnough",,,smug_deliverContinue:继续,
smug_checkCompletionCont,DialogOptionSelected,$option == smug_deliverContinue,"RemoveCommodity $smug_commodityId $smug_quantity
$market.smug_completed = true 0
Call $market.smug_ref updateStage","你订购了{$smug_commodityName}的货物，并指定对方将其运到一处偏远的废弃太空港。你的旗舰很快就收到了来自一次性通讯基站的确认。
OR
在你发出事先说好的信号后，一辆改装过的地对轨客运列车很快与你{$fleetOrShip}的轨道进行了同步。装着{$smug_commodityName}的货箱由没有导航应答器的无人机迅速转移完毕，然后运输载具快速离开了。",marketCmd_checkDebtContinue:继续,
smug_checkCompletionNotSneaking,MarketPostDock,"$market.smug_target score:1000
$tradeMode != SNEAK
Call $market.smug_ref updateData
$smug_playerHasEnough","$smug_noCompleteShown = true 0
SetTextHighlightColors bad bad
Highlight ""coming in with your transponder turned off"" ""without attracting the attention of patrols""
FireBest MarketPostDock",递送{$smug_commodityName}时需要关闭应答器，并且不引起巡逻队的注意。,,
smug_notEnough,MarketPostDock,"$market.smug_target score:1000
!$smug_noCompleteShown
Call $market.smug_ref updateData
!$smug_playerHasEnough score:1000","$smug_noCompleteShown = true 0
FireBest MarketPostDock",你没有足够的{$smug_commodityName}来完成交付。,,
,,,,,,
# Disrupt Heavy Industry (military),,,,,,
dhiBlurb,dhi_blurb,,,"""{STRATCOM}想找人帮忙。似乎他们想要瘫痪{$dhi_marketName}上的{$dhi_industry}，并以此作为更大更进一步计划的基石。""",,
dhiOfferOption,dhi_option,,,,dhi_start:询问瘫痪{$dhi_marketName}上的{$dhi_industry}这一计划的细节,
dhiBlurbBar,dhi_blurbBar,,,"你在一个私人隔间里认出了{$TheFaction}的一个高级军官 - 看起来他们也认出了你，因为其中一个副官被派过来邀请你过来{""聊聊""}。",,
dhiOfferOptionBar,dhi_optionBar,,,,"dhi_startBar:和那个高级军官{""聊聊""}",
dhiOfferTextBar,DialogOptionSelected,$option == dhi_startBar,"$missionId = dhi
Highlight $dhi_disruptDays $dhi_dist $dhi_reward $dhi_marines","你跟着副官走进了包间; 他们敬了个礼，然后再度朝吧台走去。

""舰长。""{$personName $Rank}以一种质朴的方式欢迎着你。""坐吧，不必拘谨。""{$HeOrShe}伸手去够装着凉水的罐子。{$HeOrShe}看上去总是随时待命的状态。

""{STRATCOM}需要一支非常规部队来瘫痪{$dhi_marketName}上的{$dhi_industry}，至少持续{$dhi_disruptDays}天。""对方在数据板上轻敲了几下，接着一张全息图浮现了出来。情报十分全面: 估计的驻军规模和防御布置。""目标距离这里{$dhi_dist}光年。特别行动办公室已经同意，如果你能完成任务，你将能得到{$dhi_reward}星币。""

你看着那些数据，估计大约需要{$dhi_marines}名陆战队员才能完成这项任务。{$faction $rank}在你进行评估时耐心地等待着你的回复。","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
dhiOfferTextContact,DialogOptionSelected,$option == dhi_start,"$missionId = dhi
Highlight $dhi_disruptDays $dhi_dist $dhi_reward $dhi_marines","{$HeOrShe}打开了显示器，上边的情报十分全面: 估计的驻军规模和防御布置。""我们需要一支非常规部队来瘫痪{$dhi_marketName}上的{$dhi_industry}，至少持续{$dhi_disruptDays}天。""对方在数据板上轻敲了几下，一张地图覆盖了之前的信息。""目标距离这里{$dhi_dist}光年。特别行动办公室对该任务的奖励是{$dhi_reward}星币。""

你看着情报，估计大约需要{$dhi_marines}名陆战队员才能完成这项任务。{$faction $rank}在你进行评估时耐心地等待着你的回复。","contact_accept:接受
contact_decline:拒绝",
# disruption raid finished,,,,,,
DHIRaidFinished,DialogOptionSelected,"$market.dhi_raidedTargetIndustry score:1000
$option == mktRaidResult","unset $market.dhi_raidedTargetIndustry
$market.dhi_completed = true 0
Call $market.dhi_ref updateStage","当突击穿梭机返回你的{$shipOrFleet}时，你感受到了几乎无法察觉的震动，看起来他们的工作已经完成。你听了一会儿开放的广播频道; 在电子战余波的影响下，带电粒子在传输线路中的行进轨迹仍未恢复正常，通讯线路中时不时传来异响和尖啸。这种声音再熟悉不过了: 听着它，你几乎可以闻到线路烧焦的味道。

战术分析组已经总结好了伤亡报告。你点头示意，然后关闭了通讯。",mktRaidResult:继续,
,,,,,,
# Disrupt Spaceport (underworld),,,,,,
dspBlurb,dsp_blurb,,,"""这有一项很重的任务，并且我愿意为此提供相当丰厚的报酬: 我需要人去瘫痪{$dsp_marketName}上的{$dsp_industry}。""",,
dspBlurb_villain,dsp_blurb,$voice == villain,,"""鉴于我们已经互相信任，我就直说了: 在{$dsp_marketName}上搞出一些麻烦会对我的计划有帮助，你能帮我瘫痪那里的{$dsp_industry}吗? 酬劳是不会少的。""",,
dspOfferOption,dsp_option,,,,dsp_start:询问瘫痪{$dsp_industry}一事的细节,
dspBlurbBar,dsp_blurbBar,,,某个黑道大佬懒洋洋地躺在一个小隔间里，从旁边那些盯着任何胆敢靠近的人的保镖就可以看出来，恐怕在那能接到的不是什么好工作。,,
dspOfferOptionBar,dsp_optionBar,,,,dsp_startBar:看看隔间里的黑道大佬会让你搅什么浑水,
dspOfferTextBar,DialogOptionSelected,$option == dsp_startBar,$missionId = dsp,"当你靠近时，一个接受过生化改装的暴徒拦住了你，脸上挂着无机感十足的笑容，仿佛因为自己终于可以揍人而感到十分开心。一直跟着你的一个保镖则感觉这就是自己受雇于你的理由，快步走了过来。

你的人有着更好的战斗技巧，而对方只是在接受非正规生化改装后徒有凶相的暴徒罢了。

隔间里，一阵轻快的掌声响起。""精彩的表演，干得漂亮。尽管我看多了血腥斗殴，这次我还是连酒都忘了喝一口。""然后对方对暴徒说: ""你! 退下 - 舰长，过来吧。""","dsp_startBar2:继续
contact_declineBarNoContinue:拒绝",
dspOfferTextBar2,DialogOptionSelected,$option == dsp_startBar2,,"{$personName}喜欢谈论{$himOrHerself}的事，并且对这样做不需要他人的意见一事感到很满足，这个{""他人""}可以是其他旁听的暴徒，也可以是你。

谈话最终转到了你和对方的保镖之间的对峙。""似乎你在经营舰队方面很有自己的一套，""{$heOrShe}说，谈论间几乎没有碰{$hisOrHer的}饮料。

第二杯咖啡摆在了你面前，你礼貌地啜了一口以免自己忘了这玩意儿。""十分干练的保镖，非常专业。或许也有很高的薪水? ""{$HeOrShe}挑起了眉毛，在你能做出回应之前继续道。""我正需要这些。你看 - 大部分的强盗，土匪，以及海盗; 他们过于草率了。把事情搞得一团糟，声势浩大，但虎头蛇尾。""

""看起来，你，""{$heOrShe}说，""可以为我做点什么。""","dsp_startBar3:继续
contact_declineBarNoContinue:拒绝",
dspOfferTextBar3,DialogOptionSelected,$option == dsp_startBar3,Highlight $dsp_disruptDays $dsp_dist $dsp_reward $dsp_marines,"""我需要你的陆战队。瘫痪{$dsp_marketName}上的{$dsp_industry}至少{$dsp_disruptDays}天。那离这里{$dsp_dist}光年 - 你知道那是哪里。这不是屠杀任务，也不是恐怖行动，只是生意相关，做的利索点。当行动目标意识到和平合作更为明智的时候，更多的利润就来了，不是吗?""

{$HeOrShe}摆出了一副认真的模样，好像在细细斟酌自己该为这个任务给出怎样的报酬好。""{$dsp_reward}星币。""

你估计你需要大约{$dsp_marines}名陆战队员来完成这个任务。","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
dspOfferTextContact,DialogOptionSelected,$option == dsp_start,"$missionId = dsp
Highlight $dsp_disruptDays $dsp_dist $dsp_reward $dsp_marines","""总之，""{$heOrShe}说，""我需要你去瘫痪{$dsp_marketName}上的{$dsp_industry}，那在{$dsp_dist}光年外，确保它被瘫痪至少 - ""{$heOrShe}皱起{$hisOrHer的}眉毛思考着，然后冷冷地说，""{$dsp_disruptDays}天。这应该足够了。帮我完成这个任务，我将奖励你{$dsp_reward}星币。""

""这是目标的资料，能让你做出明智一些的决定。""{$HeOrShe}戳了戳{$hisOrHer的}数据板，很快你就得到了对{$dsp_marketName}的十分详尽的情报。你估计你需要大约{$dsp_marines}陆战队员来完成这次袭击。","contact_accept:接受
contact_decline:拒绝",
# disruption raid finished,,,,,,
dspRaidFinished,DialogOptionSelected,"$market.dsp_raidedTargetIndustry score:1000
$option == mktRaidResult
Call $market.dsp_ref updateData","unset $market.dsp_raidedTargetIndustry
$market.dsp_completed = true 0
Call $market.dsp_ref updateStage",该任务已按照{$dsp_personName}的要求完成，无论那人打算开始对对方进行什么敲诈或恐吓，这下应该有效得多了。,mktRaidResult:继续,
,,,,,,
# Tactically bombard colony,,,,,,
taboBlurb,tabo_blurb,,,"""{STRATCOM}需要一支非常规部队对{$tabo_marketName}进行战术轰炸; 我认为你应该是干这事的好人选。""",,
taboOfferOption,tabo_option,,,,tabo_start:询问战术轰炸任务的细节,
taboBlurbBar,tabo_blurbBar,,,"一个穿着整洁制服坐在隔间里的高级官员和你对上了目光。对方的副官走向了你，""我的上司想和你商量一件事，{$PlayerSirOrMadam}，若是方便的话。""",,
taboOfferOptionBar,tabo_optionBar,,,,"tabo_startBar:过去看看那个高级官员想和你{""商量""}什么",
taboOfferTextBar,DialogOptionSelected,$option == tabo_startBar,"$missionId = tabo
Highlight $tabo_dist $tabo_reward $tabo_fuel","""{$playerName}舰长，""{$heOrShe}在你走近时严肃地点点头，""你的名字如雷贯耳。""

{$HeOrShe}拿起杯子喝了一点透明的饮料，然后轻触了几下{$hisOrHer的}数据板; 一个私人领域隔绝了声音，领域外的景象也变得模糊了起来。

""我需要一支精锐但不在编制内的舰队，以对{$tabo_dist}光年外的{$tabo_marketName}进行战术轰炸。如果你能按照相关指示执行任务，{$tabo_reward}星币将会汇到你的账户内。""

一只手拿着玻璃杯，{$faction $rank}又操作了几下{$hisOrHer的}数据板，然后将它滑向了你。屏幕上显示着驻军人数，布防状况之类详细的情报。你查看了报告后估计你需要大约{$tabo_fuel}燃料来进行轰炸。{$rank}注视着你，当你抬头时，对方扬起眉毛。""接这任务吗?""","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
taboOfferTextContact,DialogOptionSelected,$option == tabo_start,"$missionId = tabo
Highlight $tabo_dist $tabo_reward $tabo_fuel","""我奉命雇佣一支非正规舰队，对{$tabo_dist}光年外的{$tabo_marketName}进行战术轰炸。我们知道你以前的工作都完成得很出色，也因此相信你能出色地完成这项任务，""{$heOrShe}说，""我们还拨出了{$tabo_reward}星币来作为你的酬劳。""

{$HeOrShe}轻触{$hisOrHer的}数据板，共享的情报信息出现在了你的显示器上。你简要地浏览着情报，根据任务参数估计你需要大约{$tabo_fuel}燃料来执行轰炸任务。

{$rank $personLastName}挥手划走了战术情报，看着你，""那么，你的决定是?""","contact_accept:接受
contact_decline:拒绝",
# disruption raid finished,,,,,,
taboBombardmentFinished,DialogOptionSelected,"$market.tabo_bombardedColony score:1000
$option == mktBombardResult","unset $market.tabo_bombardedColony 
$market.tabo_completed = true 0
Call $market.tabo_ref updateStage","{$name}填满了你舰桥上的战术显示屏，四散的中空图标显示出了被解决的目标。很快最后一个目标的图标出现，你的任务完成了。

你轻轻挥了挥手，战术显示器上的图像消失。四散的全息噪点以你的{$shipOrFleet}为中心点，向外围快速重聚成了导航界面。",mktBombardResult:继续,
# Patrol encounter at some point afterwards,,,,,,
TABOPatrolHail1,TABOPatrolHail,,$entity.ignorePlayerCommRequests = true,"""你可别指望轰炸了{$entity.tabo_marketName}后没人会给出响应，""{$rank}大胆地说。""现在准备战斗吧!""","cutCommLink2:""如有不便，敬请谅解。""
cutCommLink:保持沉默",
TABOPatrolHailLuddic,TABOPatrolHail,$faction.id == luddic_church,$entity.ignorePlayerCommRequests = true,"""你的下半辈子会因为对{$entity.tabo_marketName}进行这样的毁灭而受到审判。""这位{$rank}说着，双手紧握，充满虔诚。""愿上帝指引我的手，让我为你带来判决!""","cutCommLink2:""如有不便，敬请谅解。""
cutCommLink:保持沉默",
TABOPatrolHailLuddicPath,TABOPatrolHail,$faction.id == luddic_path,$entity.ignorePlayerCommRequests = true,"""{Moloch}的肮脏奴仆!""左径分子喊道，""上帝正对我微笑，只因我的圣途已将我指引到你身边。我将挥舞卢德的正义铁锤，重击并粉碎你的舰队!""","cutCommLink2:""你真的有读过卢德的布道辞吗?""
cutCommLink:保持沉默",
TABOPatrolHailTriTachyon,TABOPatrolHail,$faction.id == tritachyon,$entity.ignorePlayerCommRequests = true,"速子科技{$rank}露出的表情给人感觉像是{$heOrShe}闻到了什么难闻的味道。""这种...对公司财产的肆意破坏是对我们底线的直接攻击。我向你保证，你这个海盗，你这个土匪! 你会付出双倍的代价!""","cutCommLink2:""那将会是我与速子科技做的最大的一笔生意。""
cutCommLink:保持沉默",
TABOPatrolHailPirates,TABOPatrolHail,$faction.id == pirates,$entity.ignorePlayerCommRequests = true,"""你惹怒了老大，""海盗咆哮道。""你炸了老大的东西，还以为你能逃脱惩罚吗? 没有人得罪了老大之后还能活着。""","cutCommLink2:""我得承认，哪怕是现在我也觉得我能逃脱惩罚。""
cutCommLink:保持沉默",
,,,,,,
# Security Codes mission,,,,,,
secoBlurb,seco_blurb,,,"""我这里有最新的{$seco_faction}设施安全码。这些代码可以在进行地面行动时为你带来巨大优势。""",,
secoOfferOption,seco_option,,,,seco_start:询问{$seco_faction}的安全码,
secoBlurbBar,seco_blurbBar,,,酒吧里，一个鬼鬼祟祟的{$seco_manOrWoman}正在摆弄着一个电子设备，对方在转身离开前给了你一个严肃但意味深长的眼神。,,
secoOfferOptionBar,seco_optionBar,,,,seco_startBar:去和摆弄电子设备的鬼鬼祟祟{$seco_manOrWoman}聊天,
secoOfferTextBar,DialogOptionSelected,$option == seco_startBar,"$missionId = seco
SetTextHighlightColors $seco_factionColor h
SetTextHighlights $seco_faction $seco_price
DoCanAffordCheck $seco_price contact_acceptBar","{$seco_manOrWoman}放下了设备，说{$seco_heOrShe}看见你的{$shipOrFleet}了，这时你还假装在看菜单。""你看起来像是会用到最新的{$seco_faction}设施安全码的人，""{$seco_heOrShe}眨了眨眼说。

""一旦你用这玩意儿一次，他们就会更改所有的密码。不过，只要在适当的时候破坏安全系统...""{$HeOrShe}停了下来，让你体会话中的含义: 它会为你在地面行动中带来一次性的显著优势。""你必须得快点用它们，""{$heOrShe}耸了耸肩，""这些代码会轮换，大概一个月轮换一次，没什么特殊情况的话。""

{$seco_manOrWoman}说价格是{$seco_price}星币，明显比你手中菜单上的东西贵的多。","contact_acceptBar:买下安全码
contact_declineBarNoContinue:拒绝",
secoOfferTextContact,DialogOptionSelected,$option == seco_start,"$missionId = seco
SetTextHighlightColors $seco_factionColor h h
SetTextHighlights $seco_faction $seco_price $seco_days
DoCanAffordCheck $seco_price contact_accept","{$HeOrShe}阴森森地点了点{$hisOrHer的}头: ""我的一个{'朋友'}获得了一些安全码，它们可以让你在任何一次地面行动中占据上风 - 当然，只要用了一次，对方就会立即改掉密码。我打算用{$seco_price}星币卖掉它们。必须为我的朋友承担风险，当然也包括合理的转售费。""在{$seco_days}天内使用安全码都是可以的。","contact_accept:买下安全码
contact_decline:拒绝",
secoPostAccept,ContactPostAccept,$missionId == seco,"RemoveCommodity credits $seco_price
Call $seco_ref repSuccess
Call $seco_ref addContacts",,,
# Patrol encounter at some point afterwards,,,,,,
SECOPatrolHail,SECOPatrolHail,,$entity.ignorePlayerCommRequests = true,"""我们不知道你是怎么搞到我们的安全码的，""{$theFactionLong $personRank}愤怒地说，""这种诡计是对我作为一名战士的荣誉的侮辱。我接到的命令不过是追捕并消灭你，但你要知道，这是一个军官和一个无耻的懦夫之间的决斗。""

""让你的{$shipOrFleet}做好战斗准备吧。""{$heOrShe}啐了一口。""让我们看看你在一场公平的战斗中表现如何。""","cutCommLinkNoText2:嘟囔一些关于信息安全的东西
cutCommLinkNoText:保持沉默",
,,,,,,
# Ship Hijacking mission,,,,,,
hijackBlurb,hijack_blurb,,,"""我制定了一个万无一失的计划，可以从当地轨道的仓库中偷一艘军用飞船。买家没能成功，所以我可以卖给你你需要的信息，让你自己完成这项工作。""",,
hijackOfferOption,hijack_option,,,,hijack_start:询问关于偷取军用飞船的计划,
hijackBlurbBar,hijack_blurbBar,,,一个穿着动力盔甲内衬，长相彪悍的{$hijack_manOrWoman}正喝着刺鼻的酒，用凶狠的眼神恐吓任何试图靠近的人。,,
hijackOfferOptionBar,hijack_optionBar,,,,hijack_startBar:和穿着动力装甲内衬长相彪悍的{$hijack_manOrWoman}谈谈,
hijackOfferTextBar,DialogOptionSelected,$option == hijack_startBar,$missionId = hijack,"你走了过去，面对对方那令人生畏的目光依然保持着冷静。带着一股刺鼻酒味的{$hijack_manOrWoman}看到你的镇定后笑了起来，邀请你坐在{$heOrShe的}身边。""我喜欢你，""{$heOrShe}大声说，但被酒吧里的人无视了，""你不是个胆小鬼!""

你的这位新朋友一直在夸夸其谈，但你惊讶地发现{$heOrShe}实际上比{$heOrShe}看上去要聪明得多，因为{$heOrShe}在{$hisOrHer的}吹嘘中插入了一些探寻你背景和能力的尖锐问题。

{$heOrShe}放轻了嗓门，但始终用{$hisOrHer的}眼睛警戒着四周: ""我可是很有水准的，舰长。而你能进退有度，这让我很欣赏你。不知道你是否愿意和我一起干一票。""{$HeOrShe}微笑起来，炫耀着钛制的牙齿。""想知道更多细节吗?""","hijack_startBar2:""说吧。""
contact_declineBarNoContinue:拒绝",
hijackOfferTextBar2,DialogOptionSelected,$option == hijack_startBar2,Highlight $hijack_price $hijack_marines,"""在一个守卫薄弱的轨道船坞里，有一艘{$hijack_designation $hijack_hull}正在吃灰。我制定了一个偷船的计划，但最初的赞助商临阵退缩了。就像我之前说的，胆小鬼。做了这么多准备，不去干就太浪费了，对吧? 但一艘星际飞船对我没有任何用处。""

""机库的结构图，安全码，警卫轮值表，我应有尽有。我甚至会亲自参加行动，这样你或许能放心一些。""

""我的开价是{$hijack_price}星币，没有商量的余地。你将需要准备至少{$hijack_marines}名陆战队员来让这任务顺利执行。我不认为会有积极的抵抗，但我们依然需要警惕每一个安保人员，免得被某些想逞英雄的人搞出乱子。你的决定是?""","hijack_lookBar:询问目标舰船的细节
contact_declineBarNoContinue:拒绝",
hijackOfferTextContact,DialogOptionSelected,$option == hijack_start,"$missionId = hijack
SetTextHighlights $hijack_price","""在一个守卫薄弱的轨道船坞里，有一艘{$hijack_designation $hijack_hull}正在吃灰，不知道什么原因，也许是什么申请表填错了。所有的资料我都有，机库的结构图，安全码，警卫轮值表之类。我甚至会亲自参加行动，这样你大概能放心一些。""

""我的开价是{$hijack_price}星币，没有商量的余地。你将需要准备至少{$hijack_marines}名陆战队员来让这任务顺利执行。我不认为会有积极的抵抗，但我们依然需要警惕每一个安保人员，免得被某些想逞英雄的人搞出乱子。你怎么想?""","hijack_look:询问那艘战舰的细节
contact_decline:拒绝",
hijackBarLookAtFreighter,DialogOptionSelected,$option == hijack_lookBar,"Call $hijack_ref showShip
DoCanAffordCheck $hijack_price hijack_op1
FireBest HijackNotEnoughMarines","{$hijack_manOrWoman}在{$hijack_hisOrHer}的破旧速子平板上轻触了几下，目标舰船的相关数据就出现在了上面。""不错的船，不是吗?""","hijack_op1:同意
contact_declineBarNoContinue:拒绝",
hijackLookAtFreighter,DialogOptionSelected,$option == hijack_look,"Call $hijack_ref showShip
DoCanAffordCheck $hijack_price hijack_op1
FireBest HijackNotEnoughMarines","{$personName}轻触了几下手中的电子设备，将目标舰船的相关数据分享给你。""看看吧。""{$heOrShe}说。","hijack_op1:同意
contact_decline:拒绝",
HijackNotEnoughMarines,HijackNotEnoughMarines,$player.marines < $hijack_marines,SetEnabled hijack_op1 false,你没有足够的陆战队员来执行这次任务。,,
hijackOperation1,DialogOptionSelected,$option == hijack_op1,,"让两支队伍乘坐伪装成民用后勤无人机的穿梭机溜进轨道船坞非常简单。一颗出现得很不是时候的小陨石的撞击导致船坞里的基础通讯系统失灵了，然后一个拥有完整安全权限的{""某人""}的失误重置了机库的电力系统，使内部传感器和过时了几个世纪的门锁失去了作用。

你精心挑选的陆战队员们打了警卫一个措手不及。",hijack_op2:继续,
hijackOperation2,DialogOptionSelected,$option == hijack_op2,"RemoveCommodity credits $hijack_price
AddShip $hijack_member
Call $hijack_ref repSuccess
Call $hijack_ref addContacts",你在全息影像上看到{$personName}正透过{$hisOrHer的}数据板咧嘴笑着，{$himOrHerself}拉动了手动对接释放器。你的新船从机库夹具中挣脱了出来，它全副武装的新船员们在主电源上线时操作起了舰桥控制台。,hijack_op3:继续,
hijackOperation3Bar,DialogOptionSelected,"$option == hijack_op3
$hijack_barEvent",,"你回到酒吧，与{$personName}畅饮着对方喜欢用来庆祝的烈酒。

""真有趣，舰长! 只要你愿意，我随时都可以和你一起再偷一艘船。""{$heOrShe}的声音大得周围的人都能听见，但他们还是聪明地装出没听见的样子。",contact_acceptBarNoText:继续,
hijackOperation3NotBar,DialogOptionSelected,"$option == hijack_op3
!$hijack_barEvent",,"在新船加入你的舰队后，你和{$personName}一起看着行动报告。

""一切按计划进行。""{$HeOrShe}笑得像个老海盗，""总有一天我们会再一起干一票的。""",contact_acceptNoText:继续,
,,,,,,
# Jailbreak mission,,,,,,
jabrBlurb1,jabr_blurb,,,"""我想讨论对某个人的非必要监禁，以及可能采取什么措施来解决这个问题。""",,
jabrOfferOption1,jabr_option,,,,"jabr_start:询问具体要怎么解决{""监禁""}问题",
jabrBlurbBar1,jabr_blurbBar,,,在阴暗的角落里，一个抽着大烟的{$jabr_manOrWoman}引起了你的主意。,,
jabrOfferOptionBar1,jabr_optionBar,,,,jabr_startBar:走向那个抽大烟的{$jabr_manOrWoman},
jabrOfferTextBar1,DialogOptionSelected,$option == jabr_startBar,"$missionId = jabr
Highlight $jabr_dist $jabr_reward $jabr_marines","当你走近时，{$jabr_manOrWoman}一言不发地打量着你。过了一会儿，{$jabr_heOrShe}似乎觉得很满意，沉默着将一个廉价的数据板滑过桌子。上面显示着一份个人资料和一个安全设施的示意图。

{$jabr_heOrShe}用平静的声音解释道: ""我需要一个人把目标从不公正的囚禁中释放出来。我的赞助人可以为此提供{$jabr_reward}星币。""{$jabr_manOrWoman}等待你的答复，从对方眼睛里你只能看见反射的星光。

你快速浏览了资料，对其完整性表示赞许。你估计大约需要{$jabr_marines}名陆战队员才能完成这次任务。","contact_acceptBar:接受
contact_declineBarNoContinue:拒绝",
jabrOfferTextContact1,DialogOptionSelected,$option == jabr_start,"$missionId = jabr
Highlight $jabr_dist $jabr_reward $jabr_marines","""任务是从{$jabr_dist}光年外的{$jabr_marketName}上释放目标。不留痕迹会更好，但事情脱离控制也是没办法的。任务完成后，{$jabr_reward}星币会被打进你的账户。""

""我怀疑他们已经做好了对突袭的准备，所以我想办法搞到了这个。""{$HeOrShe}按了按速子平板，你的数据板上收到了地面防御设施以及驻军部署的详细报告。在快速浏览之后，你估计你需要{$jabr_marines}名陆战队员才能完成这次任务。","contact_accept:接受
contact_decline:拒绝",
# interaction with target market,,,,,,
jabrOpenMarket1,OpenInteractionDialog,"$market.jabr_target score:1000
Call $market.jabr_ref updateData
!$jabr_addedRaidObjective","AddRaidObjective genericIcon ""Conduct jailbreak operation"" $jabr_danger 3000 JABRRaidFinished
$jabr_addedRaidObjective = true 0
FireBest OpenInteractionDialog",,,
jabrRaidFinished1,JABRRaidFinished,Call $market.jabr_ref updateData,"$market.jabr_needToReturn = true
Call $market.jabr_ref updateStage","目标蓬头垢面，看起来已经有一段时间没有睡过觉了。他们长着非常平凡的脸; 就像你平时不会多加留意的，从货运通道中经过的技术人员、职员或工人。弄得如此麻烦，就为了这么些人?

""谢谢你，舰长，""当你的警卫把他们领到一个安全的隔间时，他们脸色苍白地笑了笑，""我现在十分想家，我敢肯定。""",,
jabrBarEventAdd,AddBarEvents,"$market.jabr_target score:1000
Call $market.jabr_ref updateData","AddBarEvent jabr_barEvent ""跟那个点了一杯叫{'囚犯'}的酒的顾客谈谈"" ""一个顾客大声点了一个叫{'囚犯'}的什么东西并冲你笑了笑""",,,
jabrBarEventSel,DialogOptionSelected,$option == jabr_barEvent,"SetStoryOption jabr_storyOptionBar general ""与这位叛变者商量释放囚犯的事""
Highlight $jabr_storyCost
DoCanAffordCheck $jabr_storyCost jabr_storyOptionBar false","你走近那位面带微笑的顾客，对方转过身来，但眼睛依旧紧紧地盯着墙上展示的菜单，这时吧台上出现了一种有些奇特的饮品。

""可供选择的手段很多，{$playerName}，""对方唐突而刻意地这么说道。""并非每个人的所求都完全一致的。有些人心中十分不满，但出于礼貌而没有大声说出来。""对方的目光闪过了门口，然后投向了全息显示屏上有关{$jabr_marketName}上领导干部的新闻。

""也许你会喜欢我手上的东西? ""对方长长地啜饮了一口，""这东西挺贵的，因为还有其他人也非常想得到它。价格是{$jabr_storyCost}星币。""","jabr_storyOptionBar:贿赂微笑的顾客以获得囚犯
jabr_backToBar:返回酒吧",
jabr_barStoryOptionFromBar,DialogOptionSelected,$option == jabr_storyOptionBar,"RemoveCommodity credits $jabr_storyCost
$market.jabr_needToReturn = true
Call $market.jabr_ref updateStage
RemoveBarEvent jabr_barEvent
BarCMD returnFromEvent true","你叫来酒保，点了{""其中之一""}。

顾客的脸上又出现了微笑。向全息显示屏点了点头，""上面这位朋友可真尴尬。""

你在安全通讯频道中与设施安保人员对上了暗号，并协商接头地点。对方承诺在下一次轮班开始之前交付目标。没等多久，当对方被从一个阴暗的维修通道里推到你面前时，你和这双手仍然被绑着的囚犯一样惊讶。在重新密封通道的门之前，那位顾客倾身向你点了点头。

在公民识别网络标记出你们的身份之前，你们迅速离开了。",jabr_continue1:继续,
jabr_barReturnToBar,DialogOptionSelected,$option == jabr_backToBar,BarCMD returnFromEvent false,,,
# returned with target,,,,,,
jabrMissionReturn1,PickGreeting,"$jabr_returnHere score:1000
Call $jabr_ref updateData
FireBest GenericMissionReturn","ShowPersonVisual
$jabr_completed = true
Call $jabr_ref updateStage",你速子平板的铃声响起，通知你你的首席安全官已经交出了囚犯，对方现在自由了，也许吧。,contact_pickAnotherGreeting:继续,
,,,,,,
# Dead Drop mission,,,,,,
ddroBlurb1,ddro_blurb,,,"""我需要递送一个包裹，目的地必须保密。很简单的任务。""",,
ddroOfferOption1,ddro_option,,,,ddro_start:询问秘密运输任务的细节,
