id,trigger,conditions,script,text,options,notes
dcomOfferTextBar,DialogOptionSelected,$option == dcom_startBar,"$missionId = dcom
SetTextHighlights $dcom_reward $dcom_marines","你表现出出善解人意地气质。如果某人需要v排一下自己的苦水，你会是一个完美的倾诉对象。只要有一杯低酒精度的饮料，你就能事半功倍地打开这个{$manOrWoman}的话匣子。

关于这个坦诚的人受到的不公正待遇，你含糊其辞地表示同意:法律被骗子屡屡用作盾牌的事情真是讽刺，总得有人做些什么。

""这将是一个明智的回敬，以牙还牙!""{$heOrShe}悄悄地说，$heOrShe}的愤怒现在就是这个冰火山星球的冷酷死神。""如果{他们}在{$dcom_marketOnOrAt}的仓库{$dcom_marketName}被无关的第三方势力袭击，""{$heOrShe}露出了复仇的微笑，举杯向你致敬，""如果成功了，我许诺{$dcom_reward}星币作为报酬。当然，我可以提供所有必要的战术细节。""

快速浏览了一下{$dcom_hisOrHer}的TriPad，上面的信息表明你需要至少{$dcom_marines}名陆战队员才能搞定这次行动。","contact_acceptBar:接受
contact_declineBarNoContinue:婉拒",
dcomOfferTextContact,DialogOptionSelected,$option == dcom_start,"$missionId = dcom
SetTextHighlights $dcom_reward $dcom_marines","""如果{他们}在{$dcom_marketOnOrAt}的仓库{$dcom_marketName}被无关的第三方势力袭击了..."" {$heOrShe}向你缓慢地点着头，{$heOrShe}的意思很明白了:{""我会把{$dcom_reward}星币的资金打到你的账户上。""

{$HeOrShe}犹豫了一下，然后补充说道:{""我亲爱的战术家阁下，我的投机分析表明，只要{$dcom_marines}名陆战队就能搞定这次任务。""","contact_accept:接受
contact_decline:婉拒",
dcomOpenMarket,OpenInteractionDialog,"$market.dcom_target score:1000
!$dcom_addedRaidObjective","Call $market.dcom_ref updateData
AddRaidObjective genericIcon ""Raid designated warehouse"" $dcom_danger 5000 DCOMRaidFinished
$dcom_addedRaidObjective = true 0
FireBest OpenInteractionDialog",,,
DCOMRaidFinished,DCOMRaidFinished,Call $market.dcom_ref updateData,"$market.dcom_completed = true
Call $market.dcom_ref updateStage","你从陆战队的随身摄像机那边获得了实施地面图像传输。爆破的闪光和爆炸声断断续续，随后爆发出一声伴随着耀眼闪光的巨响。

突袭完成后，相关证据被上传到一个安全的暗网地址，你的个人终端柔和地{""叮""}了一声，表明你收到了匿名付款。",,
"# merc shows up later, maybe",,,,,,
DCOMMercHail,DCOMMercHail,,$entity.ignorePlayerCommRequests = true,"这名{$personRank}级雇佣兵看起来十分欣喜，随着通讯显示稳定下来，甚至显得有点自负。

""啧啧啧...""{$heOrShe}说道，""某些人可不能指望在{$dcom_marketOnOrAt}的{$dcom_marketName}打劫了一家大型商业公司的私有财产之后还能逃之夭夭。""{$HeOrShe}满足地笑了笑，随后向屏幕外的某些人示意了一下，{$HeOrShe}的眼中闪烁着战斗警报的闪光。","cutCommLink2:""如果是这样的话，送你走可真是个错误""
cutCommLink:保持沉默",
,,,,,,
# produce X units of commodity at colony,,,,,,
cpmBlurb,cpm_blurb,,,"""我想与一位可靠的殖民地生产商签订一项经济协议，生产{$cpm_commodityName，交付周期涵盖几个星历年。""
OR
""我想投资一个能可靠生产{$cpm_commodityName}的殖民地，交付周期几个星历年左右。""",,
cpmOfferOption,cpm_option,,,,cpm_start:询问有关成为{$cpm_commodityName}的供应商的相关事宜,
cpmBlurbBar,cpm_blurbBar,,,一个身着商务套装的{$cpm_manOrWoman}坐在一个专属座位上，一边若有所思地阅读着{$HeOrShe}的顶配TriPad，一边喝着一瓶昂贵的高档饮品。,,
cpmOfferOptionBar,cpm_optionBar,,,,cpm_startBar:靠近这名坐在专属座位上的若有所思的{$cpm_manOrWoman},
cpmOfferTextBar,DialogOptionSelected,$option == cpm_startBar,"$missionId = cpm
","你走近这个专属座位，尽量让自己看起来像个有影响的大人物。你的伪装奏效了，这个{$cpm_manOrWoman}从{$HeOrShe}的TriPad上开了目光，想你示意，请你过去和{$HeOrShe}聊聊.

""请坐，{$playerName}舰长。""{$heOrShe}在你不知所措的时侯露出一丝微笑，然后从瓶子里倒了一小杯纨绔子弟才会享用的东西。""我听说过很多关于你的成就，你是个很有事业心的人，我很欣赏。""

{$HeOrShe}举起小酒杯，""祝未来机会多多!""{$HeOrShe}抿了一口，然后将酒杯放在了{$HeOrShe}的 TriPad旁边。""我有个提议，一个机遇。""","cpm_startBar2:""什么样的机会呢?""
contact_declineBarNoContinue:婉拒",
cpmOfferTextBar2,DialogOptionSelected,$option == cpm_startBar2,SetTextHighlights $cpm_needed $cpm_missionCycles $cpm_monthlyPayment $cpm_contractCycles $cpm_totalPayment,"""我需要一个能稳定提供{$cpm_needed}单位的{$cpm_commodityName}的殖民地供应商。我的公司预计第一批货物需要在{$cpm_missionCycles}个星历年内完成交付。一旦协议达成，我会每个月付款{$cpm_monthlyPayment}星币，协议持续{$cpm_contractCycles}星历年，总计是{$cpm_totalPayment}星币。""

{$HeOrShe}将{$HeOrShe}的TriPad从桌面上滑过来请你过目，它显示了刚才所述的合同条款。""我相信这次合作对我们双方都有好处。""","contact_acceptBar:接受
contact_declineBarNoContinue:婉拒",
cpmOfferTextContact,DialogOptionSelected,$option == cpm_start,"$missionId = cpm
SetTextHighlights $cpm_needed $cpm_missionCycles $cpm_monthlyPayment $cpm_contractCycles $cpm_totalPayment","""我需要一个能稳定提供{$cpm_needed}单位的{$cpm_commodityName}的殖民地供应商。我的公司预计第一批货物需要在{$cpm_missionCycles}个星历年内完成交付。一旦协议达成，我会每个月付款{$cpm_monthlyPayment}星币，协议持续{$cpm_contractCycles}星历年，总计是{$cpm_totalPayment}星币。""

""如果你能保证我司所需的稳定供货，这可是相当有利可图。""{$heOrShe}说道。","contact_accept:接受
contact_decline:婉拒",
cpmBlurbUW,cpm_blurb,$cpm_underworld,,"""我需要一个信的过的殖民地生产商，在未来几个星历年里能稳定提供{$cpm_commodityName}。""",,
cpmOfferOptionUW,cpm_option,$cpm_underworld,,,cpm_start:询问有关成为{$cpm_commodityName}的供应商的相关事宜,
