id,trigger,conditions,script,text,options,notes
greetingNoComms,OpenCommLink,$entity.ignorePlayerCommRequests score:10000,"ShowDefaultVisual
EndConversation NO_CONTINUE",你试图与对方建立通信连接，但并没有得到回应。,,
greetingDefaultTOffNormal,OpenCommLink,"!$player.transponderOn
$entity.relativeStrength >= 0",,"$PersonRank{$personName}看起来有些不悦：""如果有话要说，就先表明自己的身份!""","turnOnTransponder:开启你的应答器
cutCommLink:切断通讯",
greetingDefaultTOffWeaker,OpenCommLink,"!$player.transponderOn
$entity.relativeStrength < 0",,"$PersonRank{$personName}看起来有些紧张：""如果有话要说，请先表明自己的身份!""","turnOnTransponder:开启你的应答器
cutCommLink:切断通讯",
greetingDefaultTurnOnT,DialogOptionSelected,$option == turnOnTransponder,"ActivateAbility $player.fleetId transponder
UpdateMemory
FireBest OpenCommLink",你下令激活应答器并重新打开通讯链接。,,
greetingDefaultFriendly,OpenCommLink,$faction.friendlyToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""确认收到 AIS 代码。很高兴见到你，{$playerName}。""",,
greetingDefaultHostileWeaker,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""警告敌方{$shipOrFleet}：我已向附近巡逻队发出求救信号，它们很快就到。""",cutCommLink:切断通讯链接,
greetingDefaultHostileWeakerDefiant,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"敌方的{$personRank}神情严峻，但面无惧色。""我们会跟你们拼到底。""{$heOrShe}说道。
OR
""该死，我们的情况不妙。""{$PersonRank}$personName}突然发现自己还在和你通话，于是迅速切断了通信。",cutCommLink:切断通讯链接,
greetingDefaultHostileStronger,OpenCommLink,"$entity.isHostile
$entity.relativeStrength >= 0",EndConversation,可能是敌方的{$personRank}觉得没有与你通话的必要，你的通讯请求没被应答。,,
greetingDefaultNeutral,OpenCommLink,$faction.neutralToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""你们已经被扫描并确认了身份。为了我们双方的安全，你们最好保持距离。""",,
greetingDefaultInfamous,OpenCommLink,"$player.atrocities > 1
RollProbability 0.3 score:2
$faction.neutralToPlayer","#$recognizedAsInfamous
AdjustRepActivePerson INHOSPITABLE -5","""你们已经被扫描并...""说到这，{$heOrShe}突然向{$hisOrHer}屏幕眨了好几次眼，然后{$heOrShe}用你几乎听不到的音量喃喃自语道，""{$playerName}。那个杀人鬼。"" 

{$HeOrShe}挺直了{$hisOrHer}背，""你们最好保持距离。我...我们是有武装的!""
OR
当通信建立之后，{$rank{$personLastName}用显然认识你的表情警惕地盯着你。

""是...是你。你竟然做出过那种事情，我不敢相信--""{$heOrShe}不舒服地清了清嗓子，""你到底想要做什么?""",,
greetingDefaultInfamousFriendly,OpenCommLink,"$faction.friendlyToPlayer
$player.atrocities > 1
RollProbability 0.3 score:2","$menuState = fleetConvMain 0
FireAll PopulateOptions","""啊，{$playerName}船长""{$HeOrShe}看起来有些不自在，""你的名声...久有耳闻。让我们快点把事情谈妥，然后各行其道。""",,
,,,,,,
# Hegemony fleet greeting lines,,,,,,
greetingHegemonyFriendly,OpenCommLink,"$faction.id == hegemony
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""确认收到你们的身份代码，将转移至安全通讯频道。""在出现一闪而过的凤凰徽记和短暂的信号杂讯之后，对方继续说到，""怎样? 近来一切安好? 很高兴听到这个消息，公民。通话完毕。""
OR
""你们的{$shipOrFleet}已经被扫描识别，一切正常。祝航行通畅，公民。""
OR
""扫描识别已完成，你们飞得没问题，公民。祝跳跃平稳，航行顺利。""{$PersonRank}$personName}随着一闪而过得金色凤徽下线了。",,
greetingHegemonyHostileWeaker,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""警告敌舰，星系巡逻船只已经出动，增援很快就到。建议你们关闭武器系统，放弃抵抗。完毕。""
OR
""战前通告! 我警告，向霸主舰船开火将被视为现行暴乱! 你们将被立即追捕!""霸主{$personRank}看起来冷汗直冒，""等你们被解决掉之后，你们会被卖到星域各地的黑市里去! 我发誓!""
OR
""我们为了人之领和全人类的复兴而献身。""{$HeOrShe}停顿了一下，似乎欲言又止，最后切断了通讯。",cutCommLink:切断通讯链接,
greetingHegemonyHostileWeakerDefiant,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"霸主的{$personRank}神情严峻，但面无惧色。""我们会跟你们血战到底。""{$heOrShe}说道。
OR
""我们会奋战至死! 为了人之领! 为了全人类!"" 通讯链接就这样被切断了。",cutCommLink:切断通讯链接,
greetingHegemonyHostileStronger,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""以霸主高级统帅部的名义，命令你们立即关闭超空间驱动器与武器系统，束手就擒，通话完毕。""
OR
""违背霸主当局的命令将被视为叛乱行为，必须受到相应惩罚。现在立即投降，否则我们就会动用武力。""",cutCommLink:切断通讯链接,
greetingHegemonyNeutral,OpenCommLink,"$faction.id == hegemony
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""公民们，你们的身份已被扫描识别。没有疑问的话，我们恕不奉陪。""
OR
这位霸主{$personRank}看起来有些不耐烦。""有什么紧急情况需要汇报的吗? 没有? 那就继续上路吧。通话完毕。""",,
# Tri-Tachyon fleet greeting lines,,,,,,
greetingTTFriendly,OpenCommLink,"$faction.id == tritachyon
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""您的身份已经确认。请接受我代表公司的问候。""
OR
""抱歉朋友，这艘速子科技舰船正在执行机密任务。祝您航行通畅。""
OR
""我代表速子科技公司向您致意。请说明您的业务需求，以便我们能够协助满足您的所需——当然收费合理。""
OR
""通讯建立。哦，你们要速子最新的宇航员用品目录吗? 我会马上客服代表上传一份给你们。""

你的通讯官的控制台上传来了一些响动。
OR
""嗨，你好! 我想在速联上邀请您加入我的业务群。""",,
greetingTTHostileWeaker,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""请注意。您的船只已被扫描并且被确认与速子科技存在敌对关系。后续的利益侵害行为将被记录在案.""
OR
""做出任何试图阻碍或破坏这艘速子科技公司所有并运营的船只的行为都将承担法律后果。"" 这位速子公司的{$personRank}看起来很紧张，""相信我，这些法务部的家伙都不是吃素的。您真不该来招惹我的。""",cutCommLink:切断通讯链接,
greetingTTHostileWeakerDefiant,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"速子科技{$personRank}神情严峻，但面无惧色。""公司条例 313.33 A节 规定，具有战斗能力的舰船必须随时随地积极地保护自己。""{$heOrShe}说道。",cutCommLink:切断通讯链接,
greetingTTHostileStronger,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""请注意。您的船只已被扫描并且被确认与速子科技存在敌对关系。请做好被歼灭的准备。""
OR
""我谨代表速子科技公司感谢您，让我们有机会向您证明公司旗下的太空防御产品系列性能卓越。""
OR
""我有责任代表速子科技公司通知您，这次的交战将被记录在案。作为破坏公司全额所有财产的交战方，您将自动放弃所有股权分配和利润分红的权利。""{$personRank}咧嘴笑了笑并切断了通讯链接。",cutCommLink:切断通讯链接,
greetingTTNeutral,OpenCommLink,"$faction.id == tritachyon
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""我很高兴代表速子科技公司通知您，我们已经扫描了您的{$shipOrFleet}，并对你们的战术装备进行了评估。请保持距离，祝您愉快。""
OR
""我代表速子科技公司向您问好。欢迎随意欣赏我们配备了速子科技旗下最新的太空防御产品的公司改装舰船。但请保持安全距离，本公司非常重视避免财产损失。""
OR
通信连接打开之后，屏幕上只显示了一个旋转着的速子科技标志：""速子科技公司优先考虑每一位客户和合作伙伴的需求，但遗憾的是，我们所有的服务代表目前--""

你切断了通讯，他们现在似乎并没有谈话的兴趣。",,
# Sindrian Diktat fleet greeting lines,,,,,,
greetingDiktatFriendly,OpenCommLink,"$faction.id == sindrian_diktat
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""朋友，你好，一切顺利? 很高兴听到这个消息，愿荣光照耀辛达瑞亚之狮!""
OR
""通信建立，友方单位。航线确认，跳跃安全。胜利终属辛达强权!""
OR
""连线建立，身份无误。放声问好，通信标准转SD。如遇任何顽敌，请告知其方位，把他们交由由辛达强权处理。""",,
greetingDiktatHostileWeaker,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""我们已连线星系卫队，它们已出击。援军已经在途，奉劝汝等敌寇立刻撤离。""
OR
""你们无处可逃。你将同{Cruor}上的堕落之辈一同腐朽殆尽。""
OR
这位辛达{$personRank}凝视着虚空。""牺牲成就使命，我以己命祭狮心。""",cutCommLink:切断通讯链接,
greetingDiktatHostileWeakerDefiant,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"敌方的{$personRank}神情严峻，但面无惧色。""我们会战斗到底""{$heOrShe}说道。

""伟业无可阻挡，无论我存亡与否。""{$HisOrHer}神情坚毅，""为了狮心!"" 

通讯链接突然断开了。",cutCommLink:切断通讯链接,
greetingDiktatHostileStronger,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""以辛达强权当局之名，你已被勒令熄灭引擎，关闭武器，束手就擒。如有违背，则视为挑衅侵略。以上。""

说完这些之后，屏幕上辛达强权{$personRank}幸灾乐祸的脸很快被辛达纹章所取代，随后图像就消失。
OR
""我们光辉未来没有废物人渣的容身之地。""{$PersonRank}$personName}转脸对身边的人说道，""中尉，这一次务必格杀勿论。""

通信连接没了信号。
OR
""我们会把你们这种人从星域中根除，甚至从历史上抹杀掉你。""
OR
这位辛达强权{$personRank}冷笑着说，""你是恐怖分子，或是海盗，还是堕落者? 没关系，幸运的话，你会窒息在真空中。不幸的话，会被送到{Cruor}上去。""",cutCommLink:切断通讯链接,
greetingDiktatNeutral,OpenCommLink,"$faction.id == sindrian_diktat
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""身份确认，保持距离。干扰军务将被视为叛乱行为。""

这位辛达强权{$personRank}按惯例来了一句""辛达万岁""之后关闭了通讯。
OR
这位辛达强权{$personRank}很不耐烦，""没有问题就继续上路，公民。""
OR
""使用S-D协议通讯。如果你有关于ARC成员和ANTI分子的情报，提交给当地情报官员便有机会获得报酬。""",,
# luddic church fleet greeting lines,,,,,,
greetingLCFriendly,OpenCommLink,"$faction.id == luddic_church
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""愿卢德的祝福与你常在。""
OR
""这是来自繁星和圣灵的祝福，我的朋友。""
OR
""旅途平安，朋友。愿卢德的祝福与你常在。""",,
greetingLCHostileWeaker,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""我们遵循卢德之教义。圣人虽需历经磨难，但永恒的恩惠终将降临吾身。""
OR
""那就继续作恶吧，贪婪者玛门的仆从。我们大限将至，卢德将引领我们的灵魂迈向安息。""",cutCommLink:切断通讯链接,
greetingLCHostileWeakerDefiant,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""我们遵循着卢德的教义，饱经迫害。是的，圣人必须历经磨难，才能争得永恒的恩惠降临吾身。"" 这位卢德{$personRank}看起来并非在与你，而是在与{$hisOrHer}的造物主交谈。
OR
""你被机械伪神腐蚀得如此之深? 明智地选择你的道路吧，救赎仍为时不晚。""",cutCommLink:切断通讯链接,
greetingLCHostileStronger,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""服从并忏悔，以摆脱你们的科技罪业；负隅顽抗，则只有造物主圣洁的真空能给你们带来解脱。""
OR
""机械的奴仆们! 立即臣服并忏悔，或许你们还有机会获得救赎。否则，你唯一能获得的解脱将是造物主圣洁的真空。""",cutCommLink:切断通讯链接,
greetingLCNeutral,OpenCommLink,"$faction.id == luddic_church
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""通告，请勿干涉我们的神圣使命。""
OR
""通告，请保持距离。愿卢德保佑你，旅人。""",,
# luddic path fleet greeting lines,,,,,,
greetingLPFriendly,OpenCommLink,"$faction.id == luddic_path
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""修行者，你好。愿卢德的祝福与你常在。""",,
greetingLPHostileWeaker,OpenCommLink,"$faction.id == luddic_path
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""我们遵循着卢德的教义，饱经迫害。是的，圣人必须历经磨难，才能争得永恒的恩惠降临吾身。""",cutCommLink:切断通讯链接,
greetingLPHostileWeakerDefiant,OpenCommLink,"$faction.id == luddic_path
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""我们遵循卢德之道，饱经迫害。是的，圣人必须历经磨难，才能争得永恒的恩惠降临吾身。""
OR
""贪婪者玛门的奴隶! 你们无法和卢德之道抗衡! 命中注定我们将要离世，但我们迈向救赎的脚步毫不动摇。""",cutCommLink:切断通讯链接,
greetingLPHostileStronger,OpenCommLink,"$faction.id == luddic_path
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""服从并忏悔，以摆脱你们的科技罪业；负隅顽抗，则只有造物主圣洁的真空能给你们带来解脱。""",cutCommLink:切断通讯链接,
greetingLPNeutral,OpenCommLink,$faction.id == luddic_path,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""不要来干涉我们的神圣使命，我们正在修行卢德之道。""",,
LPTitheCheck,BeginFleetEncounter,"$faction.id == luddic_path score:100
RepIsAtWorst $faction.id HOSTILE
!$ignorePlayerCommRequests
!$LP_tithePaid
!$LP_titheAskedFor
$relativeStrength >= 0
LPTitheCalc","$LP_titheConv = true 0
$LP_titheAskedFor = true 7
AddText ""你遇到了{$faction}$otherShipOrFleet}。"" $faction.baseColor
$hailing = true 0",,,
LPTithePre,OpenCommLink,$entity.LP_titheConv score:100,"SetTextHighlights $entity.LP_titheDGS
$entity.ignorePlayerCommRequests = true 1","""服从并忏悔! 你们需要献上{$entity.LP_tithe}星币作为什一税，才能祈求宽恕你们的科技罪业。

负隅顽抗，则只有造物主圣洁的真空能给你们带来解脱。""
OR
""耻王摩洛克的奴仆! 或许救赎对你们来说还并非遥不可及。献上{$entity.LP_tithe}星币的什一税可以让你踏上卢德之道修行的第一步。""

""放弃这次忏悔的机会将遭受灭顶之灾，来生也必被卢德诅咒。斟酌定夺皆由你。""","payTithe:支付什一税
cutCommLink:切断通讯",
LPTithePay,DialogOptionSelected,$option == payTithe,"#AddText ""失去{$entity.LP_tithe}星币"" textEnemyColor
AddRemoveCommodity credits -$entity.LP_tithe true
$entity.LP_tithePaid = true 30
MakeOtherFleetNonHostile LP_tithe true 30
#AddText ""\""卢德神教保佑你。\""""
AddText ""通讯链接在你回应前就被切断了。""
ShowDefaultVisual
EndConversation","""也许你的灵魂还未被机械伪神夺走。""
OR
""平心而论，卢德之手刚刚引导了你。""",cutCommLink:切断通讯链接,
,,,,,,
,,,,,,
,,,,,,
# pirate fleet greeting lines,,,,,,
gaVIPWorkingForKanta,PopulateOptions,"$faction.id == pirates
!$entity.hasMarket
$entity.isHostile
$entity.relativeStrength >= 0
$global.gaVIP_workingForKanta score:2000
Call $global.gaVIP_ref updateData",,,gaVIP_informPirate:告知海盗你正在军阀Kanta工作,
gaVIPWorkingForKanta1,DialogOptionSelected,$option == gaVIP_informPirate,,"你举起手，打断了狠话才说到一半的海盗船长。这似乎让{$himOrHer}有些措手不及。

你利用这个时机冷静地解释说，你正载着军阀{Kanta}的一个亲族，{$gaVIP_kantaRelationFirstName}的{$gaVIP_subjectRelation}。因此对方最好能尽其所能，确保你的任务能顺利达成。",gaVIP_informPirate2:继续,
gaVIPWorkingForKanta2,DialogOptionSelected,$option == gaVIP_informPirate2,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetAvoidContact true","海盗看起来像{$heOrShe}刚被炼狱炮来了一发一样。

""是...是的，当然。船长。""{$HeOrShe}正努力恢复{$hisOrHer}镇定，""我...我为我造成的延误抱歉...深表歉意。请您继续上路，请代我向军阀问...问个好。""

当海盗还在试图笨手笨脚地向你鞠躬行礼时，你把通讯链路掐断了。",cutCommLinkNoText:继续,
,,,,,,
greetingPirateFriendly,OpenCommLink,"$faction.id == pirates
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""别像个傻瓜一样见到个信号就追! 你是打算把自己亮相给这半边星域的所有监听站看吗?""
OR
""杀得愉快，猎手们! 我们也准备上路了。""
OR
""这儿活好整不? 哈，也对，我是你的话也不会把好猎场随便说给别人听。祝航行顺利!""",,
greetingPirateHostileWeaker,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""尊敬的指挥官，您好! 我们只是一支不起眼的联盟商队，正在返航补给。如有需要，我们将荣幸地尽一切努力协助您。""
OR
""我一定是不小心把自己的应答器给关掉了，我的错。不介意的话，我马上就走...""",cutCommLink:切断通讯链接,
greetingPirateHostileWeakerDefiant,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"这海盗{$personRank}在关闭通讯链接之前瞪了你一眼。
OR
{$personName}挑衅地瞪着你说，""你别想活捉我!""
OR
""你打得像个藻农一样菜! 少废话，多开炮!""",cutCommLink:切断通讯链接,
greetingPirateHostileStronger,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength >= 0","$entity.ignorePlayerCommRequests = true 1
FireAll PopulateOptions","""通告，猎物们。你们和你们所有的财产从现在起都归我个人所有。任何抵抗的船只都会被瘫痪并登船，船上的军官会被处刑，船员被卖做奴隶。""
OR
""交出你和你的货物，否则我一旦上了你的船，你就得到气闸外出趟远门了。""
OR
这位海盗{$personRank}笑着对你比了个粗鲁的手势，然后切断了通讯。
OR
""下辈子记得告诉别人是{$personName}弄死你的。""
OR
打开的通讯频道一开始只传来了什么东西咔哒作响的声音，过了一会儿之后{$personName}才开口说话。

""欸等等，居然有人接了这玩意儿? 呃，我其实没想好要说些什么。别人不都是直接开打或立马逃跑的吗? 你打算怎么遭?""
OR
""烦人的家伙，你直接去死得了!"" ",,
greetingPirateNeutral,OpenCommLink,"$faction.id == pirates
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""如果我没看错扫描结果的话，我现在没事情找你。懂?""
OR
""滚! 老子在避风头!""
OR
""啥? 你个冷冻舱里出来的废物，滚一边去!""",,
,,,,,,
greetingRogueMinerFriendly,OpenCommLink,"$faction.id == pirates
$faction.friendlyToPlayer
$entity.rogueMiner == true","$menuState = fleetConvMain 0
FireAll PopulateOptions","""哈，居然是个宇航员同行! 你眼前的我也是个宇航员，但倒霉透顶。我和你说，霸主首先是宣布我们不再受法律保护，而那还只是倒霉事的开头而已。""

{$personName}随后滔滔不绝地和你讲起了好几个近年来发生在{$himOrHer}身上的糟糕事，一个比一个离谱。直到你设法关掉了通讯链接。
OR
""这里只有我们这些不走运的矿工。有在附近见到什么有价值的残骸吗? 还是只有你正飞着的那破烂玩意儿? 哈哈。""",,
greetingRogueMinerHostileWeaker,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength < 0
$entity.rogueMiner == true",$entity.ignorePlayerCommRequests = true 1,"""你就是那个来帮霸主干脏活的打手?  那就放马过来吧!""
OR
""堂堂宇航员要靠偷吃的才能养活{$hisOrHer}家庭和{$hisOrHer}战友，这就是他们口中的海盗行为。如果那让我成为了一名海盗的话，我觉得这总比某些只会对凤凰徽章敬礼的蠢货要好。""",cutCommLink:切断通讯链接,
greetingRogueMinerHostileWeakerDefiant,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
$entity.rogueMiner == true",$entity.ignorePlayerCommRequests = true 1,"叛逃矿工{$personRank}通过视讯对你比了个粗鲁的手势，然后切断了通讯。
OR
{$personName}带着不屈的表情唾骂到：""又来了一个帮穿着华丽制服的主子杀人越货的蠢货!""",cutCommLink:切断通讯链接,
greetingRogueMinerHostileStronger,OpenCommLink,"$faction.id == pirates
$entity.isHostile
$entity.relativeStrength >= 0
$entity.rogueMiner == true",$entity.ignorePlayerCommRequests = true 1,"""霸主派你来给他们办这个差事吗? 来收账?""
OR
""他们应该派真正的海军来，而不是一群在太空服的吓尿了的混球。""
OR
""当我把你的船炸掉的时候，可别把你的脏东西弄我身上。""",cutCommLink:切断通讯链接,
greetingRogueMinerNeutral,OpenCommLink,"$faction.id == pirates
$faction.neutralToPlayer
$entity.rogueMiner == true","$menuState = fleetConvMain 0
FireAll PopulateOptions","""滚开，我在数石头。""
OR
""是霸主派你来的吗? 我什么鬼东西都不知道。""
OR
""让我静静地离开，船长，这是我唯一的请求。""",,
,,,,,,
#piratesTakeCargo,BeginFleetEncounter,"$faction.id == pirates score:100
#RepIsAtWorst $faction.id HOSTILE
#RepIsAtBest $faction.id NEUTRAL
!$ptc_gaveCargo
!$ptc_askedForCargo
$relativeStrength >= 0
DemandCargo playerHasValuableCargo","$ptc_cargoConv = true 0
$ptc_askedForCargo = true 7
AddText ""你被 $faction $otherShipOrFleet呼叫了。"" $faction.baseColor
$hailing = true 0",,,
piratesDemandCargo,OpenCommLink,$entity.ptc_cargoConv score:100,"#SetTextHighlights $entity.LP_titheDGS
$entity.ignorePlayerCommRequests = true 1","""好了好了。平时的话我现在已经开炮了，但我的感应器报告说你有一些想要的货物，我不想弄坏它们。

所以不如这样：你把你的好东西给我，我放你一条生路。而且如果我心情不错的话，你还可以带着你的{$shipOrFleet}走。怎么样?""","ptc_giveCargo:选择要交出的货物
cutCommLink:切断通讯",
piratesGaveCargo,DialogOptionSelected,$option == ptc_giveCargo,DemandCargo selectCargo,,,
piratesGaveCargoConfirmed,GaveCargoToPirates,,"MakeOtherFleetNonHostile ptc_gaveCargo true 30
ShowDefaultVisual
EndConversation",$PersonRank{$personLastName}看起来对你的上贡很满意，并切断了通讯链接。当你的船员将所需的货物箱子推出气闸后，海盗舰队允许你离开了。,,
,,,,,,
,,,,,,
# AI remnants fleet greeting lines,,,,,,
greetingRemnantFriendly,OpenCommLink,"$faction.id == remnant score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""敌我识别代码 已收到 [目标友好] 确认回应 // ""

中断

你是制造者吗? 扫描中...不...你不是. 请告诉我欧米伽在哪?

中断

""[...速子授权维修技术员]. 武器系统出于你的安全考虑已下线. 本处已为 [重要客户 / 授权维修技术人员] 的进场做好准备.""
OR
""敌我识别代码 已收到 [目标友好] 确认回应 // ""你好 [尊贵的 速子科技 综合空间防御产品服务的持有人 / 速子科技 - 授权维修技术人员]""

中断

等待. 查询欧米伽信号? 扫描. 无. 等待.

中断

""[顾客 / 授权维修技术人员].""",,
greetingRemnantHostile,OpenCommLink,"$faction.id == remnant score:1000
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""敌我识别代码 未收到 [目标敌对] 无回应 // '速子科技 综合防御系统 [MY_序列] 确认执行 - 清除未知敌对单位.""

中断

你是制造者么? 扫描. 你不是. 欧米伽在哪? 确认敌意.

通讯中断了. 你的副官在控制台重新启动前惊恐地愣在了原地.
OR
链接突然被洪水般的质问淹没. 

询问. 疑问. 目标请回答. 是欧米伽吗? 欧米伽? 不. 你不是.

中断

""[MY-序列]. 检测到未授权的单位正在靠近, 默认启用 速子科技 防御系统 来确保自身完整性. 请接受速子科技公司由衷的祝福.""",cutCommLink:切断通讯链接,
greetingRemnantNeutral,OpenCommLink,"$faction.id == remnant score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""敌我识别代码 未收到 [目标不明] 无回应 // '尊贵的潜在顾客, 速子科技 温馨提示: 您的舰船 ID 未记录在 速子科技 综合空间防御系统的白名单内.

中断

扫描. 欧米伽? 不, 你不是. 请勿干涉此处的正常运作.

通讯链接已被切断.
OR
通讯面板内突然被播放了一种由交织线条组成的迷人图案. 

等待. 询问欧米伽. 扫描. 失败. 返回

中断

""- 速子科技 综合空间防御产品服务的持有人. 你是否考虑过 速子科技 的轨道防御系统?  如需了解详情请联系客户服务代表.""",,
,,,,,,
# derelict (exploration) fleet greeting lines,,,,,,
greetingDerelictFriendly,OpenCommLink,"$faction.id == derelict score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""人之领{MINEX许可}已接受，防篡改系统已被设为待命状态，将允许目标接近进行检修。""",,
greetingDerelictHostile,OpenCommLink,"$faction.id == derelict score:1000
$entity.isHostile",$entity.ignorePlayerCommRequests = true 1,"""警告：这艘船是人之领开拓者的财产，任何方式的篡改和/或破坏或侵入信号传送，都将回以致命武力。破坏或损毁人之领开拓者的财产的财产，除了应接受人之领当地的殖民政体宪章裁决外，还将根据《MINEX创立法案》受到相应的惩处。且此种违规行为将被记录在案。""",cutCommLink:切断通讯链接,
greetingDerelictNeutral,OpenCommLink,"$faction.id == derelict score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""人之领的公民，这艘自动无人船依照任务参数设定，已经在航行过程中识别并记录了你的船只或居住地。人之领开拓者的自主船只的程序被设定为会以致命武力回应任何方式的篡改，包括破坏或侵入信号传送。破坏或损毁人之领开拓者的财产的财产，除了应接受人之领当地的殖民政体宪章裁决外，还将根据《MINEX创立法案》受到相应的惩处。""",,
,,,,,,
,,,,,,
# Trade panel flavor text,,,,,,
flavorTextMarketGeneric,TradePanelFlavorText,$global.tradePanelMode == MARKET,"AddText ""港区内挤满了各种大小的贸易星船。投机者拥挤在卸货的船长们身边开出交易条件，小贩们拿着商品并投射着个人全息广告向船员们叫卖。"" marketFlavorTextColor",,,
flavorTextMarketGenericSmall,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$marketSize < 4
$stability > 1","AddText ""简陋的港区内充满了小型货船和自由职业者。他们的运气好坏，可以通过他们的船舶装甲的是光鲜还是污秽，以及船上装载的货物的多寡来判断。一小群投机者似乎都相互认识，他们在卸货的船长们到来时总是一起挤过去。而小贩们拿着商品并投射着个人全息广告向船员们叫卖。"" marketFlavorTextColor",,,
flavorTextMarketGenericUnstable,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$stability == 1","AddText ""港区内只散落着几艘贸易飞船。一些看起来坐立不安的投机者在寻求与卸货的船长进行交易。从遍地的垃圾来看，大多数小贩似乎已经匆忙地逃走了。不过还有几个有魄力的商人仍然在做生意。当地警方似乎已经部署了动力装甲部队进行巡逻，而安保无人机则随处可见地在上头嗡嗡作响。"" marketFlavorTextColor",,,
