id,trigger,conditions,script,text,options,notes
gaKA_hegHackedSel,DialogOptionSelected,$option == gaKA_hegHacked,"$gaKA_hegHacked = true 0
$gaKA_hegShowTTOpt = true
FireAll GAKAHegAgentHub","霸权军官皱了皱眉头。""我可不会对严重的安全漏洞轻描淡写，舰长。我知道你名声在外，那让你十分值得关注。在霸主开始认真对待你之前，你最好低调一些。""",,
gaKA_hegGoonsSel,DialogOptionSelected,$option == gaKA_hegGoons,"$gaKA_hegGoons = true 0
FireAll GAKAHegAgentHub","霸主官员假笑了一下，然后对着{$hisOrHer}袖口说了一句什么。你注意到填满房间的霸主特工消失了。""请原谅我们。我的一些...同事们对我们的会议形式提出了一些不同的建议，我也只能妥协。""

{$HeOrShe}自然地看了看你: ""我主张的是非正式的聊天，舰长。那样对我对你对霸主都有好处。""",,
gaKA_hegTriTachSel,DialogOptionSelected,$option == gaKA_hegTriTach,"AdjustRep hegemony INHOSPITABLE -5
AdjustRepActivePerson INHOSPITABLE -10","{$HeOrShe}对着{$hisOrHer}袖口说了句什么。你听到了{""浪费时间""}这样的话。

霸主官员突然站了起来，撞到桌子并让一些没喝的饮料洒了出来。""滚出这个酒吧。如果我们发现你与另一起{'神秘事件'}有关，我向你保证，我们不会再这么仁慈了。""

{$HeOrShe}怒气冲冲地走出了前门，酒保则面无表情地看了你一眼。","gaKA_hegLeaveSorry:""我很抱歉。""
gaKA_hegJustLeave:径直离去",
gaKA_hegArrestSel,DialogOptionSelected,$option == gaKA_hegArrest,"AdjustRep hegemony INHOSPITABLE -5
AdjustRepActivePerson INHOSPITABLE -5","""你没有被捕，公民，""{$heOrShe}如此承认道，但官员的脸随着逐渐涌上的怒火变得僵硬起来，""你知道，我只是想让谈话轻松一点。霸主的安全确保了整个星区的安全 - 人们能自由地贸易，生活以及生存。与霸主过去所面临的情况相比，现在是轻松的时期。舰长，不要在这里树敌。""

霸主官员突然站了起来，撞到桌子并让一些没喝的饮料洒了出来。""如果我们发现你与另一起{'神秘事件'}有关，我向你保证，我们不会再这么仁慈了。把这当作官方警告吧。""

{$HeOrShe}大步走出了前门，酒保则面无表情地看了你一眼。","gaKA_hegLeaveSorry:""我很抱歉。""
gaKA_hegJustLeave:径直离去",
gaKA_hegLeaveSorrySel,DialogOptionSelected,$option == gaKA_hegLeaveSorry,,酒保缓缓摇了摇头。今天的生意没了，没什么好说的。,gaKA_hegJustLeave:离开酒吧,
gaKA_hegJustLeaveSel,DialogOptionSelected,$option == gaKA_hegJustLeave,"EndConversation DO_NOT_FIRE
BarCMD leaveBar",,,
,,,,,,
,,,,,,
"# Finding Coureuse story mission, aka gaFC",,,,,,
# switch mission tracks with Baird,,,,,,
GAFCBairdGreeting_INVESTIGATE_FIKENHILD,PopulateOptions,"$id == baird
Call $global.gaFC_ref updateData
$gaFC_stage == INVESTIGATE_FIKENHILD score:1000
!$global.gaFC_switchedPaths",,,10:gaFC_BairdSwitchToProbes:告诉{Baird}你想改变寻找{Coureuse}的方法,
GAFCBairdSwitchToProbes,DialogOptionSelected,$option == gaFC_BairdSwitchToProbes,,"""哦? ""你从{Baird}的语气中听不出她的态度，就好像她的决断正处于无法确定的量子叠加态一般。""如果你想改变你处理这事的方法，确保这是你的最终决定，舰长。""","gaFC_BairdSwitchToProbesFinal:""我想用探索的方法来处理这事。""
gaFC_BairdSwitchNeverMind:""当我没说。""
",
GAFCBairdSwitchToProbesFinal,DialogOptionSelected,$option == gaFC_BairdSwitchToProbesFinal,"$global.gaFC_switchedPaths = true
$global.gaFC_pickedBranchProbes = true
Call $global.gaFC_ref updateStage
FireAll PopulateOptions","""很好，""她说，""那就走探索的路吧。我会确保你能得到执行修改后的任务所需的资料。""

{Baird}把目光投向了她桌上的显示屏，读着什么东西。""舰长，我猜你没别的事了吧? """,,
GAFCBairdGreeting_FOLLOW_THE_EXPERIMENTS,PopulateOptions,"$id == baird
Call $global.gaFC_ref updateData
$gaFC_stage == FOLLOW_THE_EXPERIMENTS score:1000
!$global.gaFC_switchedPaths",,,10:gaFC_BairdSwitchToFikenhild:告诉{Baird}你想改变寻找{Coureuse}的方法,
GAFCBairdSwitchToFikenhild,DialogOptionSelected,$option == gaFC_BairdSwitchToFikenhild,,"""哦? ""你从{Baird}的语气中听不出她的态度，就好像她的决断正处于无法确定的量子叠加态一般。""如果你想改变你处理这事的方法，确保这是你的最终决定，舰长。""","gaFC_BairdSwitchToFikenhildFinal:""我想用外交谈话的方法来处理这事。""
gaFC_BairdSwitchNeverMind:""当我没说。""
",
GAFCBairdSwitchToFikenhildFinal,DialogOptionSelected,$option == gaFC_BairdSwitchToFikenhildFinal,"$global.gaFC_switchedPaths = true
$global.gaFC_pickedBranchFikenhild = true
Call $global.gaFC_ref updateStage
FireAll PopulateOptions","""很好，""她说，""那就走外交谈话的路吧。我会确保你能得到执行修改后的任务所需的资料。""

{Baird}把目光投向了她桌上的显示屏，读着什么东西。""舰长，我猜你没别的事了吧? """,,
GAFCBairdSwitchNeverMind,DialogOptionSelected,$option == gaFC_BairdSwitchNeverMind,FireAll PopulateOptions,,,
,,,,,,
# gaFC Fikenhild investigation,,,,,,
gaFCFikenhildOption,PopulateOptions,"$market.id == fikenhild
$market.gaFC_coureuseInvestigation
!$visitedC
!$isPerson
Call $global.gaFC_ref updateData",,,2:gaFC_visitFikenhild:搭乘穿梭机到地面上并寻找和{Coureuse}有关联的人。,
gaFCFikenhildVisit,DialogOptionSelected,$option == gaFC_visitFikenhild,FireBest GAFCFikenhildVisitIntro,,,
gaFCFikenhildVisit_stageA,GAFCFikenhildVisitIntro,!$visitedA,"Highlight ""Adonya Coureuse""
$option = gaFC_fikenhildHub 0
FireBest DialogOptionSelected","在波光粼粼的海面上，你的穿梭机穿过风暴云柱，航向了{""Kay-arco""}，{Fikenhild}的巨型生态理想城。你开始回顾{Baird}给出的与{Coureuse}有关联的人的名单，穿梭机上的阻尼力场将进入大气层的噪音减小到了耳语一般的程度。

{Adonya Coureuse}是目标依然在世的家人，对方住在一个退休人员区。

从她开始调查应该是合理的。",,
gaFCFikenhildVisit_stageB,GAFCFikenhildVisitIntro,"$visitedA
!$visitedB","Highlight ""Bione Lata""
$option = gaFC_fikenhildHub 0
FireBest DialogOptionSelected","你开始回顾{Baird}给出的与{Coureuse}有关联并住在{Fikenhild}上的人的名单。

{Bione Lata}是目标的一位{""儿时玩伴""}，住在一个远郊社区。

也许她对{Scylla Coureuse}早期的个人交际网络了解得更多。至少任何其他顺着类似线索进行追查的特工都应该联系过{Bione}。",,
gaFCFikenhildVisit_stageC,GAFCFikenhildVisitIntro,"$visitedB
!$visitedC","Highlight ""Cavin Pharoh""
$option = gaFC_fikenhildHub 0
FireBest DialogOptionSelected","你开始回顾{Baird}给出的与{Coureuse}有关联并住在{Fikenhild}上的人的名单。

{Cavin Pharoh}的档案里有一部分是关于下城区激进分子在某个艺术合作社举办的活动的。

他似乎是那种惯于躲避当局的人。也许他，或者他认识的什么人在帮{Coureuse}。你在{Cavin}的协会中浏览一些被认为是艺术品的小全息图，你通过其中的内容判断，当地的{DomSec}可能已经将{Cavin}列为追捕对象了。",,
gaFCFikenhildVisit_over,GAFCFikenhildVisitIntro,$visitedC,"$option = gaFC_fikenhildHub 0
FireBest DialogOptionSelected",你开始回顾{Baird}给出的与{Coureuse}有关联的人的名单。看来你已经将最有可能的线索调查完毕了。不过，你又有了有力的新线索可以追查。,,
gaFCFikenhildHub,DialogOptionSelected,$option == gaFC_fikenhildHub,FireAll FCFikenhildHubOptions,你在交通枢纽驻足了一会，考虑着下一步该怎么走。,,
gaFCFikenhildHubOption1,FCFikenhildHubOptions,"!$visitedA
$global.gaFC_pickedBranchFikenhild",,,0:gaFC_visitA:拜访住在上城区的{Adonya Coureuse}。,
gaFCFikenhildHubOption2,FCFikenhildHubOptions,"$visitedA
!$visitedB
$global.gaFC_pickedBranchFikenhild",,,1:gaFC_visitB:拜访远郊的{Bione Lata}。,
gaFCFikenhildHubOption3,FCFikenhildHubOptions,"$visitedB
!$visitedC
$global.gaFC_pickedBranchFikenhild",,,2:gaFC_visitC:拜访位于下城区的{Cavin Pharoh}。,
gaFCFikenhildHubOption6,FCFikenhildHubOptions,"$global.gaFC_pickedBranchFikenhild
!$visitedC",,,10:gaFC_fikenhildLeaveEarly:返回穿梭机,
gaFCFikenhildHubOption6b,FCFikenhildHubOptions,"$global.gaFC_pickedBranchFikenhild
$visitedC
#$global.gaFC_knowSiyavongContact 
#$global.gaFC_gotZalContactFromCavin ",,,10:gaFC_fikenhildLeaveDone:返回穿梭机,
gaFCFikenhildHubOption7,FCFikenhildHubOptions,!$global.gaFC_pickedBranchFikenhild,,,11:defaultLeave:离开,
gaFCFikenhildLeaveEarly,DialogOptionSelected,$option == gaFC_fikenhildLeaveEarly,"$menuState = main 0
FireAll PopulateOptions","在返回穿梭机的路上你复习了{Baird}给你提供的信息以及你自己的笔记。在质询平民这方面你并不太熟练 - 也许调查一下{Scylla}或她身边的人仍在{$gaFC_starName}星系中使用的探针，会发现更多详细的线索。

你想起{Baird}院长告诉过你，如果你想要改变寻找{Scylla Coureuse}的方式的话需要先知会她。",,
gaFCFikenhildLeaveDone,DialogOptionSelected,$option == gaFC_fikenhildLeaveDone,"$menuState = main 0
FireAll PopulateOptions","你返回了你的穿梭机，思考着你找到的线索。你感觉到你想要的答案已经近在咫尺。

你停下了不耐烦地轻敲数据板的动作; 通讯目录依然显示在屏幕上。",,
,,,,,,
# bother the administrator of Fikenhild,,,,,,
gaFCFikenhildBotherAdministrator,PopulateOptions,"$postId == administrator
$market.gaFC_coureuseInvestigation
!$askedAboutCoureuse",,,"gaFC_fikenhildBotherA:""我在找{Scylla Coureuse}。""",
gaFCFikenhildBotherCommander,PopulateOptions,"$postId == stationCommander
$market.gaFC_coureuseInvestigation
!$askedAboutCoureuse",,,"gaFC_fikenhildBotherB:""我在找{Scylla Coureuse}。""",
gaFCFikenhildBotherA,DialogOptionSelected,$option == gaFC_fikenhildBotherA,"$askedAboutCoureuse = true
$global.gaFC_beingConspicuous++
AdjustRepActivePerson INHOSPITABLE -1
FireAll PopulateOptions","""我没有叫这个名字的同事。""{$HeOrShe}看起来很生气。

""我接听你的电话是因为促进与主要个体商户的星际贸易属于我的职权范围。如果你只是想找通讯ID，我建议你去找公共搜索终端。""

""现在，你有什么真正的业务要谈吗? """,,
gaFCFikenhildBotherB,DialogOptionSelected,$option == gaFC_fikenhildBotherB,"$askedAboutCoureuse = true
$global.gaFC_beingConspicuous++
AdjustRepActivePerson INHOSPITABLE -1
FireAll PopulateOptions","""我并不知道那是谁。""{$HeOrShe}看起来被惹恼了，""因为我不是通讯目录。""

""我来这里是为了协调英仙座联盟的民事和军事资产，以确保{Fikenhild}及本星系的安全得到保障。如果你有任何与这些问题有关的业务需要讨论，我将很乐意提供帮助。""

{$HeOrShe}听起来不是特别高兴，但你的外交直觉告诉你最好不要指出这一点。",,
,,,,,,
# ask around the bar on Fikenhild,,,,,,
gaFCAskAroundFikenhildBarStart,AddBarEvents,"$market.id == fikenhild
!$askedBarCoureuse
$market.gaFC_coureuseInvestigation","AddBarEvent gaFCfikenhild_barEvent ""四处打听{Scylla Coureuse}相关的信息"" ""这不过是瞎摸，但你依然可以试着问问这里有没有人知道关于{Scylla Coureuse}的事""",,,
gaFCAskAroundFikenhildBar1,DialogOptionSelected,$option == gaFCfikenhild_barEvent,"$askedBarCoureuse = true
$global.gaFC_beingConspicuous++","你四处打听那位失踪院士的事，不断为别人买着价格适中的饮料，试图从他们的嘴里套出一些情报。这是一个星航者聚集的酒吧，尽管星航者们总是试着互帮互助，你却依然没法找到什么有价值的情报，你得到的更多的是对方的耸肩和道歉。

一个老星航者接过了你的饮料: ""院士，是吗? 如果你想调查不久前在{Galatia}发生的事，我建议你把话说清楚。当时霸主很快就介入了。表面上说想要搞清楚跳跃点的问题，但我听说这事的背后还有个人工智能，就像...在操纵着一切。""","backToBar:找个借口溜走
gaFCfikenhild_barEvent2:""一个不为人知的{AI}正在策划入侵核心星区? """,
gaFCAskAroundFikenhildBar2,DialogOptionSelected,$option == gaFCfikenhild_barEvent2,,"星航者眨了眨眼，深深地喝了一口，然后用更小的音量开口了。""是啊，你看，如果他们有能力关闭跳跃点，他们现在需要做的就只是打开星门，砰! ""

对方一拳砸在桌子上，弄得几个空瓶子晃来晃去。

""入侵舰队! 他们已经为此准备了两百年。看，这都说得通了 -  在星门关闭的那一刻，卢德的家伙们都消失了，你知道这意味着什么吗? ""","backToBar:找个借口溜走
gaFCfikenhild_barEvent3:""卢德和{AI}搞在了一起? """,
gaFCAskAroundFikenhildBar3,DialogOptionSelected,$option == gaFCfikenhild_barEvent3,,"星航者又喝了一口，接着说: ""正是如此，时机太完美了，明白吗? 卢德和他们一起开始了这一切，鼓吹我们应该抛弃我们的科技。你明白了吗? ""

星航者有些不安地环顾四周，然后低下头，说话的声音已经几乎是耳语了。

""他们在为入侵我们做准备。我们关停了他们的工厂，船只，武器然后又是工厂，""对方转着一根手指，向你展示着这个可怕的循环。""你明白了? 因为你 - 如果你仔细思考，那种卢德从未被全息影像捕捉到的说法，至少我是明白了一些东西。卢德就是一个人工智能，是那群人工智能之一。它们让我们误入歧途。你知道这意味着什么吗? ""","backToBar:找个借口溜走
gaFCfikenhild_barEvent4:""领导人们其实都是机器人? """,
gaFCAskAroundFikenhildBar4,DialogOptionSelected,$option == gaFCfikenhild_barEvent4,,星航者又喝了一大口，喝光了杯子里的酒，然后带着期待的目光看着你。,"backToBar:找个借口溜走
gaFCfikenhild_barEvent5:继续给星航者买酒",
gaFCAskAroundFikenhildBar5,DialogOptionSelected,$option == gaFCfikenhild_barEvent5,,"酒保注意到了你，转了转眼珠，""哦，我敢打赌你听到的故事是真实的，""然后转向星航者。""你! 我跟你说过，不交钱就别想喝酒。我不允许你到处乱讲你的疯狂故事来打扰已经付了钱的客人。滚出去! ""

白发苍苍的星航者给了你一个带着歉意的微笑，敬了个礼，然后摇摇晃晃地溜走了。",backToBar:返回酒吧,
,,,,,,
"# gaFC Fikenhild, Adonya Coureuse",,,,,,
gaFCFikenhildAdonya1,DialogOptionSelected,$option == gaFC_visitA,$visitedA = true,"你驻足了一会，欣赏着{Kay-arco}交通网络上那些眼花缭乱的标识，耸了耸肩，等着你的速子平板规划好去{Adonya Coureuse}住所的最佳路线。

你搭乘环道快车前往大都会的远郊，巨大的生态建筑在你眼前闪过; 在海洋下方工作的工人们搭乘着小型载客电梯踏上了回家的路途，电梯中充斥着他们身上的汗味和机油味; {Kay-arco}建筑中高塔的一部分从你眼前晃过，成千上万的窗户在阳光的照耀下闪闪发光。",gaFC_fikenhildAdonya2:继续,
gaFCFikenhildAdonya2,DialogOptionSelected,$option == gaFC_fikenhildAdonya2,ShowPersonVisual true adonya_coureuse,"你跟着速子平板的提示穿过了一个有着层叠住宅的中心区，走过了挤满退休人员和精心照料植物的安静的广场，来到了{Adonya Coureuse}住所的大门前。

你按下了门铃，还没来得及说出来访的理由，就被邀请进去了。

{Adonya}对有客人来访一事非常高兴，在你还不知道发生了什么事情并做出拒绝之前，对方已经把一杯晾好的茶塞到了你手里。",gaFC_fikenhildAdonya3:继续,
gaFCFikenhildAdonya3,DialogOptionSelected,$option == gaFC_fikenhildAdonya3,,"你刚提到她的女儿，{Adonya}就滔滔不绝起来。""这女孩太聪明了，可对她来说这不是好事。就像她父亲一样。""{Adonya}回忆了一下过往并摇了摇头，但谈起{Scylla}时她还是一脸骄傲。""上次来访的人说他们的问题就到这里，他们难道一无所获? 但是看看你! ""她带着赞赏的目光看着你的制服，""你也是太空舰队上来的人吧? ""

你设法避免回答这个问题; {Adonya}将{Westernesse}国王主持庭审的全息影像音量调低了些，但这不妨碍她在对画面中的诉讼程序评头论足和询问你的私人问题之间轻松切换: 你没有道出自己的确切年龄，也没说自己结婚与否，只是承认自己确实在指挥一支太空{$shipOrFleet}。她似乎并不介意你含糊不清的回答。

你终于抓住了问出你想问的问题的机会。","gaFC_fikenhildAdonyaA:""在我之前打听{Scylla}消息的是谁? ""
gaFC_fikenhildAdonyaB:""你知道{Scylla}在哪吗? ""
gaFC_fikenhildAdonyaC:确保你的行动被可能存在的间谍看到",
gaFCFikenhildAdonyaA,DialogOptionSelected,$option == gaFC_fikenhildAdonyaA,$global.gaFC_knowFinlaysName = true,"{Adonya}继续看着与{Westernesse}有关的丑闻。""那人是联盟舰队来的 - 又或者是{DomSec}? 你们这些人总是把自己的身份信息搞得模糊不清。这就是那个新国王 - 一开始让人印象深刻，但如果你只取悦当地人，{Kazeron}的大人物总会能抓住你的把柄，这就是我的猜测。再让这丑闻发酵一个星期，大家都会意识到{'Adonya说的是对的'}。""

""对了，他叫什么名字来着...{Finlay}什么的? 他留下了一个通讯芯片，以防我有其他问题。我有打过去，但得到的只是自动回复，你敢信? 所以我把它扔了。让他亲自道歉吧。""她微笑着说，""我更喜欢你一些。""

你愉快地点了点头。一个叫{Finlay}的探员，可能为英仙座联盟的情报机构工作。十分有趣。
",gaFC_fikenhildAdonyaLeave:该走了,
gaFCFikenhildAdonyaB,DialogOptionSelected,$option == gaFC_fikenhildAdonyaB,,"你等着噪音平息下来，然后以稍大的音量问出了你的问题。{Adonya}在把注意力投回全息影像前瞥了你一眼。{Westernesse}的国王正在对一群水生生物学家发表长篇大论。

""这与政治有关，不是吗? ""过了一会儿，{Adonya}说。""{Scylla}终于惹上了大麻烦。我不止一次和她说{Cavin}是个灾星，但她说那只是{'艺术的东西'}。我可能只是个唠叨的母亲，但我不笨。""她对着全息影像比了个表示强烈情绪的手势，茶从她的茶杯中溅了出来，""或许我应该狠狠地教训她一顿，那或许残忍，但至少没有人会在愚蠢的街头打斗中死去。""

她叹了口气，""要是{Scylla}和{Elissa}安顿下来就好了，满足于小打小闹就好，不会弄出太大的风浪。之前我就和她父亲说过一次，他也很明智地听了我的建议。""
","gaFC_fikenhildAdonyaB2:""{Elissa}是谁? """,
gaFCFikenhildAdonyaB2,DialogOptionSelected,$option == gaFC_fikenhildAdonyaB2,$global.gaFC_knowElissasName = true,"""啊，你们这些衣着光鲜的间谍还没搞清那是谁? ""{Adonya}看起来乐了，她笑着放下了茶，""现在你还得找个老太太帮忙? 别担心，我会告诉你的，舰长。""
 
""{Elissa Zal}，是个好女孩。她本来会是{Scylla}一生的挚友。但是，""她摇了摇头，""{Galatia}学院先发来了邀请。由院长提供全额奖学金。{Sikar}很激动; 他的小科学家得到了他从未得到的机会。""

她的话音渐低，脸上带着悲伤的表情。","gaFC_fikenhildAdonyaB3:""你有{Elissa Zal}的通讯ID吗? """,
gaFCFikenhildAdonyaB3,DialogOptionSelected,$option == gaFC_fikenhildAdonyaB3,,"""哦，让我想想，""{Adonya}说。""不...我记不起来了，已经过去了这么多年。""她向你投来了一个狡黠的微笑，""但我们可以问问。""

""速子管家，""她大声说。随着{Westernesse}国王的影片被调至静音，可以提供服务的提示音从全息娱乐机器上传了出来。""请给我{Elissa Zal}的通讯ID。""

""正在搜索，""速子管家说，然后停顿了片刻，""本星系中找不到{Elissa Zal}。""

{Adonya}看起来很失望，喃喃着{""愚蠢的东西""}。她又看了看你，""亲爱的，你还要喝茶吗? ""

看起来你该走了，你瞧瞧把{""Elissa Zal""}这个名字加到了值得留意的人的名单上。",gaFC_fikenhildAdonyaLeave:该走了,
gaFCFikenhildAdonyaC,DialogOptionSelected,$option == gaFC_fikenhildAdonyaC,$global.gaFC_beingConspicuous++,"你以对这住所阳台景观的称赞打断了{Adonya}对国王一个{""脑袋进水了的""}顾问的批评。{Adonya}上钩了，邀请你到户外喝茶。你踏入了阳台中，感受着拂面的海风，全息影像的音量降低到了几乎听不清的程度。

对面的塔楼上有着成排的阳台和窗户。井然有序地排着队的无人机嗡嗡作响，忙着递送包裹或打扫卫生。{Adonya}解释说，与其他大厦相比，这一栋的租约条款很优厚，她还问你是否考虑过退休后去{Fikenhild}。你微笑着点头，转来转去，以便让可能在拍摄的成百上千个摄像头拍下你的照片。如果真有人在监视，他们肯定会知道你来过这里。",gaFC_fikenhildAdonyaLeave:该走了,
gaFCFikenhildAdonyaLeave,DialogOptionSelected,$option == gaFC_fikenhildAdonyaLeave,ShowDefaultVisual,"完成了你来这里的目的后，你在离开的时候向{Adonya Coureuse}道歉，向她保证你会找到{Scylla}并确保她的安全。并且如果有任何新的线索，你绝对会告诉她。

门在你身后轻轻地关上了，耳朵远离了全息影像无休止的低语和{Adonya}滔滔不绝的追问。当伸手去拿数据板时，你发现手里还拿着一杯放凉了的茶。离开之前，你小心翼翼地把它放到了门前。",gaFC_visitFikenhild:返回交通枢纽,
"# gaFC Fikenhild, Bione Lata",,,,,,
gaFCFikenhildBione1,DialogOptionSelected,$option == gaFC_visitB,$visitedB = true,"你乘坐环道快车前往{Kay-arco}的远郊，那是一个搭建在众多相互推搡着的半潜平台上的新兴漂浮城市网络。单轨轨道在太阳下闪烁着光芒，一直伸向视野尽头的地平线，就像装在固定挂载点上射入星云的粒子长矛。

火车穿过了云层，当你接近你的目标: 一个模块化的郊区时，你感受到了减速时与{Agrav}场效应作斗争的微妙牵引力。你瞥了一眼手中的速子平板，回忆起了这个地方的名字，{""海岸绿洲""}。",gaFC_fikenhildBione2:继续,
gaFCFikenhildBione2,DialogOptionSelected,$option == gaFC_fikenhildBione2,"ShowPersonVisual true bione_lata
FireAll GAFCQuestionBioneAgentName true","你在院落的门口打开了应答器，透过墙顶半透明的玻璃条，你可以看到草坪透出的一抹绿色。短暂的延迟后通讯连接激活了，一个疲惫的女人出现在全息影像中。你问对方是不是{Bione Lata}，以及她是否介意回答一些关于{Scylla Coureuse}的问题。

她回头看了看自己身后，然后压低声音做出了回应。""我是。不是已经有人来打听过她了吗? 我已经很多年没见过{Scylla}了。听着，我没有太多时间回答你的问题。""",,
GAFCQuestionBioneAgentName1,GAFCQuestionBioneAgentName,,,,"0:gaFC_fikenhildBioneA:""你能告诉我关于{Scylla}的事吗? """,
GAFCQuestionBioneAgentName2,GAFCQuestionBioneAgentName,,,,"10:gaFC_fikenhildBioneB:""之前是谁来问你问题的? """,
GAFCQuestionBioneAgentName3,GAFCQuestionBioneAgentName,$global.gaFC_knowFinlaysName,,,"20:gaFC_fikenhildBioneC:""和我说说这个和你聊过的{'{Finlay}特工'}。""",
GAFCQuestionBioneAgentName4,GAFCQuestionBioneAgentName,!$global.gaFC_knowFinlaysName,,,"

30:gaFC_fikenhildBioneD:Just make sure you're seen by any observers",
