id,trigger,conditions,script,text,options,notes
gaTJPlanetInteraction,OpenInteractionDialog,"$gaTJ_targetPlanet score:1000
Call $global.gaTJ_ref updateData","ShowDefaultVisual
FireBest GATJPlanetInteraction","你的{$shipOrFleet}靠近了{$entityName}。从外面完全看不出来这是一处速子科技的研究基地。

""舰长，""负责传感器的副官示意你注意一簇来自于南半球的中微子源。""要不是我们知道要找什么，肯定就不会注意到这个了。""",,
gaTJPrintHostilesText,GATJAdjustOptions,HostileFleetNearbyAndAware,"SetEnabled mktRaidNonMarket false
SetEnabled gaTJ_get false",附近有一支敌对舰队正在追踪你的行动，因此不能执行救援任务。,,
gaTJStandardPlanetInteraction,GATJPlanetInteraction,,FireBest GATJAdjustOptions,,"gaTJ_contact:使用{Sebestyen}提供的频率发送一道编码
defaultLeave:离开",
gaTJPlanetContact,DialogOptionSelected,$option == gaTJ_contact,Call $global.gaTJ_ref showResearcher,"顿时，屏幕上出现了一张紧张的面孔，满脸是汗。""繁星在上啊，""{$gaTJ_heOrShe}感叹道，""没想到你真的能来!我是学者{$gaTJ_researcherName}，我已经准备好跑路了，立马就走。""

{$gaTJ_HeOrShe}神经兮兮的笑了起来，""从很久以前开始，这破地方就已经啥也不剩了。我已经把基地里所有的档案拷了一份，而且，""{$gaTJ_heOrShe}咧开嘴，举起一张小小的数据芯片，""也拿到了教务长{Baird}所渴望的小秘密。我弄的EMP马上就要爆炸了，所以一会看到了别慌。我在一座有电磁屏蔽的港口里藏了一架穿梭机，一会轨道上见。别忘了——""

{$gaTJ_himOrHer}身后响起一阵疯狂的警报声。学者回头望去，骂道，""我去它卢德的——""

信号中断了。

",gaTJ_contact2:继续,
gaTJPlanetContact2,DialogOptionSelected,$option == gaTJ_contact2,ShowDefaultVisual,"在舰桥的星球全息投影上，EMP像闪光弹般瞬间爆炸。所有的基地顿时进入了高度警戒状态。你紧张地等待着{Baird}的这位线人的消息。

""在那!""你的战术官喊道。

舰桥上的影像不断放大，聚焦在一个堪堪进入低轨道的微弱能量源上——一架微型货运穿梭机，甚至连个封闭的驾驶舱都没有。扫描到的影像上，勉强能看到一名穿着宇航服的身影，坐在穿梭机轻盈的骨架上，被几个羸弱的推进器推着前往预定的会合点。",gaTJ_contact3:继续,
gaTJPlanetContact3,DialogOptionSelected,$option == gaTJ_contact3,"Call $global.gaTJ_ref showResearcher
SetTextHighlights ""横轴跳跃""
$global.gaTJ_needToReturn = true
Call $global.gaTJ_ref updateStage
FireBest gaTJ_planetContact4response","一支太空行动小组将逃出生天的学者领进了一间简报室。""舰长，""{$gaTJ_heOrShe}说到，眼里充满了惊慌，""我们的时间不多了，他们在通讯被瘫痪之前就发出了一道警报。不过我拿到了这个，""{$gaTJ_heOrShe}从太空服上的一个小兜里摸出一张数据芯片，正是{$gaTJ_heOrShe}之前提到的那张。

""这里面是一个软件补丁，可以破解并修改超空间驱动力场的控制程序。之后，您就可以随时下令，使用横轴跳跃这一技术，从普通空间跳入超空间，""{$gaTJ_researcherName}的眼中闪过一丝狂躁，""任何时候都可以。""",,
gaTJPlanetContact4response1,gaTJ_planetContact4response,$player.ability:fracture_jump,"SetTextHighlights ""Transverse Jump""",,"gaTJ_haveTJ:""用不着，我已经知道横轴跳跃的方法了。""",
gaTJPlanetContact4response2,gaTJ_planetContact4response,,,,"gaTJ_takeChip:接过数据芯片
gaTJ_NN:""我们用不着这个。""
",
gaTJPlanetContactHaveTJ,DialogOptionSelected,$option == gaTJ_haveTJ,"SetTextHighlights ""Transverse Jump""
Call $global.gaTJ_ref triggerMercFleets
# do this anyway so re-speccing out of Navigation doesn't lose it
AddAbility fracture_jump","""你已经...啥?""{$gaTJ_researcherName}一头雾水地看着你。""我倒是听说过一些类似的传言，但我以为只是水手们编的故事罢了。在使用手动控制的情况下，你不可能把超光速驱动场调节得那么精确。但凡有一点误差，你就会...""

{$gaTJ_HeOrShe}大摇其头，绝望地认为自己的救命恩人，竟是一位脑子被船上主反应堆辐射坏了的疯子。

你从{$gaTJ_researcherName}颤抖的手中接过了数据芯片，打算送给教务长{Baird}这她想要的东西。你命令将学者送至宿舍——并对其保持监视——而你回到舰桥，考虑着是应该直接横轴跳跃进超空间，还是用老办法来对付那些雇佣兵。",defaultLeave:离开,
gaTJPlanetContactTakeChip,DialogOptionSelected,$option == gaTJ_takeChip,,"你从这逃出生天之人颤抖的手中接过了数据芯片。

""好，好，""{$gaTJ_researcherName}说道，""用这个我们就可以跑路了。舰长，这些个速子佣兵可不是普通的海盗，他们很有钱，""{$gaTJ_heOrShe}打了个哆嗦，""也很残忍。他们开着你能用钱买到的最好的船。您一定得带咱们逃出这里。""

你命令将学者送至宿舍——并对其保持监视——而你自己回到了舰桥上。",gaTJ_investigateChip:调查数据芯片的内容,
gaTJPlanetContactTakeNN,DialogOptionSelected,$option == gaTJ_NN,,"逃出生天之人的脸上掠过一丝恐惧的神色，""舰长!但你必须这样做。求您了，收下吧。""{$gaTJ_heOrShe}凑了过来，想要把数据芯片硬塞给你。你的保镖掏出了随身携带的武器，{$gaTJ_heOrShe}立马站住了。

""这些速子佣兵——他们马上就回来找你了，""{$gaTJ_researcherName}恳求道。""他们可不会跟你谈判的，舰长，您得带我们立马跑路。""

你挥挥手叫保镖退下，接过了数据芯片。教务长{Baird}对这个很感兴趣，所以里面肯定有什么好东西。你命令将学者送至宿舍——并对其保持监视——而你自己回到了舰桥上。",gaTJ_investigateChip:调查数据芯片的内容,
gaTJinvestigateChip,DialogOptionSelected,$option == gaTJ_investigateChip,,"在你的{$shipOrFleet}准备脱离轨道时，你把那张数据芯片插入了一个安全的终端机，想看看上面到底有什么东西，使教务长{Baird}不惜让你冒生命危险也要拿到。当然，芯片上的内容经过了加密，而常规的反入侵机制破解工具拿它毫无办法。虽然这种通用的破解方法很少能起作用，但仍然值得尝试一下。

你稍作思考，便输入了之前{Sebestyen}给你的，用于联系这位'研究员'的通讯安全频率。加密的数据包被解开了，里面是一段简短的程序代码。这段代码似乎需要与一套标准的人之领超光速驱动场控制核心进行交互才能发挥作用。你把你的领航员叫了过来，以提供参考意见。",gaTJ_investigateChip2:继续,
gaTJinvestigateChip2,DialogOptionSelected,$option == gaTJ_investigateChip2,"Call $global.gaTJ_ref triggerMercFleets
AddAbility fracture_jump","""这个程序似乎会对超光速驱动场进行一些'微调'，""领航员解释道。""如果这个程序的功能真的如那位研究员所说，那就可以在飞船周围，创造一种类似于跳跃点的模拟效果。""领航员的声音中透出难掩的兴奋。""从理论上来说，整个舰队都可以从任何地方...直接跃入超空间!""

你对这一结论并不感到惊讶，只是对导航员提供的见解表示了感谢。

""嗯，好的，舰长""导航员有点猜不透你的想法，""$PlayerSirOrMadam，那我就先回我的岗位了，随时听候您的命令。""

保险起见，你把数据芯片里的信息也上传了一份到你的自己的TriPad上。",defaultLeave:离开,
# return to Sebestyen,,,,,,
gaTJMissionReturn,PickGreeting,"$gaTJ_needToReturn score:1000
Call $global.gaTJ_ref updateData
FireBest ASEBMissionReturn",ShowPersonVisual,"""舰长!感谢你把那个——""{Sebestyen}愣了一下，然后压低声音说道，""把那个...啊那个研究员送回来。教务长{Baird}一定会很高兴的。她现在正在忙着重启那个超空间——呃，好吧，我不该泄露这个事。估计等他们准备好了以后，才会发一个适当的声明来公开这件事。""",gaTJ_finish:继续,
gaTJReturnFinish,DialogOptionSelected,$option == gaTJ_finish,"$global.gaTJ_completed = true
Call $global.gaTJ_ref updateStage",,contact_pickAnotherGreeting:继续,
,,,,,,
,,,,,,
# NPC reactions - different greetings based on things the player has done. Usually one-time or with a delay before they can happen again.,,,,,,
#reactionOpenCommLinkCont,DialogOptionSelected,$option == reactionCommCont,FireBest OpenCommLink,,,
#reactionGreetingCont,DialogOptionSelected,$option == reactionGreetingCont,FireBest PickGreeting,,,
#reactionPlayerKnowsTJComms,OpenCommLink,"$global.gaTJ_completed score:1000
!$reactedPlayerKnowsTJ
!$entity.ignorePlayerCommRequests
RollProbability 0.1",$reactedPlayerKnowsTJ = true 90,Fleet commander of some sort mentioning something about Transverse Jump.,reactionCommCont:Continue,
#reactionPlayerKnowsTJGreeting,PickGreeting,"$global.gaTJ_completed score:1000
!$reactedPlayerKnowsTJ
RollProbability 0.1",$reactedPlayerKnowsTJ = true 90,Planet-based person mentioning something about Transverse Jump.,reactionGreetingCont:Continue,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"# fusion lamp color changing, just because",,,,,,
fusionLampBeginPlayer,OpenInteractionDialog,"$customType == fusion_lamp score:1000
$faction.id == player","ShowDefaultVisual
FireBest FusionLampMainOptions","你的通讯官建立了与聚变射灯控制装置之间的连接，并将终端界面切换到了你的显示屏上。

""欢迎您，[客户姓名]!以下是由轨道工厂制造公司生产的[产品名称]的光谱频率设置选项。如果您需要客服人员的协助，请联系[通讯ID已失效]。""",,
fusionLampBeginNonPlayer,OpenInteractionDialog,"$customType == fusion_lamp score:1000
$faction.id != player",ShowDefaultVisual,"你的通讯员尝试与聚变射灯的控制终端建立连接，但终端已经被保护了起来。每次登陆失败后，界面都会自动跳转，开始播放轨道工厂制造公司等离子发电机的广告。

画面上，一堆奢华到离谱的复古风格玻璃家具中间，躺着一位有着古铜色皮肤的健壮靓仔。背后，好几个太阳缓缓落下，在地平线处的水面上闪耀着光芒。伴随着昂扬上升的乐声，太阳的光辉充满了屏幕。随后，乐声渐弱，轨道工厂制造公司独特的O形商标逐渐显现在屏幕上。

你关闭了视频信号。",100:defaultLeave:离开,
fusionLampMainOptions,FusionLampMainOptions,,,,"0:fusionLamp_changeColor:调整聚变射灯的可见光发光波长范围
1:fusionLamp_help:帮助
100:defaultLeave:离开",
fusionLampHelp,DialogOptionSelected,$option == fusionLamp_help,,"""请咨询您的轨道工厂制造公司聚变射灯非AI专家系统手册智能助理(tm)，以获取更多关于轨道聚变射灯产品(tm)的配置指南和其它工业或军事应用。""

听到""军事应用""这几个字，你不禁心头一紧，但信息里并未给出更多的解释，更不用说你手头根本没有那个什么""轨道工厂制造公司聚变射灯非AI专家系统手册智能助理(tm)""。",,
fusionLampColorOptions,DialogOptionSelected,$option == fusionLamp_changeColor,SetShortcut fusionLamp_goBack ESCAPE,"请享受我们提供给您的多种可选颜色，以保证您的[殖民者/雇员/客户/其它人员]的舒适和健康。

经过片刻的沉思，你决定将颜色设置为...","0:fusionLamp_orange:出厂默认的橘色
1:fusionLamp_red:不祥的红色，就像{Askonia}
2:fusionLamp_blue:光化学反应的蓝色，就像{Isirah}
3:fusionLamp_white:炙热的白色，就像{Hybrasil}
4:fusionLamp_yellow:舒适的黄色，就像{Corvus}
5:fusionLamp_green:平静的绿色，啥也不像
6:fusionLamp_goBack:返回",
fusionLampOrange,DialogOptionSelected,$option == fusionLamp_orange,"unset $core_lampGlowColor
unset $core_lampLightColor
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampRed,DialogOptionSelected,$option == fusionLamp_red,"SetColor $core_lampGlowColor 255,50,50,255
SetColor $core_lampLightColor 255,50,50,255
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampBlue,DialogOptionSelected,$option == fusionLamp_blue,"SetColor $core_lampGlowColor 210,230,255,255
SetColor $core_lampLightColor 210,230,255,255
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampWhite,DialogOptionSelected,$option == fusionLamp_white,"SetColor $core_lampGlowColor 245,250,255,255
SetColor $core_lampLightColor 245,250,255,255
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampYellow,DialogOptionSelected,$option == fusionLamp_yellow,"SetColor $core_lampGlowColor 255,225,125,255
SetColor $core_lampLightColor 255,225,125,255
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampGreen,DialogOptionSelected,$option == fusionLamp_green,"SetColor $core_lampGlowColor 100,255,100,255
SetColor $core_lampLightColor 100,255,100,255
FireBest FusionLampMainOptions",感谢您使用轨道工厂制造公司颜色选择器(tm)!,,
fusionLampGoBack,DialogOptionSelected,$option == fusionLamp_goBack,FireBest FusionLampMainOptions,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
# contact missions,,,,,,
contactDefaultGreeting,PickGreeting,MissionHubCMD hasHub,"ShowPersonVisual
FireAll PopulateOptions","""很高兴见到你，舰长。""{$personName}说道。
OR
""您好，舰长。""{$personName}说，""想谈点生意吗?""",,
contactGreetingSoldier,PickGreeting,"MissionHubCMD hasHub
$voice == soldier","ShowPersonVisual
FireAll PopulateOptions","""这里是{$personName}，""{$heOrShe}干脆地说道，""通讯链接已建立。""
OR
""通讯已建立，我是{$personName}。你有什么事?""
OR
""链接已建立。说明你的来意。""",,
contactGreetingFaithful,PickGreeting,"MissionHubCMD hasHub
$voice == faithful","ShowPersonVisual
FireAll PopulateOptions","""愿祂保佑你，""{$heOrShe}说道，彰显着{$hisOrHer}的信仰。
OR
""卢德保佑着你，舰长。""
OR
""看来是神意引领我们再次相见，舰长。""",,
contactGreetingSpacer,PickGreeting,"MissionHubCMD hasHub
$voice == spacer","ShowPersonVisual
FireAll PopulateOptions","""宁好啊，""{$personName}说，""有活吗?""
OR
""星光闪亮，引擎穿梭，船长，""{$personName}说道。",,
contactGreetingAristo,PickGreeting,"MissionHubCMD hasHub
$voice == aristo","ShowPersonVisual
FireAll PopulateOptions","""哦，是我们的太空舰长，真令人高兴""{$personName}说道，""与您交流总是很有意思。""",,
contactGreetingOfficial,PickGreeting,"MissionHubCMD hasHub
$voice == official","ShowPersonVisual
FireAll PopulateOptions","""又一次向您问好，""{$personName}拿出一个数据平板，说道，""让我看下我今天的日程安排，然后我们就可以开始了。""",,
contactGreetingBusiness,PickGreeting,"MissionHubCMD hasHub
$voice == business","ShowPersonVisual
FireAll PopulateOptions","""你回来了，真是太好了，""{$personName}说。""让我们来谈谈生意吧，怎么样？""
OR
""又来光顾了?相信我们一定可以合作赚大钱的。""
OR
""舰长!见到你真高兴。我手头正好有些不错的商业机会。""",,
contactGreetingScientist,PickGreeting,"MissionHubCMD hasHub
$voice == scientist","ShowPersonVisual
FireAll PopulateOptions","""向您致敬，舰长!嗯稍等，让我找下我的笔记，""{$heOrShe}划拉着手头的数据平板。""啊，找到了。""
OR
""向您问好!""{$heOrShe}说道，随后停下来打量着你，""我应当期待您的到来吗?""",,
contactGreetingVillain,PickGreeting,"MissionHubCMD hasHub
$voice == villain","ShowPersonVisual
FireAll PopulateOptions","""你还真活着回来了，""{$personName}说，""不错。""
OR
""啊，{$playerName}，这么快就回来了?我肯定能给你找到点活干。""
OR
""我手头有些绝妙的机会，我估计你就是死也想拿到，""{$heOrShe}笑着说道。",,
contactGreetingPather,PickGreeting,"MissionHubCMD hasHub
$voice == pather","ShowPersonVisual
FireAll PopulateOptions","""看来卢德的圣途又一次引导你来到了我这里，{$playerName}。""{$personName}说道。
OR
""我们神圣的旅途再次相会，舰长。""{$HeOrShe}虔诚地颔首片刻。",,
,,,,,,
contactOpenMHOptionText,UpdateMHOpenOptionText,,"#SetOptionText mh_open ""询问可提供的任务""",,,
contactMHOpenText,MHOpenText,,FireBest ContactPreMissionListText,"{$HeOrShe}看起来若有所思，""给我一点时间...""
OR
""我看看...""{$heOrShe}在数据平板上点了几下。
OR
{$personName}点了点头，滚动着全息显示屏上的内容。屏幕发出的光在{$hisOrHer}的脸上闪烁着。",,
contactNoMissions,ContactPreMissionListText,$mh_count <= 0,,"""不好意思，现在暂时没什么活计。""
OR
""目前所有事情都办妥了，下次再来吧。""
OR
""不，现在没什么好做的。下次来应该会有些任务给你。""",,
contactNoMissionsSuspended,ContactPreMissionListText,"$mh_count <= 0
$mHub_contactSuspended",,"""我们已经好一阵子没联系了；所以我手头没什么任务给你。""
OR
""我其实有点惊讶你还会和我联系。想必你也能理解，我确实没有什么任务可以给你。""
OR
""说实话，我没想到你还能回来，所以我手头没给你留什么任务。""",,
contactOneMission,ContactPreMissionListText,"$mh_count == 1
$mh_firstInlineBlurb != null",$mh_doNotPrintBlurbs = true 0,"""只有这一个任务，你想接就可以接。""
OR
""就是这样，你有兴趣吗？""",,
contactMultipleMissionsPre,ContactPreMissionListText,$mh_count > 1,,,,
contactMultipleMissionsPost,MHPostMissionListText,$mh_count > 1,,"""所以，怎么样?""
OR
""这些有你感兴趣的吗?""
OR
""就是这些了。有什么想法吗?""
OR
""对其中哪一个有兴趣吗?""
OR
""任务清单上就是这些。觉得自己能做哪个的话可以告诉我。""",,
contactAddMhubCloseOption,AddMHCloseOption,,"SetShortcut mh_close ""ESCAPE""",,"1000:mh_close:""Not right now.""",
contactAddMhubCloseOptionNothing,AddMHCloseOption,$mh_count <= 0,"SetShortcut mh_close ""ESCAPE""",,"1000:mh_close:""Maybe next time.""",
contactConvEnd,DialogOptionSelected,"$option == cutCommLink
MissionHubCMD hasHub score:100","ShowDefaultVisual
EndConversation DO_NOT_FIRE
FireAll PopulateOptions",你切断了通讯链接。,,
contactMissionAcceptGeneric,DialogOptionSelected,$option == contact_accept,"FireBest ContactPrintAcceptText
Call $mHub accept $missionId
FireBest ContactPostAccept
Call $mHub returnToList",,,
contactMissionAcceptGenericNT,DialogOptionSelected,$option == contact_acceptNoText,"Call $mHub accept $missionId
FireBest ContactPostAccept
Call $mHub returnToList",,,
contactMissionDeclineGeneric,DialogOptionSelected,$option == contact_decline,"ShowPersonVisual
FireBest ContactPrintDeclineText
Call $mHub returnToList",,,
contactMissionAcceptGenericBar,DialogOptionSelected,$option == contact_acceptBar,"FireBest ContactPrintAcceptText
BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent true",,,
contactMissionAcceptGenericBarNT,DialogOptionSelected,$option == contact_acceptBarNoText,"BarCMD accept $missionId
FireBest ContactPostAccept
BarCMD returnFromEvent false",,,
