id,trigger,conditions,script,text,options,notes
gaVIPPirateOpenComm,OpenCommLink,"$entity.gaVIP_pirate score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaVIP_ref updateData","$entity.ignorePlayerCommRequests = true
SetStoryOption gaVIP_pirateBluff 1 gaVIP_pirateBluff general ""让海盗相信你是在为Kanta工作""","当通讯线路闪烁着清晰的光芒时，海盗船长大步走入视野。

""船长! 你这么着急么?""{$HeOrShe}戏虐地说道。""让我们就一件小事谈一谈。""{$HeOrShe}靠过来，你几乎可以闻到刺鼻的汗水和炮火烧焦的味道。""我们是来这接你的这位非常特别的小乘客的。""

{$HeOrShe}露出肉欲的微笑。

""没有人会被伤害，这只是一个简单的绑架和勒索干活，我们毕竟都是文明人。不值得为了某个贵族的花哨的公子而送掉小名，不好吗?""","gaVIP_pirateRefuse:拒绝
gaVIP_pirateAgree:同意放弃VIP客户
gaVIP_pirateDemand:""你得先给我$gaVIP_piratePayment 星币我才会放人. 而且得预支.""
gaVIP_pirateBluff:说你是为 Kanta 军阀工作，吓唬海盗",
gaVIPPirateRefuse,DialogOptionSelected,$option == gaVIP_pirateRefuse,,"在你拒绝{$HeOrShe}开出的条件时，海盗船长给了你一个冷冷的皱眉。

""意料之中。""{$HeOrShe}他说，""我们在这场盛大戏剧里都有自己的角色。""{$HeOrShe}转身离开你，""给火炮充能，引擎全速前进!""{$HeOrShe}回头再看向你，脸上带着狂妄的笑容，""我的好船长，我会在路德最很黑暗的地狱里和你见面!""

当海盗舰队开始行动时，通讯被切断了。",cutCommLinkNoText:继续,
gaVIPPirateAgree,DialogOptionSelected,$option == gaVIP_pirateAgree,FireBest GAVIPGaveVIPToPirate,"海盗笑得裂开了嘴。""非常好，棒极了!""你不可能做出一个比这更好的决定了，我的好船长，我很高兴我们能达成一项协议。""
。
在安排给海盗舰队交出VIP乘客的同时，你在想怎么向{Galatia}告知这个坏消息才好。你想，英仙座星域可是个危险的地方，所以也许他们会理解。",,
gaVIPPirateAgreeResult,GAVIPGaveVIPToPirate,,,,gaVIP_gaveVIPtoPirateCont:继续,
gaVIPPirateAgreeResult2,DialogOptionSelected,$option == gaVIP_gaveVIPtoPirateCont,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetGoAway true
$global.gaVIP_failed = true
AddCommodity credits $piratePayment
Call $global.gaVIP_ref updateStage
AdjustRepPerson $gaVIP_VIP VENGEFUL -25
AdjustRep $gaVIP_VIP_faction VENGEFUL -10",,cutCommLinkNoText:继续,
gaVIPPirateDemandPayment,DialogOptionSelected,$option == gaVIP_pirateDemand,,"海盗看了你一眼，然后发出一阵狂笑。

""船长! 我真的没想通，""{$HeOrShe}说，""你的心太黑了；迷住我了，真的。我当然会同意你开出的条件。胆子真肥! 你真的会出卖你的小甜心么?""","gaVIP_pirateDemandConfirm:同意交易
gaVIP_pirateDemandNo:""实际上, 不."" ",
gaVIPPirateDemandPaymentConfirm,DialogOptionSelected,$option == gaVIP_pirateDemandConfirm,"$piratePayment = $gaVIP_piratePayment
FireBest GAVIPGaveVIPToPirate","海盗再次笑了起来，{$HeOrShe}摇了摇头。{$HeOrShe}向一个下属招了招手，""星币!;看看我的好朋友是不是得到了他们的银子。""

星币到账，你把非常困惑的VIP乘客通过逃生舱转移到了海盗舰队上。当你在你个人的{TriPad}上刷新你的星币账户余额时，你还在想将不得不用谎言来掩盖这个小事件。无论怎样，学院都不会高兴的。所以这一切都是为了把损失降到最低。",,
gaVIPPirateDemandPaymentNo,DialogOptionSelected,$option == gaVIP_pirateDemandNo,,"海盗看起来还是翻脸不认人，吸了口气，估计是想说些过激的话来回应你的闭门羹，但你在他们开口之前就切断了通讯。

你下令战备进入高度警戒。从此刻开始，是战斗还是逃跑。",cutCommLinkNoText:继续,
gaVIPPirateBluff,DialogOptionSelected,$option == gaVIP_pirateBluff,$player.kantaBluffs++,"海盗听到这个消息，就像被一发炼狱炮点炸了一样。

你利用这个机会，冷静地解释道你是怎样运送{Kanta}军阀的一个珍贵的至亲，如果能尽一切可能助力任务成功，那可是再好不过了。
",gaVIP_pirateBluff1:继续,
gaVIPPirateBluff1,DialogOptionSelected,$option == gaVIP_pirateBluff1,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetAvoidContact true
MakeOtherFleetGoAway true","虚张声势的闹剧就像向阳的冰霜一样消散了。

""S。。。是的，当然。船长。""{$HeOrShe}努力恢复起从前的一些冷静，""我会道歉。诚挚的道歉，对于我所造成的延误，请见谅，""{$HeOrShe}扫了一眼{$HeOrShe}的手臂，做了一个宽大的手势，""请上路把，并向军阀表达我最亲密和最诚挚的问候。""

当海盗还在尝试尴尬的半鞠躬时，你就切断了通讯链接。",cutCommLinkNoText:继续,
,,,,,,
# merc kidnappers,,,,,,
gaVIPMercEncounter,BeginFleetEncounter,"$gaVIP_merc score:1000
!$gaVIP_encounteredAlready
Call $global.gaVIP_ref updateData","$gaVIP_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaVIPMercOpenComm,OpenCommLink,"$entity.gaVIP_merc score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaVIP_ref updateData","$entity.ignorePlayerCommRequests = true
FireAll VIPMercOptions","当通讯链接打开时，雇佣兵船长一动不动地站在你面前。

""船长{$playerName}我猜""{$HeOrShe}说到。""我有理由相信，你正在运送一个与臭名昭著的{Kanta}海盗团伙有关的人。我已被{$gaVIP_theMercFaction}授权逮捕此人进行审问。请立即该乘客交给我监管。""",,
gaVIPMercOption1,VIPMercOptions,!$askedWhatCrime,,,"0:gaVIP_mercWhatCrime:""他们犯了什么罪?""",
gaVIPMercOption2,VIPMercOptions,!$askedWhatAuthority,,,"1:gaVIP_mercWhatAuthority:""由什么机构授权的?""",
gaVIPMercOption3,VIPMercOptions,!$askedOrElse,,,"2:gaVIP_mercOrElse:""不然的话，会如何?""",
gaVIPMercOption4,VIPMercOptions,,,,3:gaVIP_mercRefuse:拒绝,
gaVIPMercOption5,VIPMercOptions,,,,4:gaVIP_mercAgree:同意交出VIP,
gaVIPMercOption6,VIPMercOptions,,"SetStoryOption gaVIP_mercSendFake 1 gaVIP_mercSendFake general ""欺骗雇佣兵他试图绑架Kanta的亲属""",,5:gaVIP_mercSendFake:给他送一个假的，骗取雇佣兵的信任,
gaVIPMercOption1Sel,DialogOptionSelected,$option == gaVIP_mercWhatCrime,$askedWhatCrime = true 0,"雇佣兵的眼神瞥向一边，{$HeOrShe}下巴紧紧咬住。{$HeOrShe}显然他不喜欢被质疑。

""这无关紧要。他们是{Kanta}海盗团伙的同伙，需要接受审问。{Kanta}帮是无数谋杀和恐怖行动的幕后黑手，这一点你很清楚。","gaVIP_mercHub:""所以他们没有犯罪，明白了""",
gaVIPMercOption2Sel,DialogOptionSelected,$option == gaVIP_mercWhatAuthority,$askedWhatAuthority = true 0,"雇佣兵交叉{$HeOrShe}的手臂，你注意到{$HeOrShe}制服下的肌肉在不自觉退缩。

""根据签发给我逮捕许可令的条款，{$gaVIP_theMercFaction}赋予我权力，我被授权为他们的利益行事，你为什么要保护已知罪犯的同伙，船长!""","gaVIP_mercHub:""所以你没有授权. 明白了.""",
gaVIPMercOption3Sel,DialogOptionSelected,$option == gaVIP_mercOrElse,$askedOrElse = true 0,"雇佣兵瞪着你，不动声色，似乎有着不解的仇恨。看起来就像盯着速子长矛的炮口。

""你在保护一个对英仙座星域已知最大犯罪帝国有深入了解的人，船长，我劝你最好做正确的事。""","gaVIP_mercHub:""不然的话就没事. 明白了.""",
gaVIPReturnToHub,DialogOptionSelected,$option == gaVIP_mercHub,FireAll VIPMercOptions,"雇佣兵船长看起来更恼火了，但设法止住了{$HeOrShe}的怒火，""船长，我再说一遍，立即将嫌疑人移交给我监管，否则后果自负。""",,
gaVIPReturnToHubGoHostile,DialogOptionSelected,"$option == gaVIP_mercHub
$askedWhatCrime
$askedWhatAuthority
$askedOrElse",MakeOtherFleetNoRepImpact true,"终于，他崩溃了。你看到雇佣兵的最后一眼，{$HeOrShe}举拳怒吼——然后通讯链接回到了一片死寂。

你转向通讯控制台的通讯官，确认整个对话已经被记录下来，你很清楚，如果雇佣兵发动攻击，你是基于整个星域普遍承认的许可范围，使用致命性武力保护自己。

战斗警报响起。""船长，""你的战术官说，""他们正在转向攻击姿态。""",cutCommLinkNoText:继续,
gaVIPMercRefuse,DialogOptionSelected,$option == gaVIP_mercRefuse,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetGoAway true
AdjustRep $gaVIP_mercFactionId INHOSPITABLE -1","当你表示将拒绝合作时，雇佣兵的嘴弯成了一个冷笑。

""你的忘恩负义毫无价值。真是外行，泥腿子起家的垃圾。""{$HeOrShe}口吐芬芳，显然是被激怒了。""我发誓，我很快就会看到你在真空中气绝而死。""通讯器直接在一声爆裂的静电声后中断。

你转向通讯控制台的通讯官，确认整个对话已经被记录下来，你很清楚，如果雇佣兵发动攻击，你是基于整个星域普遍承认的许可范围内，使用致命性武力保护自己。

""船长，""你的战术官说，""他们正在撤退。""",cutCommLinkNoText:继续,
gaVIPMercAgree,DialogOptionSelected,$option == gaVIP_mercAgree,,"雇佣兵把{$HeOrShe}下巴抬高了几个度。""很好，船长，我希望立即将这名乘客转移到我的旗舰上。""","gaVIP_mercTransfer:把VIP移送至雇佣兵的船上
gaVIP_mercPayment:""等一下, 我们还没有讨论报酬问题.""",
gaVIPMercTransferVIP,DialogOptionSelected,$option == gaVIP_mercTransfer,,"当穿梭机载着某个{Kanta}军阀的某个不知名亲信离开你的{$shipOrFleet}时，你考虑如何去向{Galatia}学院透露这个消息。

你也试着不去考虑{Kanta}对整个情况是如何着想。有传言说她相当庇护着家人们，无论是七亲八戚。",gaVIP_mercTransferCont:继续,
gaVIPMercTransferVIP1,DialogOptionSelected,$option == gaVIP_mercTransferCont,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetGoAway true
AddCommodity credits $mercPayment
Call $global.gaVIP_ref betrayal
$global.gaVIP_failed = true
Call $global.gaVIP_ref updateStage
AdjustRepPerson $gaVIP_VIP VENGEFUL -25
AdjustRep $gaVIP_VIP_faction VENGEFUL -10",,cutCommLinkNoText:继续,
gaVIPMercVIPPayment,DialogOptionSelected,$option == gaVIP_mercPayment,,"{$HeOrShe}的头立即与显示屏持平，露出一个好像你往{$HeOrShe}的脸上吐口水的表情。眉毛扬起。

""你说什么?""","gaVIP_mercTransfer:""我一定是说错话了. 乘客马上就移送."" (退步)
gaVIP_mercNegotiate:""我需要一部分报酬来补偿我今后的麻烦"" (谈判)
gaVIP_mercDecides:""我一定是说错话了，死在真空里吧"" (拒绝)",
gaVIPMercVIPPaymentNegotiate,DialogOptionSelected,$option == gaVIP_mercNegotiate,"$mercPayment = $gaVIP_mercPayment
Highlight $gaVIP_mercPayment",与雇佣兵船长的谈判就像拔牙一样令人畅快；{$HeOrShe}的傲慢简直让人头疼。但你设法让雇佣兵同意为你引渡VIP预先支付{$gaVIP_mercPayment}星币。,"gaVIP_mercTransfer:同意这个提议
gaVIP_mercDecides:拒绝这个提议",
gaVIPConMerc,DialogOptionSelected,$option == gaVIP_mercSendFake,,"迅速思考后，你告诉雇佣兵船长，乘客-一名危险的罪犯，正如{$HeOrShe}所说-正在被装在一个安全的货物集装箱里，里面装载有一个冷冻睡眠装置。因此，由于需要进行额外安保安排，会花费一些时间来进行转移，但你强调同意让适当的当局将{Kanta}团伙绳之于法是最适合的做法。

你说到伸张正义喝尊重权威时，雇佣兵郑重地点点头。当你在通讯器上签下""亲自监督转移""时，{$HeOrShe}给你行了个小礼。",gaVIP_mercCon1:继续,
gaVIPConMerc1,DialogOptionSelected,$option == gaVIP_mercCon1,,"听懂了你在通讯链接中的暗示，你的后勤官和行动执行官已经在一个标准的货柜上加装一个额外的冷冻舱。

当你进入货舱时，你的行动执行官说:""我们不需要一具尸体吗?""

所有人面面相觑。没有人吐出一个字来。

""好吧。""行动执行官抱怨道。""我想这必须得整一个了。""",gaVIP_mercCon2:继续,
gaVIPConMerc2,DialogOptionSelected,$option == gaVIP_mercCon2,,"冷冻仓已经上锁，你的团队打乱了多重锁上的密码:冷冻仓本身，匆忙喷洒覆盖上了损伤控制用的泡沫后装入货柜一个内部箱子，还有货柜本身也加装了沉重的锁扣。这个诡计不会长久，但它应该足以分散雇佣兵的注意力，使你能和他们之前拉开一定光年距离。

你回到舰桥时已经出了点汗，并给雇佣兵船长发送了条短讯，通知{$himOrHer}，被保护的囚犯马上就会通过货运无人机上路。现在讨论分享奖励的问题。。。",gaVIP_mercCon3:继续,
gaVIPConMerc3,DialogOptionSelected,$option == gaVIP_mercCon3,"MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetGoAway true
Highlight $gaVIP_mercPayment
AddCommodity credits $gaVIP_mercPayment","通过令人印象深刻的奉承和假装的团队精神，你说服雇佣兵预先支付{$gaVIP_mercPayment}星币。

毕竟，就和你所说的那样，""我们是这个混乱时代的骑士。正是想你这样的船长坚持的比单纯的自由意志海盗更为高尚的荣誉准则，通过武装斗争印证了实际的美德，这些美德可能会在被抛弃的英仙座星域那些枯萎的心灵中再度绽放。""

雇佣兵船长对你的话强调地点点头。你的TriPad在你身后响起，转账到达的资金被自动接受了。",gaVIP_mercCon4:继续,
gaVIPConMerc4,DialogOptionSelected,$option == gaVIP_mercCon4,,"你们的交易完成后，这位雇佣兵队长甚至没有给你一个微笑，而是说""航行无阻，船长，我希望很快会再见到你。""

你的导航官开始按照之前的命令，让你的{$shipOrFleet}从雇佣兵那悠闲地脱离出来。","cutCommLinkNoText:""我相信这将是一次令人难忘的会面，通讯完毕""",
gaVIPMercDecidesHostile,DialogOptionSelected,$option == gaVIP_mercDecides,"$option = gaVIP_mercHub
$askedWhatCrime = true 0
$askedWhatAuthority = true 0
$askedOrElse = true 0
FireBest DialogOptionSelected",,,
gaVIPMercDecidesNonHostile,DialogOptionSelected,$option == gaVIP_mercDecides,"$option = gaVIP_mercRefuse 0
FireBest DialogOptionSelected",,,
"# betrayed Kanta, fleet that shows up",,,,,,
gaVIPRevengeEncounter,BeginFleetEncounter,"$gaVIP_kantaConsequences score:1000
!$gaVIP_encounteredAlready","$gaVIP_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaVIPRevengeOpenComm,OpenCommLink,"$entity.gaVIP_kantaConsequences score:1000
!$entity.ignorePlayerCommRequests","$entity.ignorePlayerCommRequests = true
FireBest GAVIPRevSetStoryOption","""我猜你是船长{$playerName}，""雇佣兵指挥官冷冷地说到。{$HeOrShe}当然知道你是谁。
""军阀{Kanta}向你问好。""

{$HeOrShe}向某个下属点了点头，然后带着轻虐不慌不忙地关闭了通讯链接。","gaVIP_revWhy:""这是什么意思?""
gaVIP_revTrick:""很好, 你来了.""
cutCommLink2:""我会送你下地狱. 等你下去了记得给我占个位置.""
cutCommLink:一言不发，切断通讯",
gaVIPRevengeStoryWeaker,GAVIPRevSetStoryOption,$entity.relativeStrength > 0,SetStoryColor gaVIP_revTrick,,,
gaVIPRevengeStoryNotWeaker,GAVIPRevSetStoryOption,$entity.relativeStrength <= 0,"SetStoryOption gaVIP_revTrick 1 gaVIP_revTrick general ""欺骗雇佣兵说他是Kanta派他来将你灭口的""",,,
gaVIPRevengeWhy,DialogOptionSelected,$option == gaVIP_revWhy,,"雇佣兵指挥官看起来真的很是愤慨，举起一直手制止了你，你还想也许是下令进行攻击。

""你出卖了{Kanta}一个亲戚。但是""-{$HeOrShe}磨磨唧唧地说着，显然是有什么难处-""你是不是忘了? 在整个星域，一定没有比你更蠢的了。""

在你有机会回应之前，通讯链接就已经被关闭了。",cutCommLinkNoText:继续,
gaVIPRevengeTrick,DialogOptionSelected,$option == gaVIP_revTrick,$player.kantaBluffs++,"{$HeOrShe}被你的反应吓了一跳，挣扎着试图重新掌握主动权，""不，你要成为一个例子。""

你打断了他的话，并解释说你在为{Kanta}工作-深度卧底。没有她的明确指示，谁会愚蠢到出卖军阀的亲属? 你甚至都不会想去猜测他们如何激怒军阀的，但如果没有一个强而有力的领袖在，{Kanta}家族会是什么样子? 

事实上，你正在去执行这项任务的第二阶段的路上-还是少说为妙。而且，你悠闲地瞥了一眼数据平板，这是{$HeOrShe}舰队，很准时，会在这个行动阶段提供补给。",gaVIP_revTrick1:继续,
gaVIPRevengeTrick1,DialogOptionSelected,$option == gaVIP_revTrick1,,"{$HeOrShe}吐了吐舌头，终于恢复了镇定，可以说话了。""我的指示非常清楚，在这些坐标上拦截那个贩卖亲属的，歼灭。""你从{$HeOrShe}声音中察觉到了一丝丝的不确定性。","gaVIP_revTrick2:""鉴于这种""背叛""的事实是众所周知，她还会说什么?""",
gaVIPRevengeTrick2,DialogOptionSelected,$option == gaVIP_revTrick2,,"{$HeOrShe}停顿了一下，眼神闪烁，似乎想看清楚你的表情，试图虚张声势。思考着。""我想。。。。我现在明白了，如果我们打起来了，赢家会接收到新的指示。条件信息隐藏在了通讯系统系统里面。""这奏效了。""我听说过关于军阀安排这种。。。试验的故事。""

你保持沉默，让{$himOrHer}把{$himOrHerself}给说进去。

""-而且无论是谁更胜一筹，都会得充足的补给，无论是交到手上的还是从残骸里拣出来。他们会是更优质的船长。更具侵略性；更冷血。一支更强大的舰队。""",gaVIP_revTrick3:继续,
gaVIPRevengeTrick3a,DialogOptionSelected,"$entity.relativeStrength > 0
$option == gaVIP_revTrick3",AddStoryPoints 1,"""但这会是我，不是吗?""{$HeOrShe}咧嘴一笑，这个诡计出现了意想不到的变化，这可不是一件令人愉快的事，""我很好奇这个任务是什么，但我想这得等你死了以后。""

当通讯链接突然终止，你发现自己在盯着静止的屏幕。你的通讯官给你耸了耸肩，令人同情。",cutCommLinkNoText:继续,
gaVIPRevengeTrick3b,DialogOptionSelected,"$entity.relativeStrength <= 0
$option == gaVIP_revTrick3","MakeOtherFleetNonHostile gaVIP true
MakeOtherFleetGoAway true
AddCommodity supplies 50
AddCommodity fuel 100
AdjustRepActivePerson COOPERATIVE 30","""而在我们之间，它只是在怀疑，我们都不愿意去冒这个风险，嗯?""{$HeOrShe}出乎意料地友好笑着。

""像我们这样的人渣应该团结起来，不是吗?如果你能保持沉默，我会转移物资并低调一阵子。你继续去吧,下次我们见面的时你可以请我和我的人喝几杯，以弥补今天的损失。""","cutCommLink:""Kanta一个字也不会听进去的. 航行无阻.""",
,,,,,,
# GA - scientist delivery to outpost,,,,,,
gaOpBlurb,gaOp_blurb,,,"""{$gaOp_department}部门需要运送一个科学家小队到{$gaOp_systemName}星系内的一个研究前哨站。""",,
gaOpOfferOption,gaOp_option,,,,gaOp_start:询问有关将科学家们运送到 $gaOp_systemName 星系的研究前哨站的相关事项,
gaOpMissionText,DialogOptionSelected,$option == gaOp_start,"$missionId = gaOp
SetTextHighlights $gaOp_dist $gaOp_reward","{Sebestyen}迅速浏览了他的数据平板。""这个很标准，只是。。。嗯，我猜{$gaOp_planetName}上的研究前哨站可是相当遥远吧?这就是为什么{$gaOp_department}部门需要一个，嗯，像你这样的专家来掌舵行程。""

""是的，所以{$gaOp_planetName}是在{$gaOp_systemName}星系内，大约{$gaOp_dist}光年开外。""院士停顿了一会，思考这到底有多远。

""嗯。好的，你只需要把那半打左右的研究人员送走。他们有预定了，噢，{$gaOp_reward}星币作为报酬，你觉得如何?""","aseb_accept:接受
aseb_decline:拒绝",
# planet interactions,,,,,,
gaOpPlanetInteraction,OpenInteractionDialog,"$gaOp_targetPlanet score:1000
Call $global.gaOp_ref updateData","ShowDefaultVisual
FireBest GAOpPlanetInteraction",你的{$shipOrFleet}接近{$entityName}。,,
gaOpPrintHostilesText,GAOpAdjustOptions,HostileFleetNearbyAndAware,"SetEnabled mktRaidNonMarket false
SetEnabled gaOp_get false",附近的一只敌对舰队正在追踪你的航迹，让你无法进行地面行动。,,
gaOpStandardPlanetInteraction,GAOpPlanetInteraction,,FireBest GAOpAdjustOptions,,"gaOp_scan:扫描地面，寻找Galatia学院研究前哨站
defaultLeave:离开",
gaOpPlanetBasic,DialogOptionSelected,$option == gaOp_scan,Call $global.gaOp_ref showLeader,"你下令扫描{Sebestyen}院士提供的坐标，发现看一个微弱的能量源。你的通讯官向该位置发送了一个编码问候，从一个友好的应答器中得到确认，你与{Galatia}经营的小型、隐蔽的研究前哨站取得了联系。

你带到这个孤独星球的研究小组很快就被穿梭机运到了地面。前哨站的领导感谢你，并说，""请向Baird教务长问好。我们，哈，很感激她给我们的这个机会-"",{$gaOp_leaderHeOrShe}舔了舔{$gaOp_leaderHisOrHer}嘴唇，考虑{$gaOp_leaderHisOrHer}话""-我们只是，啊，非常感谢你，期待完成我们的研究，谢谢你。""

通讯信号中断了。",gaOp_basicCont:继续,
gaOpPlanetBasicCont,DialogOptionSelected,$option == gaOp_basicCont,"ResetActivePerson
ShowDefaultVisual
$global.gaOp_completed = true
Call $global.gaOp_ref updateStage
FireAll PopulateOptions",,,
gaOpPlanetDestroyed,DialogOptionSelected,"$option == gaOp_scan
$gaOp_destroyed",,"你下令扫描{Sebestyen}院士提供的坐标。

没有检测到稳定的能量源。通讯员试图发送{Sebestyen}院士任务说明中提供的问候编码，没有应答器响应，你命令对表面进行主动扫描;这是一种不太隐蔽的方法，可能会暴露给附近的舰船，但你认为是可以接受的风险。

过了一会儿，你的传感器官报告说:""找到前哨站了。看起来不妙，船长。""",gaOp_destroyedCont:继续,
gaOpPlanetDestroyedContPirates,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_PIRATES",FireBest GAOpTerribleEnd,一次海盗突袭摧毁了这个前哨站。一架侦察无人机发现了散落在主气闸和着陆台之间的标本和材料。看起来所有有价值的东西都被洗劫一空，舱壁也被破坏了，研究小组的成员也不见踪影;至少没有发现尸体代表着希望。你下令将完整的现场调查附在加密的任务文件中。,,
gaOpPlanetDestroyedContPathers,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_PATHERS",FireBest GAOpTerribleEnd,左径袭击了这个前哨站，而且从外部看，距离发生的时间不久，一架侦察无人机显示，研究设备被堆在基地外面，被炸药和手持武器粉粹成了渣，任何有用的物资都被洗劫一空。一个可怜的人-从附近的身份证明来看，是研究的领头人-被发现在中央附属建筑中被处决，上面写着做左径的口号，当完成了现场调查，你就关闭了那台阴沉的显示器。,,
gaOpPlanetDestroyedContOther1,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_OTHER
$gaOp_terribleEnd == 0",FireBest GAOpTerribleEnd,似乎是一次巨大的能量释放从内部摧毁了主实验室站点，漂浮的热辐射碎片像是一只恶毒的手向外张牙舞爪。没有幸存者，你意识到，在这种能量读数下，即使你真的找到了任何尸体，他们也必须由无人机回收，并放置在衬铅的棺材中。,,
gaOpPlanetDestroyedContOther2,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_OTHER
$gaOp_terribleEnd == 1",FireBest GAOpTerribleEnd,从弹坑底部仍在冷却的熔岩来看，这个前哨站是被一个持有相当重型武器的人利用轨道武器击中的。爆炸中被抛出的某件设备上一个流散的遥测中继器仍在运行，在夜里滴答滴答地传授着空数据集。你下令将该地详细扫描结果附在任务文件中，尽管你看不出它们可能有什么价值。,,
gaOpPlanetDestroyedContOther3,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_OTHER
$gaOp_terribleEnd == 2",FireBest GAOpTerribleEnd,前哨站完全被遗弃了，你没有确定其原由。你拍出一架侦察无人机进行第一次巡查，然后派出一支危险环境行动打捞队。所有人都发现这个前哨站是一干二净，安静得毛骨悚然。所有的数据核心都已经被三度擦除。公共餐桌上的饭菜还没吃完。你运送的研究小组拒绝下飞船，经过一番惊愕，他们同意为他们的决定承担全部全部责任，你命令打捞队进行进行隔离，直到你的技术员为他们确认全部没有问题。,,
gaOpPlanetDestroyedContOther4,DialogOptionSelected,"$option == gaOp_destroyedCont
$gaOp_variation == DESTROYED_OTHER
$gaOp_terribleEnd == 3",FireBest GAOpTerribleEnd,通过侦察无人机的调查，发现了一个相当完成的研究前哨站，而且对通讯没有反应，已经证实是完全失去动力。气闸外有一具穿戴整齐没有头盔的尸体，似乎是首席研究员。你的危险环境打捞小组-这次是武装好的-调查显示，这里发生了一系列奇怪的谋杀事件，没有幸存者。尽管没有发现有异常的化学或生物制剂，你们的打捞队还是严格执行了制定的隔离程序。那些被运送的研究小组成员拒绝下飞船，他们的领导人要求返回{Galatia}学院。,,
gaOpPlanetDestroyedContLastBit,GAOpTerribleEnd,,"$global.gaOp_needToReturn = true
Call $global.gaOp_ref updateStage
FireAll PopulateOptions",这儿没有什么继续行动的可能，只能把这些心灰意冷的研究人员连同你在前哨基地收集的数据一起送回{Galatia}学院。,,
gaOpPlanetRogueAI,DialogOptionSelected,"$option == gaOp_scan
$gaOp_variation == ROGUE_AI",,"你的通讯官向{Galatia}学院提供的位置发送一个编码信号，之后收到了应答器的回应。

随着一条通讯链接的建立，使你能够与前哨站的领导人相互问候。他们似乎很想和你成为朋友，并邀请你和研究小组的领导共进晚餐。这一切都让你觉得很虚幻，但在{Galatia}学院的经验提醒你，这些学生的事业都取决于培养那些有影响力的人脉网络。

在确认了穿梭机的降落细节后，你们寒暄了几句，关闭了通讯频道。",gaOp_rogueCont:继续,
gaOpPlanetRogueAICont,DialogOptionSelected,$option == gaOp_rogueCont,FireBest GAOpUpdateBizarreProject,"""{$PlayerSirOrMadam}，有件事你应该看看，""你的通讯官说到。""我们收到了来自低轨道上的一个看起来改装过的通讯中继器的信号传输。""

这是个求救信号。",gaOp_rogueCont2:继续,
gaOpPlanetRogueAICont2,DialogOptionSelected,$option == gaOp_rogueCont2,,"刚刚与你交谈的是前哨站领导人匆忙录制的全息影像-在这里，衣冠不整，大汗淋漓，充满了恐惧-显示研究前哨站已经被某种Beta级AI核心所接管，它正强迫研究人员在{$gaOp_bizarreProjectStr}上工作。

所附上的监控记录和系统日志似乎证实了这一奇怪的说法。",gaOp_rogueCont3:继续,
gaOpPlanetRogueAIProject0,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 0,"$gaOp_bizarreProjectStr = ""建造一个小型的航天器，适合携带一个人工智能超空间到未知的地方""",,,
gaOpPlanetRogueAIProject1,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 1,"$gaOp_bizarreProjectStr = ""一系列看似随意的人类行为实验，实验对象是前哨站的工作人员，他们因为人工智能对所有生态维持系统的完全控制而被迫参与。""",,,
gaOpPlanetRogueAIProject2,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 2,"$gaOp_bizarreProjectStr = ""建造某种奇怪的发送器，其运作原理不为研究人员所知""",,,
gaOpPlanetRogueAIProject3,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 3,"$gaOp_bizarreProjectStr = ""上演一系列由AI核心自己编写的精致、乏味的剧目. 所有的研究人员因为AI对所有生态维持系统的完全控制而被迫参与。""",,,
gaOpPlanetRogueAIProject4,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 4,"$gaOp_bizarreProjectStr = ""对来自英仙座星域内许多异常中微子发射源进行编录;根据全星域尺寸的调查，它们不可能来自人类所有已知的自然来源""",,,
gaOpPlanetRogueAIProject5,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 5,"$gaOp_bizarreProjectStr = ""只能说这是一个令人痴迷的神龛或雕塑，没有明显的功能，AI核心有极其具体的标准要求，并通过控制所有的生态维持系统强迫人类服从。""",,,
gaOpPlanetRogueAIProject6,GAOpUpdateBizarreProject,$gaOp_bizarreProject == 5,"$gaOp_bizarreProjectStr = ""对混乱区域的调查，涉及全面的地下声学扫描 \""看起来它在寻找什么. 我们不知道是什么. 我们也不知道如果它找到了它要找的东西，我们会发生什么\""""",,,
