id,trigger,conditions,script,text,options,notes
gaDataGiveCoordsSelAngry,DialogOptionSelected,$option == gaDataCutCommAngry,"$option = cutCommLink 0
FireBest DialogOptionSelected",,,
gaDataGiveDataCopySel,DialogOptionSelected,$option == gaData_transmitData,"MakeOtherFleetNonHostile gaData true
MakeOtherFleetGoAway true","你指示你的通讯官传输一份数据拷贝。Galatia学院并没有明确要求数据保密，对吧? 只要能让这些海盗远离你，以便顺利完成任务，完全不会有损失。

""传输已接收，舰长，"" 海盗微笑着说。""乐意之...""

你在海盗的话说完之前，气氛地按下结束按钮。",cutCommLink:继续,
gaDataGiveDataNegotiate1,DialogOptionSelected,$option == gaData_sellData,"$option = gaData_sellCoords 0
FireBest DialogOptionSelected",,,
gaDataGiveDataNegotiate2,DialogOptionSelected,$option == gaData_sellCoords,SetTextHighlights $gaData_piratePayment,"你想海盗舰长解释说需要一些补偿。毕竟，你远道而来为他们提供了 $transmitNoun - 良好、诚实的工作。$HeOrShe明显是个现实的从商$manOrWoman，知道如何让各方都获益。

经过反复地威胁和奉承，再加上不少谎言和吹嘘，海盗船长给出了 $gaData_piratePayment 星币的""公平补偿""。","gaData_acceptOffer:接受
gaData_rejectOffer:拒绝，启用武器",
gaDataGiveDataNegotiateAcceptData,DialogOptionSelected,"$option == gaData_acceptOffer
$global.gaData_gotData","AddCredits $gaData_piratePayment
MakeOtherFleetNonHostile gaData true
MakeOtherFleetGoAway true
EndConversation
ShowDefaultVisual","你切断了传输。这次传输已经违反了与学院的协议精神。你在考虑是否忽略已经在胃里安家的负罪感。是的，他们再聪明也不会知道，你的账户里有了额外的星币。",,
gaDataGiveDataNegotiateAcceptCoords,DialogOptionSelected,"$option == gaData_acceptOffer
!$global.gaData_gotData","AddCredits $gaData_piratePayment
$global.gaData_gaveCoordsToPirates = true
Call $global.gaData_ref updateStage
MakeOtherFleetNonHostile gaData true
MakeOtherFleetDoThing $gaData_planetId 2 ""从残骸获取数据"" true
MakeOtherFleetGoAway false
EndConversation
ShowDefaultVisual",你切断了传输，庆幸在这种情况下依然打捞了一些东西。那些学者本应警告你可能存在竞争的! ,,
gaDataDeclinePirateOffer,DialogOptionSelected,$option == gaData_rejectOffer,"EndConversation
ShowDefaultVisual","你切断了传输，并命令舰桥船员准备战斗。你的战术官报告海盗舰队正加速到攻击航速。",,
gaDataBluff,DialogOptionSelected,$option == gaData_bluff,,"你不耐烦地叹了口气，似乎对海盗舰长的错误感到尴尬。你说道，""你没有被告知计划变动，对吧。""

你解释道，他们实际上作为一支支援部队——实际上更像一支补给舰队——为你的舰队执行实际任务。你在与负责这次行动的速子执行官会面时讲的很清楚。交流中一定出了什么差错。",gaData_bluff1:继续,
gaDataBluff1,DialogOptionSelected,$option == gaData_bluff1,"AddRemoveCommodity supplies 100
AddRemoveCommodity fuel 200
MakeOtherFleetNonHostile gaData true
MakeOtherFleetGoAway true","海盗舰长无意中听到了$hisOrHer谈话，被你虚张声势的自信弄糊涂了。你提醒$himOrHer，速子科技会为完成工作的人支付丰厚的奖金，同时他们也会对那些违反合同并危及重要投资的人采取相当极端的惩罚措施。

你坚持自己的说法，并不断完善细节，设法让{$himOrHer}完全相信。

""我，是的，...你! ，"" 海盗舰长愤怒地向下属打手势，""立即! 把燃料和补给转移过来。"" $HeOrShe转向显示器，愠怒道 ""希望你别把这事告诉老板。""","cutCommLink:""我不会的，我发誓。""",
,,,,,,
# retrieve artifact from derelict mission,,,,,,
gaDABlurb,gaDA_blurb,,,"""$gaDA_department 部门请求从临近 $gaDA_starName 的遗弃船只上取回有科学价值的物品。""",,
gaDAOfferOption,gaDA_option,,,,gaDA_start:询问带回科学价值物品任务的细节,
gaDAMissionTextBasic,DialogOptionSelected,"$option == gaDA_start
$gaDA_notRemnants","$missionId = gaDA
SetTextHighlights $gaDA_dist $gaDA_reward
$aseb_givePlayerNeutrinoDetector = true 0","""所以 $gaDA_department 需要你出现在 $gaDA_systemName，距离此处 $gaDA_dist 光年，以获取，呃，"" $heOrShe斜视着数据板，""残骸中的'$gaDA_widget'。我猜它在一艘飞船里? 或者在货箱里? 反正，据说他们非常清楚它在船体中的确切位置。那应该很简单，对吧?""

$HeOrShe稍微停顿了一下。""噢，对，还有报酬! 一旦你将 $gaDA_widgetNoArticle 带回学院，财务办公室会支付你 $gaDA_reward 星币。""","aseb_accept:接受
aseb_decline:拒绝",
gaDAMissionTextRemnants,DialogOptionSelected,"$option == gaDA_start
!$gaDA_notRemnants","$missionId = gaDA
SetTextHighlights $gaDA_dist $gaDA_fuel","学者Sebestyen在$heOrShe阅读数据板时目光还留意着四周，然后$heOrShe快速地看向你。

他或她露出了灿烂的笑容。""这会很简单，他们知道具体哪里可以找到，呃，"" $heOrShe看了眼数据板，皱眉道，""目标舰船中的'$gaDA_widgetNoArticle'。只需要派遣打捞小组，拿到东西，然后离开! 目标在 $gaDA_systemName, 仅仅 $gaDA_dist 光年远，你的舰队往返需要，"" 在另一个数据板上轻敲几下，""大概 $gaDA_fuel 单位的燃料。"" 这位学者不舒服地晃动了一下，好像$heOrShe不想传递坏消息。","gaDA_and:""然后呢?""",
gaDAMissionTextRemnants2,DialogOptionSelected,$option == gaDA_and,"SetTextHighlights $gaDA_reward
$aseb_givePlayerNeutrinoDetector = true 0","""然后，嗯，他们送出的最后一支探险队，呃，最后的通讯传输了关于'敌对AI战舰'的信息。或许。"" $HeOrShe拉低了$hisOrHer的嗓音，""我们本不应该讨论它的。我的意思是在正式场合下。但这个任务也许...有些危险? 这就是报酬更丰厚的原因 —— $gaDA_reward 星币。你能完成的，对吧?"" 学者 $personLastName恢复了$hisOrHer之前的音量。""—— 一切都会非常顺利! 只需要进去，拿到物品，然后把它交还给学院。""","aseb_accept:接受
aseb_decline:拒绝",
gaDAMissionReturn,PickGreeting,"$gaDA_returnHere score:1000
Call $global.gaDA_ref updateData
FireBest ASEBMissionReturn","ShowPersonVisual
$global.gaDA_returnedWidget = true
Call $global.gaDA_ref updateStage","""噢，你找到了 $gaDA_department 部门非常担心的东西，呃—— '$gaDA_widget'，当然。"" $HeOrShe翻了翻白眼，""你不会相信他们对这个东西有多在意。这太棒了，我将马上传输你的报酬。""
OR
学者 $personLastName 在他双手拿着的数据板之间扫了一眼。

""舰长，你不知道 $gaDA_department 部门之前对这个东西有多担心，不管它是什么。"" $heOrShe考虑了一会儿，""'$gaDA_widget'。当我告诉他们你找到它时，他们绝对会非常兴奋。不过首先，我会通知财务办公室支付你的报酬。""",contact_pickAnotherGreeting:继续,
# derelict interactions,,,,,,
gaDADerelictHostilesNear,OpenInteractionDialog,"$gaDA_entity score:1000
HostileFleetNearbyAndAware","ShowDefaultVisual
SetShortcut defaultLeave ESCAPE",你的$shipOrFleet在残骸旁经过，你的传感器操作员对它进行了粗略的扫描。目标身份通过验证，但由于附近的敌人，你不能安全地进行深度扫描或者派遣打捞小组探查寻找$gaDA_widget。,100:defaultLeave:离开,
gaDADerelictInteractions,OpenInteractionDialog,"$gaDA_entity score:1000
!HostileFleetNearbyAndAware
Call $global.gaDA_ref updateData","ShowDefaultVisual
FireBest GADADerelictInteraction",,,
gaDADerelictBasic1,GADADerelictInteraction,$gaDA_variation == BASIC,"$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage","你的$shipOrFleet拦截到了残骸。你的传感器操作员进行了全频谱主动扫描，没有放气或者余热迹象。这是个被遗弃的无人废墟。你命令将遥测数据记录到给学院的任务报告文件中；他们细化额外的数据，并且这将证明你完成了工作。

你的行动队长监督这打捞小组的派遣。他们高效准确地在残骸上打开了缺口，并进行了调查。任务目标并不在实验团队任务描述提供的坐标处，但一个年轻的绿色队员循着较高的辐射迹象很快在一个二级实验室空间中找到了 $gaDA_widgetNoArticle 。

行动队长对上你的目光并生硬地点了点头。成功了。目标在记录下被打包和提取；剩下的就是把它送回Galatia学院。",gaDA_continueBasic:离开,
gaDADerelictBasic2,GADADerelictInteraction,$gaDA_variation == BASIC,"$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage","你的$shipOrFleet拦截到了残骸。你的传感器操作员进行了一次深度主动扫描，没有高热反应和结构损坏。这是个被遗弃的无人温暖废墟。你的行动主管看着你做出的手势，命令打捞小组带上额外的工作无人机以探查热点区域。

你的视野随着打捞小组的扫荡穿过了残骸，在被幽灵般碎片笼罩着的死寂通道的回传画面间来回切换。任务目标确实在提供的坐标处，但是你怀疑对面墙上的碳硅釉并不是预期中实验副产物。$gaDA_widgetNoArticle 看上去基本完好无损。

你的行动队长亲自监督目标的打包和提取。剩下的就是把它送回Galatia学院。",gaDA_continueBasic:继续,
gaDADerelictContBasic,DialogOptionSelected,$option == gaDA_continueBasic,"#FireBest OpenInteractionDialog
DismissDialog",,,
gaDADerelictPiratesTookItStart,GADADerelictInteraction,$gaDA_variation == PIRATES,,"当你接近残骸时，你的传感器操作员指出有迹象显示你不是第一个拜访此处的。目标船身周围的气体和碎片显示最近有过一次打捞。

""更像一次粉碎抢夺，"" 你的行动队长低吼道。从草率的破口和乱七八糟的废弃设备判断，先到这里的人并不是专业人士。

你派遣了一个打捞小组。他们谨慎地进行了一次扫荡。你的任务目标失踪了，但队员们确实找到了一些不寻常的东西：一套满是破洞的太空服被粗暴地拴在舱壁上，里面的人已经失去知觉。他们显然是某种惩罚的受害者。接着他们被解救下来放到了隔离的舱壁上，医生在尝试将他们救活。",gaDA_continuePirates:继续,
gaDADerelictContPirates,DialogOptionSelected,$option == gaDA_continuePirates,"$global.gaDA_piratesTookIt = true
Call $global.gaDA_ref updateStage","一名受害者很感激，也很想说话——他应该是一名海盗。你通过全息影像听到了由于被察觉到违规被抛在后面的故事。""-其他人决议我是罪魁祸首。他们不怎么喜欢我。我其实什么都没做!""

你的所有问题都是以呼吸空气、一顿热饭和一杯烈酒为代价来回答的。

很明显这些海盗知道残骸上有特殊的东西，并来到这寻找它。他们也在附近某处储存了物资, 所以很可能他们在卖出宝物之前会先去那里。如果你的舰队以高速航行，也许能在海盗离开前抓住他们。",gaDA_continuePirates2:继续,
gaDADerelictContPirates2,DialogOptionSelected,$option == gaDA_continuePirates2,,"剩下的就是如何处理这位不幸的海盗。他似乎很感激并声称受到了冤枉。但这里的海盗真的是无辜的吗? 他们会不会是安全隐患? ","gaDA_returnPirate:海盗不可信。把他们送回破船上。
gaDA_takePirateIn:给他们机会证明自己。(+1 船员)",
gaDADerelictReturnPirate,DialogOptionSelected,$option == gaDA_returnPirate,"#DespawnEntity
DismissDialog",,,
gaDADerelictTakeInPirate,DialogOptionSelected,$option == gaDA_takePirateIn,AddCommodity crew 1,,gaDA_returnPirateCont:离开,
gaDADerelictTakeInPirateCont,DialogOptionSelected,$option == gaDA_returnPirateCont,"#DespawnEntity
DismissDialog",,,
gaDADerelictScavengerStart,GADADerelictInteraction,$gaDA_variation == SCAVENGER,,"你接近了残骸。你的传感器操作员指出你们并不是首先发现这里的迹象：目标船身周围的废气和碎片显示最近有过一次打捞行动。""... 并且他们是专业人士,"" 你的行动队长相当尊重地说道。先到的人在关键接入点上制造了有效的切口，只留下一张整齐的线网，固定在深空打捞鼠喜欢的钻孔岩钉上。

尽管可能什么也找不到，你依然派遣了打捞小组。他们进行了谨慎高效地清扫。你的任务目标失踪了; 你命令将小组的通讯和全息反馈附到任务档案里作为你尽力为学院完成工作的证据。",gaDA_continueScav:继续,
gaDADerelictScavengerCont,DialogOptionSelected,$option == gaDA_continueScav,"$global.gaDA_scavengerTookIt = true
Call $global.gaDA_ref updateStage","""舰长。"" 你的行动队长提醒注意屏幕上显示的切口周围的余热反应。""他们仍然很热。我们也许能拦截到这些制造切口的打捞者。""

你的思维飞转，马上制定了一个计划。如果你可以马上赶到最近的跳跃点 —— 他们理论上的目的地，他们很可能在星系内花费更多的时间 —— 你也许可以在他们跃迁到超空间之前拦截到他们。也许他们能被说服放弃你在寻找的碎片。",gaDA_scavLeave:离开,
gaDADerelictScavengerLeave,DialogOptionSelected,$option == gaDA_scavLeave,"#DespawnEntity
DismissDialog",,,
gaDADerelictRemnantStart,GADADerelictInteraction,$gaDA_variation == REMNANTS,"$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage","船舱内鸦雀无声; 你打破了沉闷的气氛。他们惧怕于第一次AI战争遗留的外来力量。你想要迅速完成这项行动，以免触发隐蔽观察者的某些半功能威吓程序。

你的行动队长派遣了数个打捞小组。他们进行了有效的切口并且调查了整个残骸。战斗损伤和结构崩坏使得内部混乱不堪，但是经验丰富的船员们已经无数次地处理过类似的情况。他们分散开来，设置临时的货舱网络以容纳和整理缓慢漂浮的打捞物。使用基于Galatia学院实验团队提供数据的搜索参数，$gaDA_widgetNoArticle被定位和保护起来。

行动队长注意到任务接近尾声，通过打捞通信频道给出了完成确认。小组纷纷返回，成员们紧张中带着兴奋，东西已经到手。此地不宜久留。",gaDA_continueBasic:离开,
,,,,,,
# conversation with pirates,,,,,,
gaDAFleetWithWidgetDefeated,gaDAFleetWithWidgetDefeated,"$someShipsDestroyed
!$global.gaDA_gotWidget","$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage",你的传感器操作员报告一排弹射出来的货舱漂浮在战后碎片的包围中，其中包含符合任务目标规格的东西。打捞小组快速收纳了到手的东西。,,
gaDAPirateEncounter,BeginFleetEncounter,"$gaDA_pirate score:1000
!$gaDA_encounteredAlready
Call $global.gaDA_ref updateData","$gaDA_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaDAPirateOpenComm,OpenCommLink,"$entity.gaDA_pirate score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaDA_ref updateData","$entity.ignorePlayerCommRequests = true
SetStoryOption gaDA_kantaSentMe 1 gaDA_kantaSentMe general ""假装认识Kanta以从海盗手中取回 $gaDA_widget""","通讯打开，在你面前站着海盗头目。""你想要什么，拾荒者?"" $heOrShe轻蔑地说道。

""这是我们的储藏点，如果你识相的话，你最好马上去别的有闪光碎片的地方去挖掘。""","gaDA_offerToBuy:提议购买他们在残骸中找到的东西
gaDA_threaten:威胁他们不交出任务目标会进行攻击
gaDA_kantaSentMe:""Kanta派我来的。她可以交换。""",
gaDAPirateOfferToBuy,DialogOptionSelected,$option == gaDA_offerToBuy,"SetTextHighlights $gaDA_piratePayment
$gaDA_piratePrice = $gaDA_piratePayment 0
DoCanAffordCheck $gaDA_piratePrice gaDA_buyAgree false","你想海盗舰长解释你完全知道他们发现了什么，并且它只对一群学究似的学者有用。尽管它们是无用的垃圾虫，学者们仍然你找到的某些长期合同中的垃圾碎片给出不少的星币。如果海盗把它卖给你，他们就不用去核心星系了，并且不需要对付整个行业中最傲慢的傻瓜。

$HeOrShe考虑着你的话，随后说道：""你说的很好，舰长。我确实讨厌那些没用的泥靴居高临下地对我说话。并且，"" $heOrShe了你一个凶狠的眼神，""我不想仅仅为一件破烂导致我的赏金上又来一次大规模谋杀指控。"" 

在一些额外的暗示威胁和谈判之后, 海盗舰长愿意以 $gaDA_piratePayment 星币的价格出售他们找到的东西。","gaDA_buyAgree:同意他们的价格
gaDA_buyDecline:拒绝，完全不值这个价
gaDA_buyDeclineAggro:""我已经决定使用武力从你这拿走它。""",
gaDAPirateBuyConfirm,DialogOptionSelected,$option == gaDA_buyAgree,"RemoveCommodity credits $gaDA_piratePrice
$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage
MakeOtherFleetNonHostile gaDA true
EndConversation
ShowDefaultVisual",,,
gaDAPirateBuyDeclinePolite,DialogOptionSelected,$option == gaDA_buyDecline,"MakeOtherFleetNonHostile gaDA true
EndConversation
ShowDefaultVisual",你向海盗舰长解释你不会在这场交易中支付足够的费用，并切断了通讯。你们在谈判中建立的融洽关系似乎倾向于让$himOrHer放你走，至少目前是这样。,,
gaDADeclineBuyAggro,DialogOptionSelected,$option == gaDA_buyDeclineAggro,,"""哦，好吧，"" 海盗舰长，举起一只带着手套的拳头。""如果你本来就想让我杀了你，你为什么要把宝贵的空气浪费在那些亲密的谈话上?""

通讯忽然安静了; 你推测由于在声音传到拾音器之前链接就断开了，你没有听到海盗控制台上的拳头声音。是的，这解释的通。紧接着，你发现你的战术官刚刚向$shipOrFleet发送完战斗警告。",cutCommLinkNoText:继续,
gaDADeclineBuyAggroStronger,DialogOptionSelected,"$option == gaDA_buyDeclineAggro
$entity.relativeStrength < 0","SetTextHighlights $gaDA_piratePaymentLow
$gaDA_piratePrice = $gaDA_piratePaymentLow 0
DoCanAffordCheck $gaDA_piratePrice gaDA_buyAgree false","海盗舰长惊慌失措地喊道，$hisOrHer轻蔑的情绪一会儿就消散了。""等一下! 我们只是在做生意! 我可以妥协!"" $HeOrShe额头冒汗，计算了好一会儿，""这件破烂给 $gaDA_piratePaymentLow 星币怎么样? 讲道理，舰长，我们可以双赢。""","gaDA_buyAgree:接受新价格
cutCommLink:拒绝。切断通讯并启动战斗系统。",
gaDAThreatenToAttack,DialogOptionSelected,"$option == gaDA_threaten
$entity.relativeStrength < 0",$gaDA_piratePrice = 0 0,"海盗舰长开怀大笑，但你察觉到了虚张声势背后的一丝慌张。""哦，好吧。我本以为大家都是海盗，但你确实不是。我钦佩你，舰长。""

经过戏剧性的短暂停顿之后，""并且我更倾佩你强大的舰队。也许某些同志，"" $heOrShe环顾四周，似乎在向$hisOrHer船员致意，""似乎会认为放弃我们的战利品是懦弱的行为。虽然会被认为是胆小鬼，但当我知道战斗赢不了时，我总是能活到最后。除非我们有些人愿意上去跟他们较量? 应该没有吧?""

说到这里，$heOrShe面带微笑并在通讯结束时鞠躬。不久之后，你的战术官报告一架货运无人机被从海盗舰队中派遣出来。",gaDA_buyAgree:接收任务目标,
gaDAThreatenToAttackFail,DialogOptionSelected,$option == gaDA_threaten,,"海盗舰长由衷地大笑，虚张声势。""哦，好吧。我本以为我们是这里的海盗，但我认为你才是海盗。我倾佩你的精神，舰长。"" 经过戏剧性的停顿后，""愿它只短暂地萦绕在群星之间。""

$HeOrShe旋转半圈，像指挥者般举起$hisOrHer手臂，接着放下。连接中断了。

你的战术官报告，""敌人正在接近，长官。""",cutCommLinkNoText:继续,
gaDAKantaSentMe,DialogOptionSelected,$option == gaDA_kantaSentMe,$player.kantaBluffs++,"海盗舰长脸上露出血光。""她要...这样做吗? 但是她说过...所有人都已被宽恕。她说这是平衡的，她说我补偿了她。"" $HeOrShe似乎非常害怕。最好在这方面接着说。","gaDA_kanta1:""Kanta从来没忘记。但是如果她还没杀了你...""
gaDA_kanta2:""我可以告诉她我已经把你杀掉了。改掉名字，换掉你的脸，走的越远越好。""",
gaDAKantaSentMe1,DialogOptionSelected,$option == gaDA_kanta1,,"""... 嗯，"" 海盗几乎哭了出来，接着你的话说道，""... 她一定是因为某些原因想让我活着。如果我活着，会对她有用的，对吧?"" 一番深呼吸后。""一定是这样。我仍然感激于她，并将一直如此。她一定会看到我的忠诚的，对吧?  你会告诉她我是忠诚的吧?"" 海盗看着你，恳求着。","gaDA_kanta1a:""绝对忠诚。""",
gaDAKantaSentMe1a,DialogOptionSelected,$option == gaDA_kanta1a,$gaDA_piratePrice = 0 0,"你设法摆脱了与哭泣的海盗舰长的联系。同时，你的行动队长确认一架货运无人机从领头的海盗船上带出一个包裹。",gaDA_buyAgree:继续,
gaDAKantaSentMe2,DialogOptionSelected,$option == gaDA_kanta2,,"""是的，是的。是是是。这样可以的。嗯—— 是的，如果我给了你这个愚蠢的玩意，你会这样做的吧? 告诉她你看到我死了?"" 海盗舰长看着你，恳求道。","gaDA_kanta2a:""我正在构想这件事。""",
gaDAKantaSentMe2a,DialogOptionSelected,$option == gaDA_kanta2a,$gaDA_piratePrice = 0 0,"""这很好!"" $HeOrShe看起来卸下了重担。""感谢你... 给了我这个机会。自由! 至少我自由了!""

你承诺会编造一个关于他们如何枪林弹雨的好故事才让海盗舰长切断了通信。你叹了口气，就在这时，你的行动队长提醒你注意到一架货运无人机从领头的海盗船上送来了一个包裹。",gaDA_buyAgree:继续,
# conversation with scavenger,,,,,,
gaDAScavFleetEncounter,BeginFleetEncounter,"$gaDA_scavenger score:1000
!$gaDA_encounteredAlready
Call $global.gaDA_ref updateData","$gaDA_encounteredAlready = true
$hailing = true 0
FleetDesc","你拦截到了拿走 $gaDA_widgetNoArticle 的拾荒者。在通信接通前的紧张时刻，你浏览了一下战术报告。他们是一支武装舰队，但不是重型的，并且你离核心世界很远。如果你攻击这支舰队并取得胜利，你不太可能引起任何主要派系，甚至独立政体的严重反应。

当然，无论信息管控多么严密，工作人员多么忠诚，嗜血舰长的黑暗谣言总会不断蔓延。",,
gaDAScavOpenComm,OpenCommLink,"$entity.gaDA_scavenger score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaDA_ref updateData","$entity.ignorePlayerCommRequests = true
SetStoryOption gaDA_scavBluff 1 gaDA_scavBluff general ""通过撒谎从拾荒者手里拿到$gaDA_widget""","$personName, 独立拾荒舰队的指挥官画面在你面前凝聚。仅仅一个照面，你就可以从$hisOrHer眼睛里看出，你们都明白在核心世界之外的黑暗中遇见陌生人的利害关系。

""群星闪亮，舰长，"" $heOrShe问候道。""是什么把你带到这个偏僻的轨道来的?""","gaDA_scavBuy:""你找到了我需要的东西。来做个交易吧。""
gaDA_scavThreaten:""我要你发现的东西。马上送过来。这是最后通牒。""
gaDA_scavBluff:""说，你是不是$personName?"" (虚张声势)",
gaDAScavBuy,DialogOptionSelected,$option == gaDA_scavBuy,"SetTextHighlights $gaDA_scavPayment
$gaDA_scavPrice = $gaDA_scavPayment
DoCanAffordCheck $gaDA_scavPrice gaDA_scavBuyAccept false","你们开始谈判，这是一个你们都知道的游戏。你向他们争论说如果他们现在向你出售这件来历不明的物品，他们就不需要回到核心世界。在这一点上，他们需要浪费更多的时间和精力四处跑才能找到合适的买家。舰长$lastName反对道，""很明显你已经有一个买家。为什么不透露他们的通讯ID给我来赚取星币呢?"" 你摇摇头，解释说你拥有的专属关系比一份任务更有价值。

谈判出现了反复，双方在不同方面承认对方的商业利益，直到独立舰长就 $gaDA_widgetNoArticle 给出了一个价格。

""我觉得 $gaDA_scavPayment 星币相当公平了，"" $heOrShe带着一种结束的感觉说道。这表明谈判已经接近尾声。","gaDA_scavBuyAccept:同意他们的价格
cutCommLink:拒绝，完全不值这个价",
gaDAScavBuyConfirm,DialogOptionSelected,$option == gaDA_scavBuyAccept,"FireBest ScavPaidText
RemoveCommodity credits $gaDA_scavPrice
$global.gaDA_gotWidget = true
Call $global.gaDA_ref updateStage
MakeOtherFleetGoAway true
EndConversation
ShowDefaultVisual",,,
gaDAScavThreatenScavStronger,DialogOptionSelected,"$option == gaDA_scavThreaten
$entity.relativeStrength > 0","SetTextHighlights $gaDA_scavPaymentHigh
$gaDA_scavPrice = $gaDA_scavPaymentHigh
DoCanAffordCheck $gaDA_scavPrice gaDA_scavBuyAccept false","拾荒者舰长折叠起$hisOrHer手臂，并不经意地向屏幕外的人点头。""我明白，"" $heOrShe说道，""我们正要这样做。好吧，我们不要浪费时间了。时间就是金钱，战斗对双方都没好处。""

""你可以为我的工作支付 $gaDA_scavPaymentHigh 星币，然后我会把这件'东西'交给你。或者你可以尝试攻击我的舰队，浪费比这多得多的钱。我的战术预测觉得你的$shipOrFleet舰队胜算不大。""

""那么，接下来怎么办?""","gaDA_scavBuyAccept:支付 $gaDA_scavPaymentHigh 星币以接收任务目标
cutCommLink:拒绝并准备战斗",
gaDAScavThreatenScavSame,DialogOptionSelected,"$option == gaDA_scavThreaten
$entity.relativeStrength == 0","SetTextHighlights $gaDA_scavPaymentHigh
$gaDA_scavPrice = $gaDA_scavPaymentHigh
DoCanAffordCheck $gaDA_scavPrice gaDA_scavBuyAccept false","拾荒者舰长折叠起$hisOrHer手臂，并不经意地向屏幕外的人点头。""我明白，"" $heOrShe说道，""我们正要这样做。好吧，我们不要浪费时间了。时间就是金钱，战斗对双方都没好处。""

""你可以为我的工作支付 $gaDA_scavPaymentHigh 星币，然后我会把这件'东西'交给你。或者你可以尝试攻击我的舰队，浪费比这多得多的钱。我的战术预测觉得你的$shipOrFleet舰队胜算不大。""

""那么，接下来怎么办?""","gaDA_scavBuyAccept:支付 $gaDA_scavPaymentHigh 星币以接收任务目标
cutCommLink:拒绝并准备战斗",
gaDAScavThreatenScavWeaker,DialogOptionSelected,"$option == gaDA_scavThreaten
$entity.relativeStrength < 0",$gaDA_scavPrice = 0 0,"拾荒者舰长折叠起$hisOrHer手臂，并不经意地向屏幕外的人点头。""我明白，"" $heOrShe说道，""我们正要这样做。好吧，我们不要浪费时间了。时间就是金钱，战斗对双方都没好处。""

$HeOrShe在这次交流中显得格外超然。你意识到$heOrShe将你的威胁和$heOrShe的损失视为一件小事。""我接受你的条件。请准备好接收无人机。别再打扰我们了舰长，我们还有工作要做。"" 

通信中断得相当突然。你的屏幕报告一架载着包裹的货运无人机正在接近。",gaDA_scavBuyAccept:继续,
gaDAScavNormalScavPayText,ScavPaidText,$gaDA_scavPrice != $gaDA_scavPaymentHigh,,"你发起了星币转账。这名拾荒者张开$hisOrHer双臂，向下属做一个小动作。

""我相信这是对所有人都有利的交换。下不为例，舰长，"" $heOrShe说着，脸上带着微小专注的微笑。

你关闭通讯。你的后勤官报告说一架一次性货运无人机已经交付了包裹。",,
gaDAScavThreatenScavPayText,ScavPaidText,$gaDA_scavPrice == $gaDA_scavPaymentHigh,AdjustRepActivePerson VENGEFUL -45,"你发起了星币转账。这名拾荒者张开$hisOrHer双臂，向下属做一个小动作。

""下不为例，舰长，"" $heOrShe说道，并通过通讯线路盯着你。你可以发誓，神情专注的$heOrShe绝对在记忆你这张脸。

你关闭通讯，并收到来自后勤官的报告。一次性货运无人机已交付包裹。",cutCommLinkNoText:继续,
gaDAScavBluff1,DialogOptionSelected,$option == gaDA_scavBluff,,"拾荒者眼神闪烁。""是的，我的名字就是这条通讯线路的通讯ID。""

现在轮到你了。一些小的报告陆续传来，你不知道你为什么会深入地阅读起邻近船只的所有权状况和公共合同关系的历史来。也许只是为了在货物移动时打发时间。

根据回忆到的一些细节，你解释道，他们是$personName，效力于Provenance Supply Stock Combine(原产地供应库存联合公司PSSC)的长期合同，被使用APCC进行了注册 —— Agreus Provisional Commerce Concordat(阿格雷斯临时商业协约)。幸好是他们碰到了你，而不是在返回Nortia的时候发现情况不对。

""发现什么?"" $heOrShe用平淡的声音说，预想着坏消息。","gaDA_scavBluff2:""当然是调查的结果。""",
gaDAScavBluff2,DialogOptionSelected,$option == gaDA_scavBluff2,,"$HeOrShe看起来相当担心，""被调查?""

你摇了摇头。你讲述了相关的丑闻和随后的法律诉讼。APCC接到消息称某些'幽灵资本'提供商之间的资金被转移，涉及利用向路德左径提供重型武器，并将Eventide的优质房地产杠杆化。APCC随后处理了PSSC董事会的大部分成员。关系在恶化，加上二者之间的外交压力，PSSC会在下一个星历年看到更多的人头落地。这是可以肯定的。

当你继续说时，舰长的表情越来越僵硬。","gaDA_scavBluff3:""但你真正的问题是征用令...""",
gaDAScavBluff3,DialogOptionSelected,$option == gaDA_scavBluff3,,"""是... "", $heOrShe甚至不敢说出来。

""是的，"" 你确认并表示遗憾。PSSC拥有的财产总额——以及租赁、契约担保、契约或合同要素——都将被APCC没收，以出售支付巨额罚款。正如他们所说，仍在运输途中的所有物也在一次匿名拍卖中被出售过。

总而言之，幸好你先到这儿来向他们说明这些乱七八糟的事情。因为如果是不良的财务回收人员首先发现了他们，他们可能会发现自己在一个生命舱中漂流，失去了所有多余的器官。有这个警告在先, 他们可以擦除自己的转发器ID，在找到的第一个黑市上卖掉所有他们正在运输的东西，然后用剩下的启动资本购买他们想要的任何独立政体的公民身份，不管接下来发生什么危险。","gaDA_scavBluff4:""作为告密的小费，也许我可以拿一些打捞物...""",
