id,trigger,conditions,script,text,options,notes
gaPZReturnToArroyo,PickGreeting,"$isPerson
$id == arroyo
$global.gaPZ_inProgress
Call $global.gaPZ_ref updateData
$gaPZ_stage == SOLD_BLACKMAIL_MATERIAL score:1000",ShowPersonVisual,"在接入通讯链接时，{Arroyo}似乎真的被逗乐了: ""啊，{$playername}! 我无情的勒索者回来了。""他停顿了一下，一边检查数据板一边暗自发笑，""你应该听听他们是怎么说我的，你会以为他们手上有一套全息投影记录，还是关于我在霸主最高领导人的私人房间里 - ""他抬起头来，""...好吧，我们商量的事情。""说着他把数据板扔到了一边。

""你想要{Kelise Astraia}的档案。""他笑着说，""我甚至不需要贿赂{Culann}星际锻造厂的管理人员。你敢相信我们四年前在一起工作过吗? 那时候发生了一些有趣的事 - 算了，让我们来说说你的武器工程师吧。""",gaPZ_returnArroyo1:继续,
gaPZ_returnArroyo1,DialogOptionSelected,$option == gaPZ_returnArroyo1,,"{Arroyo}用一些程序远程访问了资料库，接着他点了点头，将一份个人档案覆盖在了通讯链接上，那上面显示着{Kelise Astraia}生活的细节。

""我们的Kelise女士有点古怪，""{Arroyo}说，""总之你可以稍后再了解这些细节。相关的部分在这里: 看起来她好像加入了速子科技的机密项目 - 反正就是那些机密的其中之一 - 并被要求去现场全职工作。她留下了令人信服的辞职信，订了一艘星舰，{Hamatsu}号，{企业}-级。这艘船已经离开过核心世界好几次了; 或是拾荒，或是什么特别的行动，到处为各种公司处理一些事务。""","gaPZ_returnArroyo2:""你能告诉我更多{Hamatsu}号的细节吗?""",
gaPZ_returnArroyo2,DialogOptionSelected,$option == gaPZ_returnArroyo2,,"""让我们看看。看起来{Astraia}要求对船体做过一些特别的改装。""{Arroyo}扬起眉毛，""价格不菲，我猜这是为了保密而额外准备的。然而，这些改装的细节没有被记录，看起来当时负责盯着的间谍很懒。这艘船在跃进超空间离开了{Hybrasil}星系前关掉了应答器，这透露不出什么很有价值的情报，但是...""{Arroyo}思考了一会儿，然后把文件翻到了前面。","gaPZ_returnArroyo3:""但是?""",
gaPZ_returnArroyo3,DialogOptionSelected,$option == gaPZ_returnArroyo3,,"""但是这至少意味着他们不想被人跟踪，""{Arroyo}看了看通讯画面以外的某处，数据在他桌面的投影仪上滚动着，""我猜港务局记录的航行计划在这方面给不了我们帮助。总得有人知道些什么，嗯...""

""{Hamatsu}号的主人叫{Callisto Ibrahim}，""他抬头看着你，""听说过她吗? 没有? 其实她还有点名气，我以前的合伙人雇过她。她的证书从头到尾都是谎言，""他耸耸肩，""你得承认这很有用。不管怎么说，她最近在{Arcadia}星系的{Agreus}运营着几支小舰队。""

{Arroyo}的眼角抽了抽，他面前的资料记录消失了。",gaPZ_returnArroyo4:继续,
gaPZ_returnArroyo4,DialogOptionSelected,$option == gaPZ_returnArroyo4,"AddPotentialContact
$global.gaPZ_talkToKallisto = true
Call $global.gaPZ_ref updateStage","""好吧，{$playername}，这很有趣。我已经把文件发给你了，如果我是你，我会试着从{Ibrahim}那里打听点消息。只要价格合适，她应该知道如何做生意。""

{Arroyo}坐了下来: ""如果你不介意的话，现在我得低调一些了。祝你能找到你的工程师。记住: 我不想再听和这事有关的消息了，我最不需要的就是让某个公司主管来处理我的案子，因为你挖到了他们宝贝的机密项目。""

说完后，他切断了通讯，你面前只剩下一个旋转的速子科技公司商标。",cutCommLinkNoText:继续,
# bar in hybrasil - ask around about Kelise,,,,,,
gaPZKeliseBarEventAdd,AddBarEvents,"$global.gaPZ_inProgress
$player.locationId == hybrasil
$faction.id == tritachyon
!$global.gaPZ_pointedToCulannAdmin
Call $global.gaPZ_ref updateData
$gaPZ_stage == GET_KELISE_LEAD","AddBarEvent gaPZ_keliseBarEvent ""四处打听关于{Kelise Astraia}的事"" """"",,,
gaPZ_keliseBarEvent,DialogOptionSelected,$option == gaPZ_keliseBarEvent,,"你轻车熟路地购买了饮料，并将目标定为那些穿着昂贵职业服装的顾客 - 这些服装是刚入职不久的速子科技公司执行官员的非正式制服。他们大多数人都试图与你{""建立关系""}，在你点头并试图把谈话引向某个军械工程师时向你兜售一些不太可能的商业计划。

最终你成功了，在某种程度上。",gaPZ_keliseBarEvent1:继续,
gaPZ_keliseBarEvent1,DialogOptionSelected,$option == gaPZ_keliseBarEvent1,"$global.gaPZ_pointedToCulannAdmin = true
Call $global.gaPZ_ref makeCulannAdminImportant
BarCMD returnFromEvent true","""你是想挖走人才，对吧?""谄媚的西装男微笑着眨眨眼睛，""你是{Kazeron}家族的人吗? 不用回答。不管怎样，这不难做到，你需要的只是信用点。跟{Culann}星际锻造厂的管理员谈谈，我相信你能说服他们 - 毕竟每个人都有自己的理由。""

""让我们回归正题，我说到哪了...喔对，我的产品将完全重塑规范，将革新的概念最大化...""

你假装自己刚在数据板上收到了紧急通知，快速喝完饮料后溜之大吉。",,
# talking to Culann admin; notably: does *not* require bar event to have been done,,,,,,
gaPZTalkCulannAdmin,PickGreeting,"$gaPZ_culannAdmin
Call $global.gaPZ_ref updateData
$gaPZ_stage == GET_KELISE_LEAD score:1000",ShowPersonVisual,"速子科技公司的商标很快被{Culann}星际锻造厂那微笑的管理员的图像取代了。

""您好啊{$playername}舰长!""{$heOrShe}看了一眼自己手边的另一块显示屏，""您的净资产数额真是令人钦佩。我代表速子科技公司，欢迎您来到{Culann}星际锻造厂。""

{$HisOrHer}完美的笑容稍微变大了一点: ""我们为私人公司甚至是国家提供各种合金 - 如果您是采购者的话; 又或许您是矿石贸易的供应商?""","gaPZ_adminAstraia1:打听有关{Kelise Astraia}的消息
cutCommLink:切断通讯",
gaPZ_adminAstraia1,DialogOptionSelected,$option == gaPZ_adminAstraia1,,"你询问了有关{Kelise Astraia}的问题。管理员的笑容不那么灿烂了，{$hisOrHer}脸上出现了一丝困惑: ""你是说以前的一位雇员? 在讨论人力资源时，速子科技公司有最高的隐私准则。""{$hisOrHer}目光移到一边，""然而...""

你想起来他手边放着的显示屏上有着你净资产的数据，不难推测{$heOrShe}似乎在等你出价，这么看来这个所谓的{""隐私准则""}十分的灵活。","gaPZ_adminAstraia2a:""这只是普通的商业合作，不是吗? 让我在速子科技的通讯网络上添加一下你...""
gaPZ_adminAstraia3a:""也许一些慷慨的小费会让事情顺利些?""
cutCommLink:找个借口关闭通讯链接",
gaPZ_adminAstraia2a,DialogOptionSelected,$option == gaPZ_adminAstraia2a,,"你激活了你的个人数据板，并进入了速子科技乏味的专业服务网络。当你和{$personName}进行闲聊时，你找到了{$hisOrHer}公共档案，将{$himOrHer}添加为了合作伙伴，并将能找到的评级全都打到了最高级别。

""喔，舰长，您真是太慷慨了，""{$personName}说，""既然我们已经是官方合作伙伴了，我非常愿意就您感兴趣的前雇员问题提供快速咨询服务...虽然我的费用并不低。""

说得好听，其实这就是贿赂，你俩心知肚明。","gaPZ_adminAstraia3a:""当然，那么费用是...?""
cutCommLink:找个借口关闭通讯链接",
gaPZ_adminAstraia3a,DialogOptionSelected,$option == gaPZ_adminAstraia3a,"Highlight $gaPZ_culannBribe
DoCanAffordCheck $gaPZ_culannBribe gaPZ_adminAstraia4a","""{$gaPZ_CulannBribe}个信用点，通过这个UID预付到我的账户。""当你的数据板发出轻柔的响声提醒你收到付款所需要的账户信息时，管理员说道。{$personName}恢复了灿烂的笑容，等待你的回复。","gaPZ_adminAstraia4a:支付{""服务费用""}
gaPZ_adminAstraia4aNeg:""从各方面考虑，你不会认为...""(讨价还价)
cutCommLink:找个借口关闭通讯链接",
gaPZ_adminAstraia4aNeg,DialogOptionSelected,$option == gaPZ_adminAstraia4aNeg,,"{$personName}在你还没来得及完整地说出谈判开场白之前就打断了你: ""舰长，我的收费已经相当低廉了，这是考虑到我们特殊的商业合作关系而做出的折扣。""微笑还在，但{$hisOrHer}眼睛告诉你，再说些不相干的话，你就该出局了。","gaPZ_adminAstraia4a:支付{""服务费用""}
cutCommLink:找个借口关闭通讯链接",
gaPZ_adminAstraia4a,DialogOptionSelected,$option == gaPZ_adminAstraia4a,AddCredits -$gaPZ_culannBribe,"""太棒了，""当你看到{$hisOrHer}眼睛读着转账确认时，管理员说，""让我调出{Kelise Astraia}的档案...啊，在这儿。""{$heOrShe}的话语带着一瞬的迟疑。

一份人事档案盖在了你的通讯画面上，显示着{Kelise Astraia}的生活和工作细节。

""这可不是一个理想的员工，嗯。""{$name}读着文件说，""不服从指令，信息安全方面工作草率。未能持续参与公司的激励计划，""{$heOrShe}回头看了你一眼，猜测着你的兴趣点，""但这份文件不是您要找的东西，舰长，你想找到她本人，对吧?""

文件滚动得很快，管理员的手在虚拟界面上飞舞，并巧妙地掩盖了浏览的踪迹。",gaPZ_adminAstraia5:继续,
gaPZ_adminAstraia5,DialogOptionSelected,$option == gaPZ_adminAstraia5,,"""从{'未知来源'}的信用点转移来看，我认为这位{379490509号员工}加入了公司在一个其它地方的机密项目。不在我的辖区内，啧。""这似乎惹恼了管理员，""如果要我猜的话，这就是她突然辞职的原因 - 哦，来看看这个。""

一个似乎是在一个导航信标的基座上摄制的，满是噪点的全息图像弹了出来，图像上是一艘饱经风霜的{企业}-级星舰。""它叫做'{Hamatsu}'号。负责过探索，拾荒...以及许多其它工作。{Astraia}预订了整艘船，并要求进行一些改装。""管理员现在皱着眉头，这对{$himOrHer}来说是很不寻常的表情，""没有更多细节了。我得和港务长谈一谈，不知道谁允许他在不向公司提交一份材料的情况下就为此船放行的。""",gaPZ_adminAstraia6:继续,
gaPZ_adminAstraia6,DialogOptionSelected,$option == gaPZ_adminAstraia6,,"""{Hamatsu}号完成了改装，在离开{Hybrasil}星系之前关闭了应答器。""{$heOrShe}思考了一会儿，然后将文件翻页。

""啊。这艘船属于{Callisto Ibrahim}。""{$heOrShe}抬头看着你，""听说过她吗? 没有? 她其实有点名气。公司的几个初级合伙人以前雇过她，她为了得到那份工作而伪造证书，当时她的表现令人钦佩。现在她在{Arcadia}星系里运营着...""{$heOrShe}露出了一副嗤之以鼻的表情，""几支从{Agreus}出来的小船队。""

管理员看着你，脸上的笑容早已不见了踪影: ""如果我是你，想找到{Kelise Astraia}的话，我会和{Ibrahim}谈谈。我想她会做生意的，就像我们一样。""",gaPZ_adminAstraia7:继续,
gaPZ_adminAstraia7,DialogOptionSelected,$option == gaPZ_adminAstraia7,"$global.gaPZ_talkToKallisto = true
Call $global.gaPZ_ref updateStage","""现在你有了线索，所以我相信我的报酬是应得的。我很感谢你把这件小事告诉我，现在我得打几个电话。""{$heOrShe}又对你笑了，那笑容很虚伪，""你永远不知道自己可以相信谁。""

""很高兴做成这笔生意，舰长。我想这是一次对你有利的风险投资。""说完，{$heOrShe}关闭了通讯。",cutCommLinkNoText:继续,
,,,,,,
# rogue Luddic Knight encounter,,,,,,
gaPZKnightEncounter,BeginFleetEncounter,"$gaPZ_rogueKnight score:1000
!$gaPZ_encounteredAlready
Call $global.gaPZ_ref updateData","$gaPZ_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaPZKnightOpenComm,OpenCommLink,"$entity.gaPZ_rogueKnight score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaPZ_ref updateData","$entity.ignorePlayerCommRequests = true
$player.gaPZ_metRogueKnight = true","通讯先是闪烁了一会，然后稳定下来，一个卢德骑士严肃的脸出现在你的面前，上边还点缀着全息通讯噪点。

""你在这里，就像{Cotton}修士所说的，""{$heOrShe}说，""现在我见到{$playername}，右执卢德的锤，左仗卢德的剑。你会忏悔，离开误入的歧途，走向卢德赐福的路吗?""

在{$hisOrHer}的话语背后似乎有一些难以抑制的期待，就像多年来累积的愤怒凝聚成的一股更加纯净的力量。","gaPZ_rk1:""哈? 你哪位?""
gaPZ_rkFollowPath:""我当悔过，应主之号召。""
gaPZ_rkEnd:""升起护盾!""(结束对话)",
gaPZ_rk1,DialogOptionSelected,$option == gaPZ_rk1,,"""你对{Moloch}和{Mammon}之愚忠，卢德已经知晓，{$playername}。转动之眼! 炙热! 而洞察所有!""

""{Moloch}的仆人可被收买。与背信弃义的人同行，你却不知，无心者终有一日会出卖同伴。速子科技只会向你提供信息? 他们一无所忠 - 除了浸血的金银!""","gaPZ_rkFollowPath:""我当悔过，应主之号召。""
gaPZ_rkEnd:""升起护盾!""(结束对话)",
gaPZ_rkEnd,DialogOptionSelected,$option == gaPZ_rkEnd,,你的通讯员将全息影像断开，卢德骑士的脸像幽灵一样悬在空中，只留下片刻的蓝色余像。你的旗舰舰桥指挥员协调你的{$shipOrFleet}进入战斗状态。,cutCommLinkNoText:继续,
gaPZ_rkFollowPath,DialogOptionSelected,$option == gaPZ_rkFollowPath,"Highlight $gaPZ_rkTithe
DoCanAffordCheck $gaPZ_rkTithe gaPZ_rkAgree false","骑士的脸一如既往的僵硬: ""证明你的忠诚，卸下{Mammon}给你的枷锁。贡献{$gaPZ_rkTithe}的财富，为卢德的圣途，即刻!""

{$HeOrShe}停顿了一下，然后沾沾自喜地说: ""切记，许下错误的誓言是罪过，{$playername}。""说完后骑士的眉头微微皱了一下，好似{$heOrShe}已经得到了你的回应，接着开始津津有味地品味起刚刚{$heOrShe}用花言巧语在你面前取得的胜利来。","gaPZ_rkHaggle:""也许那个数额的一半就足够了?""
gaPZ_rkAgree:转移资产
gaPZ_rkEnd:""我偏不给! 升起护盾!""(结束对话)",
gaPZ_rkHaggle,DialogOptionSelected,$option == gaPZ_rkHaggle,,"最后，骑士笑了，那是一个冷酷和愤怒交织而成的笑容: ""邪恶的反噬，正如当下，你的心已被贪婪，骄傲，诡诈所污秽。以卢德之名，我将引你走向灭亡，以我的剑，我的锤!""

通讯被切断了，骑士的脸像幽灵一样悬在空中，只留下了片刻的蓝色余像。",cutCommLinkNoText:继续,
gaPZ_rkAgree,DialogOptionSelected,$option == gaPZ_rkAgree,"AddCredits -$gaPZ_rkTithe
$player.gaPZ_metRogueKnightTithed = true
MakeOtherFleetNonHostile gaPZ true
MakeOtherFleetGoAway true
Call $entity.gaPZ_ref makeUnimportant","听到转账的声音后，骑士看起来十分惊讶，当然还有点失望: ""你...已做出选择，""{$heOrShe}犹豫着说，""但我依然不知，你心中的道路是否已与卢德的圣途交汇，或许，我面前的人只是懦弱，宁愿付出其它一切，也要保全性命。""

骑士又变得庄严了: ""你的灵魂是否可以被救赎，我不可决定 - 我们任何人都不握有权柄。但你脚下的路? 这是Cotton修士的责任。寻找他。当路德的光照亮你的路，你就会知道前进的方向。""{$heOrShe}把脸转开，看上去十分烦躁，""那时，你将是他的麻烦。""

说着，骑士突然切断了通讯。{$hisOrHer}脸像一幅蓝色的余像悬在空中片刻，然后消失得无影无踪。",cutCommLinkNoText:继续,
# talk to Callisto,,,,,,
gaPZCallistoTalk,PickGreeting,"$id == ibrahim
$global.gaPZ_inProgress
Call $global.gaPZ_ref updateData
$gaPZ_stage == TALK_TO_CALLISTO score:1000
!$global.metCallisto",ShowPersonVisual,"""你好，我是{Ibrahim}星际运输与打捞公司的{Callisto Ibrahim}。""

她皱着眉头打量了你一会，评估道: ""如果你在找工作，现在不太合适，因为我已经有所有我需要的领航员了，但我可以先记下你的通讯ID，以防万一。""","gaPZ_calHamatsu:询问{Hamatsu}号的事
cutCommLink:切断通讯",
gaPZ_calHamatsu,DialogOptionSelected,$option == gaPZ_calHamatsu,$global.metCallisto = true,"她转了转眼珠子。

""你是来找{Kelise Astraia}的，对吧?""","gaPZ_calHamatsu1a:""没错。""
gaPZ_calHamatsu1b:""你怎么知道的?""",
gaPZ_calHamatsu1a,DialogOptionSelected,$option == gaPZ_calHamatsu1a,"$option = gaPZ_calHamatsu1b 0
FireBest DialogOptionSelected",,,
gaPZ_calHamatsu1b,DialogOptionSelected,$option == gaPZ_calHamatsu1b,,"""提到这事我就来气。""{Ibrahim}生气地说，""她包租了我的船，说是要秘密地进行打捞行动，{'说是'}!""她强调了这个词，""结果呢? 她对舰船要求了高度不寻常的改装，那可有超光速驱动场冲突的隐患!""

""之后，我让她付了一大笔风险费用，一笔加急费用，还有一笔封口费 - 按她的要求。""","gaPZ_calHamatsu2:""...看起来她没把你的口封上。""",
gaPZ_calHamatsu2,DialogOptionSelected,$option == gaPZ_calHamatsu2,,"""是啊，""她皱着眉头，""因为我觉得带着我最喜欢的星际飞船玩失踪是相当严重的违约行为，所以我想跟谁说就跟谁说。据我所知，她把我的{Hamatsu}号开进了一个黑洞，就为了某种速子科技的无聊探索任务。据说那是为了寻找一个更有效的驱动场，以便让我们这些只是想谋生的可怜星航者去找他们获取许可，然后凭申请费赚上一笔。""

{Ibrahim}做了几次深呼吸，然后看向你，稍微冷静了下来: ""你呢? 你为什么会对这些事感兴趣?""","gaPZ_calHamatsu3:""我得知道{Kelise Astraia}去哪了。""",
gaPZ_calHamatsu3,DialogOptionSelected,$option == gaPZ_calHamatsu3,,"""我也想找到她。我可以给你提供线索，但你得帮我个忙。我原本想自己去看看，但是，""{Ibrahim}在空中挥挥手; 商业，官僚，其他承诺。你经历过这些，所以明白是什么拦下了她。

""现在情况还不错，至少有人可以帮我了。找到{Hamatsu}号，然后把它带回来给我，这就是我的要求。""她闭上了眼睛，看起来很痛苦，""希望它完好无损，毕竟我在那块老旧的太空垃圾里留下了很多回忆。""

""让我们开始吧。{Hamatsu}号上的舰长在完成舰船改装后，离开空间站之前，向我发送了一份加密的飞行计划。""她敲了敲桌上的控制台。",gaPZ_calHamatsu4:继续,
gaPZ_calHamatsu4,DialogOptionSelected,$option == gaPZ_calHamatsu4,,"一份超空间导航数据出现了: ""{Hybrasil}星系在这里，{Hamatsu}号已经加满了燃料，计划前往{$gaPZ_relaySystem}。我不知道他们是否去了那里，因为那是外围星域，没有通讯网络覆盖。他们可能已经改变了路线。那个脑袋像被辐射烤坏了的速子科技引擎工程师对她的意图守口如瓶，但我们的合同确保了舰长必须按照她的命令随时进行航行计划的变更。""

{Ibrahim}将显示出的地图移走，取而代之的是{Hamatsu}号的示意图，驱动场感应器上做出的改动已经被高亮标记了出来。""这些就是她所做的改装。帮我找回{Hamatsu}号，舰长，拜托了...""她看着你，等着你的回答。","gaPZ_calHamatsu5a:""我会找到它的。""
gaPZ_calHamatsu5b:""我不一定能找到它。""
gaPZ_calHamatsu5c:""我不能做出保证。""",
gaPZ_calHamatsu5a,DialogOptionSelected,$option == gaPZ_calHamatsu5a,FireBest GAPZCallisttoCont,"{Ibrahim}点点头，皱着眉头: ""这对我而言意义重大。""",,
gaPZ_calHamatsu5b,DialogOptionSelected,$option == gaPZ_calHamatsu5b,FireBest GAPZCallisttoCont,"{Ibrahim}点点头: ""我没抱什么期待，我只希望你能试一试。""",,
gaPZ_calHamatsu5c,DialogOptionSelected,$option == gaPZ_calHamatsu5c,FireBest GAPZCallisttoCont,"{Ibrahim}皱着眉头看着你，大概想了半分钟后，她终于叹了口气，说: ""我愿意在你身上赌一把，舰长，毕竟没有谁愿意帮我了。""",,
GAPZCallisttoCont,GAPZCallisttoCont,,,"她把注意力放回了图纸上，并将其聚焦在了高光的修改部分:""我已经让技术人员看了一遍。它似乎是驱动场的一个补充，更准确地说，一个增强装置。按下激活按钮，它就会立刻注入大量的能量，把覆盖舰船的驱动场变成一种奇怪的谐波。理论上它不会对飞船造成任何危险，但打乱超光速引擎的默认设置绝不是继续干这行，或者哪怕只是想活着的好办法""",gaPZ_calHamatsu6:继续,
gaPZ_calHamatsu6,DialogOptionSelected,$option == gaPZ_calHamatsu6,"$global.gaPZ_goToRelaySystem = true
Call $global.gaPZ_ref updateStage","{Ibrahim}摇摇头: ""我突然想到，这可是个速子科技的工程师。也许她知道自己在做什么，我也可以凭这个分一杯羹。之前我真是太傻了。不管怎么说，我已经把结构图发给你了，这说不定会对我们的搜寻有点帮助。""

""这就是我所有的全部资料了，舰长。""她说，听起来她并未满怀希望，但也没有放弃，""我只能说，愿你航行无阻。""",cutCommLink:继续,
# TT merc encounter in relay system,,,,,,
gaPZmercEnc,BeginFleetEncounter,"$gaPZ_ttMerc score:1000
!$gaPZ_encounteredAlready
Call $global.gaPZ_ref updateData","$gaPZ_encounteredAlready = true
FleetDesc
HailPlayer",,,
gaPZmercOpenComm,OpenCommLink,"$entity.gaPZ_ttMerc score:1000
!$entity.ignorePlayerCommRequests
Call $global.gaPZ_ref updateData",$entity.ignorePlayerCommRequests = true,"通讯接通了，你面对的是一个顶着死鱼眼的雇佣舰长。

""{$playername}，""{$heOrShe}说，""你一直在关注你不应该关注的事，和你不应该交谈的人交谈，问一些不该问的问题。相信你的死会给其他人一个教训。""

{$HeOrShe}傲慢地将手伸向切断通讯的按钮。","gaPZ_mercWait:""等等! 你在为谁工作?""
gaPZ_mercPay:""别急! 我可以开出合适的价码。""
cutCommLink:切断通讯，准备战斗",
gaPZ_mercWait,DialogOptionSelected,$option == gaPZ_mercWait,,"雇佣兵听了你的话后停下了动作，你看到{$hisOrHer}脸上掠过一阵惊愕 - 为你的迟钝。{$heOrShe}笑骂: ""当然是公司，那唯一一个心系此事的公司。""

速子科技，当然是他们。","gaPZ_mercPay:""别急! 我可以开出合适的价码。""
cutCommLink:切断通讯，准备战斗",
gaPZ_mercPay,DialogOptionSelected,$option == gaPZ_mercPay,,"""{$playername}，你可以付给我这片星域中所有的信用点，但那改变不了什么。""{$heOrShe}用机械一般的嗓音说道，""你得明白: 我是一件武器。我已经被购买，被用来瞄准，现在要向你开火。什么也改变不了这一点。""

雇佣舰长再一次抬起了要切断通讯的手: ""永别了，舰长。""",cutCommLink:切断通讯，准备战斗,
# probe-relay in relaySystem,,,,,,
gaPZRelayPrintHostilesText,OpenInteractionDialog,"$gaPZ_relay score:1000
HostileFleetNearbyAndAware",ShowDefaultVisual,附近的一支敌方舰队正在跟踪你的行动，阻止你派出船员去检查探测器。,defaultLeave:离开,
gaPZRelayInteractionWrongStage,OpenInteractionDialog,"$gaPZ_relay score:1000
!$gaPZ_relayImportant
Call $global.gaPZ_ref updateData","ShowDefaultVisual
PrintDescription 1",,defaultLeave:离开,
gaPZRelayInteractionStart,OpenInteractionDialog,"$gaPZ_relayImportant score:1000
Call $global.gaPZ_ref updateData",ShowDefaultVisual,"初步扫描结果显示，这似乎是一种实用的探测器或仪器搭载平台，用于发射商业导航信号，宣称矿脉所有权和协助内环星系的通讯。

靠得更近之后，你发现有什么在附近的轨道上漂浮着，那似乎是一大块被从平台上割裂下来的隐形覆层。由此不难推测，把这个平台放在这里的人并不想让它被发现，可一群小流星亦或是轻武器的射弹让他们的努力付之一炬。辐射传感器显示里面有损坏的核电池，但其它仪器并未在其中发现明显的人工电磁活动。","gaPZ_investigateRelay:调查仪器搭载平台
defaultLeave:离开",
gaPZ_investigateRelay,DialogOptionSelected,$option == gaPZ_investigateRelay,,"你命令一队搜索人员前去调查仪器搭载平台。

你舰桥的显示屏集中展示着调查工作相关的图像，从如同蜂群一般围绕探测器运行的工作无人机，到设备箱和各式数据传输管线。你的行动组长在通讯频道中嚷嚷着，确保呼应环节严格按照安全协议进行。

搜索小组很快在探测器结构的中心发现了一个非标准的微型超通信中继核心。行动组长看向你并给了你一个眼神，告诉你这个打捞工作变得有意思了起来。","gaPZ_investigateRelay1:""行动组长，你们找到了什么?""",
gaPZ_investigateRelay1,DialogOptionSelected,$option == gaPZ_investigateRelay1,,你的行动组长带你浏览了一遍已经整理好的现场调查数据: 超通讯核心是由密集的超导材料形成的，曾经精心安排的回路已经被其所遭受的冲击弯曲，刺穿，它脆弱的管道则已经被辐射灼伤。这个复杂的大崩塌后工程已经成了废铁，但超通讯核心的存在表明这片星域中最大的势力之一有参与平台的搭建。,gaPZ_investigateRelay2:继续,
gaPZ_investigateRelay2A,DialogOptionSelected,"$option == gaPZ_investigateRelay2
$global.gaFC_gotIsirahLeadFromProbes
!$shownScyllaProbesText",$shownScyllaProbesText = true 0,"鬼使神差下，你找出了在寻找{Scylla Coureuse}时得到的{Galatia}学院探测中继站的结构图。猜到你这么做的意义后，舰桥上的官员们把这结构图复制了一份到自己的工作站上，开始和你一起在那上面寻找起类似的结构来。

几分钟后，他们得出了结论：尽管基本原理是相似的，但二者的结构完全不同。""如果让我猜的话，搭建这个的人得到了早期的型号，在那之后，我们手头有结构图的这个装置的开发似乎是完全独立进行的 - 没有早期型号的资料作为辅助。""你舰桥上负责传感器的技师如此说道，那听起来很有趣。

你点了点头，然后把舰桥显示屏的画面切换回了仪器搭载平台的外部视图。救援人员已经将保护好的设备箱重新安装到了货运无人机上，他们的工作完成了。",gaPZ_investigateRelay2:继续,
gaPZ_investigateRelay2B,DialogOptionSelected,$option == gaPZ_investigateRelay2,,"搜索队回来了，他们的货运无人机装载着被回收的数据核心。你的技术人员开始从损坏的存储器中提取数据。

调查结果一片混乱，至少大部分如此。

你的技术人员设法找到了一些冻结在未加密的临时内存中的档案:基本补给，燃料，典型的边远哨所所需建筑材料等物资的物流请求。你的通讯官自豪地告知你，通讯日志中有两次提到了{""Astraia""}这个姓氏，更妙的是，那其中还记录下了这个通讯链接的最后一个呼叫目的地: 超空间中一个看似无关紧要的地点。",gaPZ_investigateRelay3:继续,
gaPZ_investigateRelay3,DialogOptionSelected,$option == gaPZ_investigateRelay3,"$global.gaPZ_goToWell = true
Call $global.gaPZ_ref updateStage","""看起来她就在核心世界，在这些通讯请求的另一端，""你的通讯员报告说。这证实了这个秘密计划就在这个星区中运作，{Kelise Astraia}也的确有参与其中。那么，{Hamatsu}号的目的地和{Astraia}现在的位置在哪呢?

超空间坐标在呼唤着你。",defaultLeave:离开,
# hidden ruins of TriTach base on planet in relaySystem,,,,,,
#gaPZ_baseRuinsOpen,OpenInteractionDialog,$market.isPlanetConditionMarketOnly,"ShowDefaultVisual
PrintDescription 3
FireBest PrintHasSurveyDataTextIfSo
FireBest OtherPlanetInteractionText
FireAll PopulateOptions
FireBest PrintNearbySurveyHostilesTextIfSo",你的{$shipOrFleet}接近了{$entityName}。,,
gaPZ_baseRuinsOpt,PopulateOptions,"$gaPZ_baseRuins
!$gaPZ_baseRuinsExplored",,"""舰长，这里有些东西你或许想要看看。""负责传感器的技师将你的注意力引到了他的面前的显示屏上，画面已经聚焦到了行星表面上的一个地点。",5:gaPZ_baseRuins1:看看你的传感器技师找到了什么,
gaPZ_baseRuins1,DialogOptionSelected,$option == gaPZ_baseRuins1,$global.gaPZ_foundBaseRuins = true,"""这里，这里，还有这里，熔融和烧焦的痕迹。说明这里曾有大型的运输机起降，那是场大行动。但是为什么呢? 这里没有定居点，没有工业基地，也没有采矿设施。除了 - ""他调出了一张雷达扫描图，图上显示了靠近烧焦地点的巨大碎石斜坡，说着说着他就笑了起来，""表面是锋利的碎片，甚至分布梯度也很均匀，这些都意味着这玩意儿是被有意设置的拆迁废墟，而且是最近才设置的。再有这个 - 看出猫腻了吧?""

眼前的视图被深层雷达扫描图覆盖。形状模糊，但你能看出废墟下面有明显的直线形状 - 似乎是什么通道。

你的传感器技师坐在后面，一脸骄傲: ""我觉得有人在隐瞒什么，舰长。""",gaPZ_baseRuins2:调查被藏起来的设施,
gaPZ_baseRuins2,DialogOptionSelected,$option == gaPZ_baseRuins2,,"你下令调查隐藏的设施。进行了精确的深层扫描后，于行动组长的监督下，搜索小队连同重型设备被送往地面。

挖掘工作进行的很顺利，因为来自舰队的深层扫描已经将工作引向了最有希望的地点。搜索队员在松散的废墟中挖洞，用临时结构泡沫支撑工作面以防止出现坍塌。",gaPZ_baseRuins3:继续,
gaPZ_baseRuins3,DialogOptionSelected,$option == gaPZ_baseRuins3,,在取得重大进展后，你的行动主管向你概述了一下情况: 不管是谁掩埋了这个地方，他们都做得很彻底。余下的大部分东西都是由当地材料制成的混凝土地基和铺砌材料，一些嵌有被剪断锚点的泡沫金属板，以及在堆砌在裂缝里的零星垃圾。,gaPZ_baseRuins4:继续,
