id,trigger,conditions,script,text,options,notes
gaRequestMeeting4,DialogOptionSelected,$option == gaRequestMeeting4,$theQuestionWasRhetorical = true 0,"在你说话之前，她举起一只手。

""你当然不是来捐款的。那是因为什么呢，因为我非常想了解纠正了我那位野心过剩但谨慎不足的前任所造成的不幸局面，逐渐走上舞台的雇佣兵舰长。""

她顿了一下。

""这个机构并不致力于纯粹的理论工作，""她用手形成一个摇篮，像是托住自己的想法。""如果知识不能给我们用于改善世界的力量与智慧，那么知识有什么用？""

她将这个问题放置了一会儿。","0:gaRequestMeeting5a: ""知识因其本身而美好。""
1:gaRequestMeeting5b: ""知识鼓舞了人类的精神世界。""
2:gaRequestMeeting5c: ""知识能带来很大的利润。""
3:gaRequestMeeting5d: ""知识使我们更接近创造者。""
4:gaRequestMeetingSayNothing:什么都不说",
gaRequestMeeting4a,DialogOptionSelected,"$theQuestionWasRhetorical
$option != gaRequestMeetingSayNothing","$option = gaRequestMeetingSayNothing 0
unset $theQuestionWasRhetorical
FireBest DialogOptionSelected","Baird教务长在你刚要说话时打断了你，""那只是个反问句，舰长。""",,
gaRequestMeeting5,DialogOptionSelected,$option == gaRequestMeetingSayNothing score:100,"unset $theQuestionWasRhetorical
FireAll GARequestMeeting5extras","她摊开她的手。""我的意思是，Galatia学院可以用到你这样的人。一个有能力的、隐秘的人，""说到这里，她停顿了一下，看来她常用这套来强调重点，""而且报酬很高。我不希望犯和我的前任一样的错误。如果希望事情办得漂亮，就必须提供相应的激励。"" 

她靠在椅背上看着你，似乎她要说的已经说完了。",,
gaRequestMeeting5a,GARequestMeeting5extras,,,,"0:gaMeetingAccept: ""我很感兴趣。你需要我做什么？"" (接受)
1:gaMeetingDecline: ""谢谢，但我有些需要优先处理的事项。"" (拒绝)",
#gaRequestMeeting5b,GARequestMeeting5extras,"!$askedScholarship
$global.playerReceivingGAStipend",,,"2:gaMeetingScholarship:""其实，我很想设立一个奖学金""","# yeah this is a bit silly, maybe do it later-dgb"
gaRequestMeeting5c,GARequestMeeting5extras,"!$askedStipend
$global.playerReceivingGAStipend",,,3:gaMeetingStipend:问问之前提到的津贴,
#gaMeetingScholarship,DialogOptionSelected,$option == gaMeetingScholarship,"$askedScholarship = true 0
FireAll GARequestMeeting5extras","Baird教务长沉默了片刻，明显她有些惊讶，思索些许后，""好的，""她说到，""呃，跟Sebestyen说下这件事，他会安排好的。""她摇了摇头，像是想把这主意摇出她的思路。

""我们刚刚说到哪里了。""",,
gaMeetingStipend,DialogOptionSelected,$option == gaMeetingStipend,"$askedStipend = true 0
FireAll GARequestMeeting5extras","""霸主将其作为一个惩罚性措施加于我们身上，""教务长平静地解释道，""如果他们直接扣押我们的资产，那明显违反他们不干涉Galatia学院政策的原则。他们看起来不会比海盗好多少。""

""于其如此，他们让我的前任，Tomas Kallichore，在离开他的岗位前签了一系列繁重的合约，紧接着他就被转移到了一个霸主的地牢里。""Baird狡黠地笑了笑，似乎很欣赏这手棋。""便宜了你""",,
gaMeetingAccept,DialogOptionSelected,$option == gaMeetingAccept,"$entity.acceptedProvost = true
$entity.metProvost = true
SetPersonHidden baird false
SetPersonHidden sebestyen false
BeginMission gaTTS","""我会给你Alviss Sebestyen学士的联系方式。他将会是你在学院的联系人。你将从学院的各个部门接收到几个普通的任务，方便我们建立工作关系，也方便你获得扩编至达标舰队的资金。""

她透过镜片看着你，""我最需要的是信任的证明，我准备在这个职位上呆很久，而富有成效的关系是建立在信任上的。""

""我们下次谈话并不会太久，我确信。""她往昏暗的窗外看去，窗外是Galatia学院的殿堂。""你想象不到我们将成就什么""

她对着窗中的自己微微一笑。",gaMeetingEnd:离开,
gaMeetingDecline,DialogOptionSelected,$option == gaMeetingDecline,"$entity.declinedProvost = true
$entity.metProvost = true
SetPersonHidden baird false
SetPersonHidden sebestyen false
BeginMission gaTTS","从教务长的语气听来你并未给出正确答案。""我相信外面还有别的有远见的舰长对利润极高的工作感兴趣。不过请好好考虑一下我的提议。也许经过思考你能发现它是多么合理。""

她转向办公桌激活了一些屏幕，它们冰冷的光晒在她的脸上。""在你有时间慎重考虑我的提议后，联系我的助手，Sebestyen学士，有人会给你他的通讯ID。""

她开始在终端上敲键。""日安，舰长。""",gaMeetingEnd:离开,
gaMeetingEnd,DialogOptionSelected,$option == gaMeetingEnd,"EndConversation DO_NOT_FIRE
FireAll PopulateOptions
ShowDefaultVisual",,,
,,,,,,
"# Provost Anahita Baird conversation; note special code to show options/end it, otherwise shows market menu when you leave
??? special code doesn't seem needed any more; I removed it, let's see if it breaks... -Alex
It broke -Alex",,,,,,
bairdGreetingGoAway,PickGreeting,"$id == baird score:100
!$global.bairdWillTalk score:100",ShowPersonVisual,"短暂的等待过后，你的通讯请求接到了自动应答上。

""您已连接至教务长Anahita Baird的办公室。请联系您的行政联系人以取得预约队列号码。该通话将于三秒后结束。""

它说的确实没错。",100:cutCommLink:挂断,
bairdDefaultGreeting,PickGreeting,"$id == baird score:100
$global.bairdWillTalk score:100","ShowPersonVisual
FireAll PopulateOptions","你的通讯立即被接通了。你看到一位助手，看起来不需要你自我介绍他就认出了你。""请稍等片刻 {$PlayerSirOrMadam}，教务长很快就会来。""

又等了片刻，通讯被接通到了在办公室里的Baird教务长。她花了些时间完成另一个全息屏上的工作，接着转向你。

""啊，{$playerName}。你这个时间点来找我是有什么事呢？""",,
# bairdOptionMissionInquiry,PopulateOptions,$isPerson,,,0:cutCommLink:查询特殊任务,
bairdConvEnd,DialogOptionSelected,"$option == cutCommLink
$global.bairdWillTalk
$id == baird score:1000","ShowDefaultVisual
EndConversation DO_NOT_FIRE
FireAll PopulateOptions",你挂断了通讯。,,
# Baird introduction conversation,,,,,,
bairdIntroGreeting,PickGreeting,"$id == baird score:100
$global.bairdWantsToTalk score:2000",,"你的通讯立即被接通了。你看到一位初级助手，看起来不需要你自我介绍他就认出了你。""请稍等片刻 {$PlayerSirOrMadam}，""显示屏闪烁了一下变为了显示着Galatia学院徽章的等待画面。

片刻后，那位助手再次出现，""我很抱歉，但是教务长需要和你面对面会谈，越快越好。""他在数据板上按了两下，继续说道，""已经有一个降落段落为你预留，{$PlayerSirOrMadam}。我相信我们很快就能见到你。祝你一天愉快。""

就这样，你一句话还没说，通讯就暗了下去。",0:cutCommLink:关闭通讯,
gaBairdShuttleOption,PopulateOptions,"$id == station_galatia_academy
$global.bairdWantsToTalk",,,1:gaBairdShuttle:乘坐飞梭面见Baird教务长,
gaBairdShuttleOptionSel,DialogOptionSelected,$option == gaBairdShuttle,"unset $global.bairdWantsToTalk
unset $global.asebSayBairdWantsToTalk
$market.gaTTB_completed = true 0
Call $global.gaTTB_ref updateStage","你看到一位初级学院工作人员在降落台的接待休息室里徘徊。看到你进门他明显松了一口气，迅速地走向你。

""舰长{$playerLastName}！谢谢你能来。教务长会想立即与你会面；请跟着我往这边走。""",bairdIntroC1:继续,
bairdIntro1,DialogOptionSelected,$option == bairdIntroC1,,"工作人员带着你穿过一系列的走廊和安全电梯，向着空间站中心Baird教务长的行政房间走去。

你被领着走过钻石矩阵构成的窗户，透过它们你可以看到Galatia学院弯曲绵延的内部峡谷。光暗了下来，你接近教务长办公室的外部等候室了。里面都是Persean星域顶层的代表，他们的目光就像帕拉丁PD系统一样聚焦在闯入者的身上。工作人员自信的前进让你看起来就像个副手-你立刻被忽略了。

你进入了内部办公室。",bairdIntroC2:继续,
bairdIntro2,DialogOptionSelected,$option == bairdIntroC2,BeginConversation baird false true,"""啊，{$playerName}舰长。""""Anahita Baird教务长在她的办公桌界面上敲了敲什么，然后转身对你说。""我很高兴你能来见我。也感谢你为我的项目所做的一切。""

她微微低下了头，""你不会认为我会用杂活来浪费你的时间吧？"" 她考虑了一会儿，""嗯，当然之前是有一些。不过主要的是在系统中引入杂音，以确保别方的观察者不会立即察觉到你是为我工作的。""",bairdIntroC3:继续,
bairdIntro3,DialogOptionSelected,$option == bairdIntroC3,,"""这也将我们带到了我想讨论的主题。请不要拘束。"" Baird向一边的座椅示意，这些座椅围绕着一张由某种大树的根部结构雕刻而成的桌子。看上去是手工雕刻的，路德工匠的作品。

""他们的手艺很精妙，""她说，""即使他们的信仰是错置的。""

她十指交叉，显然要回到正事上。""你已经证明你可以被信任。而现在我希望你在我的大计划中发挥更积极的作用。""","bairdIntroC4:""那么，这个大计划是什么呢？""",
bairdIntro4,DialogOptionSelected,$option == bairdIntroC4,FireAll BairdIntroHub,"""拯救Persean星区。"" 她让这句话悬在空中了一会儿。

""我不要求你喜欢我，我也不会试着用高尚的理由来触动你的情感。我需要的是你理性地认识到，我所追求的行动方针不受派系要求的影响。事实上，这将是确保我们的文明免于崩溃的首要点。""

""撤退到脆弱的岩球上并无法拯救我们，将宝贵的资源扔进派系冲突的火堆里也无法拯救我们。我们必须超越已知，建立粉碎之前一切理论的新理论，发展激进的技术来确保我们的生存。我们必须敢于人之领之先！"" 当她说话时，她目光投向上方，就像是看着那抽象的概念。

你认为，这是她所深信的。",,
bairdIntroHubA1,BairdIntroHub,!$bairdIntro_whyShould,,,"0:bairdIntro_tellMeMore:""告诉我更多。""",
bairdIntroHubA2,BairdIntroHub,$bairdIntro_whyShould,,,0:bairdIntro_tellMeMore:不打断她的演讲,
bairdIntroHubB1,BairdIntroHub,"!$bairdIntro_whyMe
!$bairdIntro_whyShould",,,"1:bairdIntro_whyMe:""那么为什么需要我呢？""",
bairdIntroHubB2,BairdIntroHub,"!$bairdIntro_whyMe
$bairdIntro_whyShould",,,"1:bairdIntro_whyMe:""足够了，那么为什么需要我呢？""",
bairdIntroHubC,BairdIntroHub,!$bairdIntro_whyShould,,,"3:bairdIntro_whyShould:""而我为什么要帮助你呢？""",
bairdIntroHubD,BairdIntroHub,"!$bairdIntro_willSee
$bairdIntro_whyShould",,,"2:bairdIntro_willSee:""那我们只能到时候看了。""",
bairdIntroHubWhyMe,DialogOptionSelected,$option == bairdIntro_whyMe,"$bairdIntro_whyMe = true 0
FireAll BairdIntroHub","""你已经证明自己......有能力，""她说道。""这些人，""她挥手示意Galatia学院，""在他们痴迷了一生的一些十分具体的事上十分擅长。但他们把自己锁在象牙塔中太久了。他们很软弱。世界就在那里，""她的声音提高了，""而我们必须改变它。""

她再次压低声音，直接地对着你说：""而这就是为什么我需要你。""",,
bairdIntroHubWhyShould,DialogOptionSelected,$option == bairdIntro_whyShould,"$bairdIntro_whyShould = true 0
FireAll BairdIntroHub","""除非，""她停顿了一下，然后透过她的AR-spex看着你，平稳地说道：""我严重地误判了你，而你的意愿是要变卖你的舰队，把收益捐给慈善机构，然后加入一个Hesperus上的鞭笞者修会。 ......不，或者--你读了很多书--好吧，主要是看暗网频道的全息视频--而这让你起了去当政治执行者的心思，为'辛德里亚之狮'的千年统治四处扫荡。是这样么？""

你的护盾在教务长的舷侧讽刺洗礼中巍然不动。",,
bairdIntroHubWillSee,DialogOptionSelected,$option == bairdIntro_willSee,"$bairdIntro_willSee = true 0
FireAll BairdIntroHub","""我想也是"" 她往后靠了下去，将你的回答视为退让。",,
bairdIntroHubTellMeMore,DialogOptionSelected,$option == bairdIntro_tellMeMore,,"""你之后的任务将不会如此简单。我期望你足够聪明，完成我布置的任务时随机应变。还有。""

她停顿了一会儿，思索些许，然后用更为冷凌的语气继续说：""不管你需要做什么，只要是为了任务完成，你就会得到报酬。我们未来的保障值得......任何事与物。""","bairdIntro_what:""你有什么事需要做的？""
bairdIntro_morality:""我不愿意为了你的‘未来’牺牲我所有的道德底线。""
bairdIntro_safeguard:""为了守住未来，我不惜一切代价。""
bairdIntro_whatIf:""那么如果我不想帮助你呢？""",
bairdIntro_moralitySel,DialogOptionSelected,$option == bairdIntro_morality,,"""当然不了。"" 她摆出一个并不完全友好的笑容。""我也不会要求你这样做。这正是我想给你这么多周旋余地的原因--让你能用你的方法来办事。正确的方法。你已经证明了你方法的可行性；我不能否认放在我眼前的证据。""",bairdIntro_continueToWhat:继续,
bairdIntro_safeguardSel,DialogOptionSelected,$option == bairdIntro_safeguard,,"""当然了。"" 她微笑着，你几乎相信了。""这就是为什么我请你帮忙：你那将你个人情感放在一旁，客观看待事态的能力。你知道领导与成功需要什么。我见过。""",bairdIntro_continueToWhat:继续,
bairdIntro_whatIfSel,DialogOptionSelected,$option == bairdIntro_whatIf,,"""啊，怀疑主义者；当然。作为一个知识分子，我尊重你不因为我的权力就接受我的要求。如果我想要一个言听计从的谄媚奴才，我也不会叫你来。我已经有了。"" 

""现在来回答你的问题：你会错过一生仅有一次的机遇。"" 她说得很随意，就像你怎么想并不重要。但她的声音里有一丝紧张，表明她确实在乎，非常在乎。""不管你怎么想，先听听我要说的，然后--理性地--考虑一下何为最佳。我相信你会发现我们的利益是一致的。""

""那么。请听我说完。""",bairdIntro_continueToWhat:继续,
bairdIntro_continueToWhat,DialogOptionSelected,$option == bairdIntro_continueToWhat,"$option = bairdIntro_what 0
FireBest DialogOptionSelected",,,
bairdIntro_whatSel,DialogOptionSelected,$option == bairdIntro_what,,"""我的前任，教务长Tomas Kallichore，领导了一系列错误的超空间操纵实验。呃，怎么说得通俗一点呢？""

看起来这么做让Baird很伤脑筋，她叹了口气，然后开口：""舰长。你的飞船都用特殊的引擎在超空间飞行。类似于人之领的星门网络，但也非常不同。而Kallichore当时认为可能有办法利用星舰的超空间引擎来重新打开星门。""

""显然这些实验出了大问题，而Galatia系统也在跳跃点被损害至无法修复后与超空间断开了。虽然我们听说一些疯子找到了穿越不稳定跳跃点的方法，考虑到共振级联的可能性，这是很不负责任的--啊，我道歉。这和我们要讨论的没什么关联。""",bairdIntroC5:继续,
bairdIntro6,DialogOptionSelected,$option == bairdIntroC5,,"""重要的是，当这个烂摊子终于被清理干净了，霸主就带着一支科技检查舰队降落到Galatia学院。他们把这个地方拆得七零八落，逮捕了超物理系还有几个实验室的负责人，当然还有Kallichore教务长，一并抓去审问。""

她面向一旁。""然后，几乎是紧接着，判刑。"" 

""他是个傻瓜，而且太信任别人了，""Baird轻蔑地说。""尽管如此，我们失去了优秀的人和优秀的研究资料。科学的突破是建立在理论的发展上的，是的，甚至是负面的成果。""",bairdIntroC6:继续,
bairdIntro7,DialogOptionSelected,$option == bairdIntroC6,,"""我需要你回收Kallichore的秘密资料库。我们需要他那次实验的数据，包括其之前的准备性实验。霸主肯定留在手上。他们保存一切。证据。""

""我们还需要Scylla Coureuse院士。她是一位超空间物理学研究员，跳跃点实验背后理论小组的基石。霸主一直以来目光狭小，在第一次扫荡中只逮捕了队伍领导。他们不明白的是当时测试的基础理论主要是由一位。。。不适合领导的院士撰写的。""

""我需要你找到她。""","bairdIntro_archive:如何能从霸主手上拿到Kallichore的秘密资料库？
bairdIntro_scylla:你手上有Scylla Coureuse的线索么？",
bairdIntroArchive1,DialogOptionSelected,$option == bairdIntro_archive,,"""Galatia实验之后。霸主的科技检查员查封了任何他们认为可疑的事物，而他们喜欢保留记录。最直接的方法是进入科技标准部的数据库。他们是你可能称之为'人工智能稽查员'的人，其他职务除外。这可不是小事，""她看起来有些想笑，""但曾经也有人办到过。""

""我有一个老。。。熟人，他在速子科技的行政梯队中上升很快。他的名字叫Rayan Arroyo，在Eochu Bres办公。也许他能被说动在这一目标上用一些人力资源协助我们。我会把联系信息转发给你。"" 她在她的桌面终端上敲了一会儿。",bairdIntro_archive1:继续,
bairdIntroArchive2,DialogOptionSelected,$option == bairdIntro_archive1,"$bairdIntro_archive = true 0
BeginMission gaKA","""这样说吧，他未来的职业生涯悬在线上。报我的名字。如果你态度强硬而谨慎，我相信你会发现他十分的乐于助人。""","bairdIntro_archive2b:""Rayan Arroyo， 明白了。""
bairdIntro_archive2a:""你想让我去勒索一位速子科技的高管？""
",
bairdIntro_archive2aSel,DialogOptionSelected,$option == bairdIntro_archive2a,FireBest BairdIntroCheckOutro,"""当然不是了。我，""她说这句话时加重了语气，""我只是单纯地注意到了一位速子科技的高管为了在事业上超过对手损害了公司安全。""

""他明白他所做的交易的价值，并且比起另一条路他已经算是赚的盆满钵满了。你会发现他相当愿意合作。""",,
bairdIntro_archive2bSel,DialogOptionSelected,$option == bairdIntro_archive2b,FireBest BairdIntroCheckOutro,"""他为了压过竞争对手损害了公司的安全。他明白他与我达成的交易的价值。"" 她几乎露出笑容，""一旦你克服了他膨胀的自尊心，你会发现他相当愿意配合。""",,
bairdIntroScyllaSel,DialogOptionSelected,$option == bairdIntro_scylla,,"""至于Galatia的奇才。。。"" Baird逐渐无声。她脸上的是遗憾吗？这个表情很快就消失了。",bairdIntro_scylla1:继续,
bairdIntroScylla1,DialogOptionSelected,$option == bairdIntro_scylla1,"BeginMission gaFC
Call $global.gaFC_ref updateData","""Coureuse一直都是一个怪胎。才华横溢，是的，但她总是会分心于参与，嗯，对立的亚文化中。"" Baird挥了挥手，将其当作花边新闻。""或许霸主的镇压使她摆脱了那种幼稚的影响。""

""她的家人和，也许，朋友，""你想了片刻Baird有没有这些，""--来自Westerness系统的Filkenhild。你可以从那里开始。"" ",bairdIntro_scylla2:继续,
bairdIntroScylla2,DialogOptionSelected,$option == bairdIntro_scylla2,$bairdIntro_scylla = true 0,"Baird思考了一会儿，然后说：""如果有人发现你在寻找Coureuse，其他也在找她的人可能会联系你。这可能有益。你可以试着达成交易，尝试获取一些线索。""

""或者，她的部门之前在{$gaFC_starName}系统中操纵着一些实验性组件。我们有检测到一些进行中的遥测，表明这些仪器仍在被某人使用，尽管还不清楚是谁。"" 她敲了敲他的桌面终端，""我已经把坐标发给你了。""

教务长透过眼镜看着你。""你想怎么处理这件事，舰长？你是一位外交官还是一位探险家？你想在{$gaFC_starName}系统中找到探测器，还是在Fikenhild上打交道？""","bairdIntro_scylla2choiceB:外交路线
bairdIntro_scylla2choiceA:探险路线",
bairdIntroScylla2choiceA,DialogOptionSelected,$option == bairdIntro_scylla2choiceA,"$global.gaFC_pickedBranchProbes = true
Call $global.gaFC_ref updateStage
Call $global.gaFC_ref updateData","Baird点点头，""当然。你本质上是一个。。。一个冒险家，不是么。""

""如果你想换一个方法，你必须让我知道，这样我才能确保你有你所需要的所有信息。""",bairdIntro_scylla3:继续,
bairdIntroScylla2choiceB,DialogOptionSelected,$option == bairdIntro_scylla2choiceB,"$global.gaFC_pickedBranchFikenhild = true
Call $global.gaFC_ref updateStage
Call $global.gaFC_ref updateData","Baird点点头，""我想也是。没有什么问题是你觉得没法用交流解决的，是吧。""

""如果你想换一个方法，你必须让我知道，这样我才能确保你有你所需要的所有信息。""",bairdIntro_scylla3:继续,
bairdIntroScylla3,DialogOptionSelected,$option == bairdIntro_scylla3,,"""当你真的找到Scylla Coureuse时，我预见她不会很配合。我已经向你提供了一份加密信息。这是一个，啊，一个我个人对她的私人呼吁。它应该有些说服力。""","bairdIntro_scylla4b:""我相信会起到作用的。""
bairdIntro_scylla4a:""由我来替你威逼利诱Couresue么？""",
bairdIntroScylla4a,DialogOptionSelected,$option == bairdIntro_scylla4a,FireBest BairdIntroCheckOutro,"""你大可不必这么热衷于阴谋论，舰长，""贝尔德告诫道，""不是所有的事情都是斗篷和匕首，勒索和贿赂。""

""自从霸主逮捕了她的大部分同事后，我们的前学者就避免了与Galatia学院的所有接触。我相当欣赏她对那场科学压迫运动的理性反应，但现在需要她发挥她应有的作用。""",,
bairdIntroScylla4b,DialogOptionSelected,$option == bairdIntro_scylla4b,FireBest BairdIntroCheckOutro,"""确实，""Baird说，仔细看着你。""她的惶恐不安是对之前情况的合理反应；调查、逮捕、对Kallichore的公开审判。但现状已经改变了，如果我们要突破停滞不前的上限，就必须要找到她。""

Baird转向窗户。""我会呼吁，Scylla会响应，""她说道。就像宣告一般。",,
bairdIntro_archiveCheckOutro1,BairdIntroCheckOutro,!$bairdIntro_scylla,,,bairdIntro_scylla:你有关于Scylla Coureuse的任何线索么？,
bairdIntro_archiveCheckOutro2,BairdIntroCheckOutro,!$bairdIntro_archive,,,bairdIntro_archive:我该如何从霸主手上拿到Kallichore的资料库？,
bairdIntro_archiveCheckOutro3,BairdIntroCheckOutro,"$bairdIntro_scylla
$bairdIntro_archive",,,bairdIntro_outro1:继续,
bairdIntro_outro1,DialogOptionSelected,$option == bairdIntro_outro1,AddStoryPoints 1,"""找到Kallichore的资料库。找到Scylla Coureuse。一旦你完成了这两项任务，项目就可以进入下一个阶段。"" Baird微笑着说：""到时候事情就要刺激起来了。""","bairdIntro_outro2:""就这些了？""
bairdIntro_project:""所以这项目到底是什么？""",
bairdIntro_outroProject,DialogOptionSelected,$option == bairdIntro_project,,"Baird笑了，但她的眼睛中却没一丝笑意。""你到时候会看到的。""",bairdIntro_outro2:继续,
bairdIntro_outro2,DialogOptionSelected,$option == bairdIntro_outro2,"EndConversation DO_NOT_FIRE
FireAll PopulateOptions
ShowDefaultVisual","她转向她办公桌上的显示器，开始输入某个命令序列，看来她和你的谈话暂时结束了。

""日安，舰长，""她头也不抬地说，""随着行动的进展，你可以通过通讯器向我汇报，以获得更多解析，尽管我希望你能更多的发挥你自身主动性。""

""哦，还有，我已经重新授权Sebestyen学士向你发布任务。处理他的琐事可能能掩盖你的真实任务，而且还能让我们向你输送更多的资金。""

你察觉到一丝动静，门在你身后无声地打开。一位初级工作人员两侧站着戴着镜面面罩的卫兵，他来护送你回到你的穿梭舱。",,
,,,,,,
# The Kallichore Archive story mission,,,,,,
# Arroyo conversation,,,,,,
gaKAArroyoGreeting,PickGreeting,"$id == arroyo
$gaKA_contact score:1000",ShowPersonVisual,"你的通讯官将你的个人终端连接到本地网络。你先启动了指挥台周围的音频抑制场，接着输入Baird教务长提供给你的通信ID。某个速子科技分部门的全息标识转了半圈，然后通讯接通了。

""这里是Arroyo。你是哪位？"" Rayan Arroyo打量着你，就像看着一艘布满划痕的星舰船体一样。他似乎对你有些意见。

""谁给了你我的通讯ID？""他质问道。","gaKA_arroyoProblem:""有人告诉我你能帮我解决一个问题。""
gaKA_arroyoProvost:""教务长Anahita Baird。""",
gaKAArroyoGreetingIgnoreCall,PickGreeting,"$id == arroyo
$market.gaKA_visitChalet score:1000",,"你的通讯连接到了自动应答。一个速子科技子公司的全息标识在你的显示屏上不停地旋转着。两次""感谢您的耐心""与半分钟后，你得出结论，你的通讯请求被忽略了。

看来Arroyo想当面讨论业务。",cutCommLink:关闭通讯,
gaKAArroyoProblemSel,DialogOptionSelected,$option == gaKA_arroyoProblem,,"""解决一个问题。"" 他的语气很不耐烦。

""我不解决问题，伙计。我付钱让别人为我解决问题。你有问题？去和船厂谈谈，把你的氧气泄漏修好。除非你的账户中有七位数八位数的款项没地方用，我对你的问题不感兴趣。""

他的嗓门逐渐大了起来。在你看来，他很享受这种责骂他人的时间。

""浪费够我的时间了么？现在告诉我是谁给了你我的号码，在挂断后我就要立刻去解雇他。""","gaKA_arroyoProvost:""教务长Anahita Baird。""",
gaKAArroyoProvostSel,DialogOptionSelected,$option == gaKA_arroyoProvost,,"有那么一瞬间，你似乎看到Arroyo的脸上掠过一丝惊慌。取而代之的是一个自信的笑容。""哦，当然，当然--Galatia学院的捐赠基金。我怎么忘记了呢？""

""这里，""他敲了敲什么东西，你的通讯器显示了一组刚传入的坐标和一个降落信标的密码。

""乘坐穿梭机下来。我们可以就基金的问题进行接洽。我相信教务长有着一些令人吃惊的计划，我想好好了解一下--""他抬起眼睛看了看，又低下头来直视着你。""当面谈。""",gaKA_arroyoProvost2:继续,
gaKAArroyoProvostSel2,DialogOptionSelected,$option == gaKA_arroyoProvost2,"$toldToVisitChalet = true
$global.gaKA_visitArroyo = true
Call $global.gaKA_ref updateStage","他继续说着，好像这一切都在意料之中。""来过地表么？只去过那些拥挤的生态胶囊公寓不算。我带你参观一下我的小屋。迷人的景色，你肯定会喜欢的。等会儿见。""

在你回应之前他关闭了连接。",cutCommLinkNoText:继续,
gaKAArroyoVisitOption,PopulateOptions,"$hasMarket
$market.id == eochu_bres
$menuState == main
$market.gaKA_visitChalet",#SetOptionColor gaKA_visitChalet highlight,,3:gaKA_visitChalet:乘坐穿梭舱到Arroyo在地表的小屋,
gaKAArroyoVisitStart,DialogOptionSelected,$option == gaKA_visitChalet,,"你的穿梭舱下降到Eochu Bres的初生大气层中，穿过的高耸云层在视窗上投下一束雨雾，又在眨眼间被你下降的热量和速度擦拭干净。

飞行路线很快就偏离了一般的通行通道，其之前已经在速子科技研发的飞行操控面板上勾选了一些费用：基本数量访问费、优先飞行通道费、服务费、客户满意度保险费、广告屏蔽费--你刷掉通知，专注于风景上。",gaKA_arroyoVisit1:继续,
gaKAArroyoVisit1,DialogOptionSelected,$option == gaKA_arroyoVisit1,,"越过速子的生态胶囊公寓，一颗在层层贫民窟的碎石堆上生长的钻石。越过管道，钢蓝色的海湾，被冰塞和滑坡分割的锯齿状峡湾。往上越过一个巨大的崩塌悬崖，似一片黑浪填上了地平线；又穿过一片色彩怪异的苔原，上面坐落着成千上万个乳绿色的湖泊。

一座新的山脉在地平线上升起，被地貌改造者的灾难性工程撕成了两半，而更后面是一片混乱的陡峭山谷，被矮松树和细白的瀑布填充。导航系统响起，提示你即将到达，你看到了Arroyo的私人小屋：由激进的几何形状构成的小院，周围围绕着较矮的附属建筑。

你的穿梭舱接近一个椭圆形的降落台，一眼看去它就像是悬浮在峡谷上空。",gaKA_arroyoVisit2:继续,
gaKAArroyoVisit2,DialogOptionSelected,$option == gaKA_arroyoVisit2,,"当你到达时，一个人类仆人和一个机器人仆人平和地迎接你的到来，接着他们带你步入一个宏大的深色几何风格客厅。黄金镶嵌在黑玛瑙的桌面上闪耀，抛光的花岗岩地板上铺着的宝石色调地毯些许偏斜，其上的花纹设计感十足。

由钻石矩阵构成的无暇凸窗往外望去，映入眼帘的景色确实如Arroyo承诺的一样壮观。",gaKA_arroyoVisit3:继续,
gaKAArroyoVisit3,DialogOptionSelected,$option == gaKA_arroyoVisit3,BeginConversation arroyo false true,"Rayan Arroyo正坐在屋中一个吧台里。他点头答理你的到来，而那两名仆人则默默退下。Arroyo用两根手指敲了敲他的数据板。随着你听到你的数据板发出柔和的信号丢失的声音，你副武器侧的手本能的抽动了一下。

Arroyo挑了挑眉，他的眉毛修剪地十分完美。""冷静。我只是在确保没有人监听。"" 他在一个数据板上翻阅了一系列的空读数，满意地将其放在一边。

""所以，Baird又来压榨我了。你们需要什么呢？{$playerName}舰长？""","gaKA_arroyoBreakIn:""我需要进入科技标准部的数据库""
gaKA_arroyoTour:""不先聊些别的么？之前说好的参观呢？""",
gaKAArroyoVisitTour,DialogOptionSelected,$option == gaKA_arroyoTour,,"""不，""他说道。他环顾了一下四周，""但这确实很不错，不是吗？"" 

""比起和你对话我宁愿做任何其他事，所以让我们抓紧。你清楚你现在的待遇是因为我们共同的那位‘朋友’，对吧？""","gaKA_arroyoBreakIn:""我需要进入科技标准部的数据库""",
gaKAArroyoVisitBreakIn,DialogOptionSelected,$option == gaKA_arroyoBreakIn,,"话音刚落，Arroyo就笑了起来。他开始笑，安于自己笑声的起落。他笑得就像被绑在一个疯子的火箭上。既然无路可逃，那为什么不享受这一过程呢？

最后，他狠狠拍了一下黑玛瑙的吧台面，双手抱头。","gaKA_arroyoAMoment:给他点时间
gaKA_arroyoSerious:""我没开玩笑，Arroyo。""",
gaKAArroyoVisitSerious,DialogOptionSelected,$option == gaKA_arroyoSerious,,"""当然了。"" 他眺望了一会儿远处的锯齿形山脉，然后用不寻常的平和语气说道。""我只是不想引发第三次AI战争。""",gaKA_arroyoAMoment:继续,
gaKAArroyoVisitAMoment,DialogOptionSelected,$option == gaKA_arroyoAMoment,,"他叹了口气，将一个水晶酒壶里的液体倒进一个杯子里，一饮而尽。""敬一个越来越差的交易！"" 

他又倒了一杯。他考虑片刻后注意到了你，将酒壶倾向你示意你喝一杯。","gaKA_arroyoDrinkDecline:拒绝
gaKA_arroyoDrinkAccept:来一杯",
